RTECS_ID,CAS_RN,SMILES,mouse_intravenous_LD50
41829009,41829-00-9,COc1cc2c3c(c1O)CCCC3N(C)CC2,3.096093609
41829098,41829-09-8,COc1cc2c3c(c1OC)C(=NO)CCC3N(C)CC2,3.487194957
41829112,41829-11-2,COc1cc2c3c4c(noc14)CCC3N(C)CC2,4.910791546
41829123,41829-12-3,COc1cc2c3c(c1O)C(N)CCC3N(C)CC2,3.123180586
41829145,41829-14-5,CN1CCc2cc(O)c(O)c3c2C1CCC3N,3.591619185
41829167,41829-16-7,COc1cc2c3c(c1OC)C1(CCC3N(C)CC2)NC(=O)NC1=O,2.946284541
41829203,41829-20-3,COc1cc2c3c(c1O)C1(CCC3N(C)CC2)NC(=O)NC1=O,3.626470397
41829225,41829-22-5,CN1CCc2cc(O)c(O)c3c2C1CCC31NC(=O)NC1=O,2.907866916
41830551,41830-55-1,C[N+](C)(C)CCOCCO,4.175289194
41849358,41849-35-8,CCN1CC2(COC)C(O)CC(OC)C34C1C(C(OC)C23)C1(OC(C)=O)C(O)C(OC)C2(O)CC4(O)C1C2OC(=O)c1ccccc1,6.478267988
41849381,41849-38-1,COC1(NC(=O)CCCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC21,2.347768968
41878051,41878-05-1,C=CCOC(=O)C1=CCC[N+](C)(C)C1,5.342976218
41887541,41887-54-1,CC=CCON=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,3.696189783
41887552,41887-55-2,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NOCC=C(C)CCC=C(C)CCC=C(C)C)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.845171565
41887563,41887-56-3,CCOCCON=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,3.501802501
41887574,41887-57-4,CCCCC(CC)ON=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,4.06043496
41891887,41891-88-7,CCCCCCCCCCSCCO,3.339264565
41931935,41931-93-5,CN1CCN(C2Cc3ccccc3S(=O)c3ccc(S(C)=O)cc32)CC1,3.783275881
41931968,41931-96-8,CS(=O)c1ccc2c(c1)C(N1CCNCC1)Cc1ccccc1S2=O,4.134155076
41932063,41932-06-3,CSc1ccc2c(c1)C(N(C)CC[N+](O)=CCCO)Cc1ccccc1S2,3.963874998
41932109,41932-10-9,C=[N+](O)CCN(C)C1Cc2ccccc2S(=O)c2ccc(S(C)=O)cc21,3.298078407
41932256,41932-25-6,CN1CCN(C2Cc3ccccc3Sc3ccc(S(C)=O)cc32)CC1,4.562594887
41932643,41932-64-3,CN(C)CCC(C#N)(CCSc1ccccc1)c1ccccc1,4.034084078
41932665,41932-66-5,CCN(CC)CCC(C#N)(CCSc1ccccc1)c1ccccc1,4.547217023
41932687,41932-68-7,CN(C)CCCC(C#N)(CCSc1ccccc1)c1ccccc1,4.228554337
43040580,43040-58-0,CN1CCN(C(=S)Cc2ccc3c(c2)Cc2ccccc2CS3)CC1,3.566521161
43043158,43043-15-8,CC1OC(n2ccc(NC(=O)c3ccc(N)cc3)nc2=O)CCC1OC1OC(C)C(N(C)C)C(O)C1O,3.391760709
43119477,43119-47-7,Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,2.729013246
43166194,43166-19-4,CC(=O)Oc1cc2c3c(c1OC(C)=O)C1(CCC3N(C)CC2)C(=O)NC(=O)N1C(C)=O,3.058860102
43166207,43166-20-7,CCC(=O)Oc1cc2c3c(c1OC(=O)CC)C1(CCC3N(C)CC2)C(=O)NC(=O)N1C(=O)CC,3.719248398
43169502,43169-50-2,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,3.285682515
43183080,43183-08-0,CN1CCN(C2Cc3ccccc3Sc3ccc(O)cc32)CC1,3.860624114
43200802,43200-80-2,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,3.083237979
43218560,43218-56-0,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,3.655586135
45108983,45108-98-3,CCCCCCCCCNC(C)=O,3.762751221
46034859,46034-85-9,CCCc1cccc(CC)c1O,3.21550009
46053912,46053-91-2,Cc1ccccc1CNC(=N)N,3.602049349
46053989,46053-98-9,N=C(N)NCc1ccccc1I,3.869649334
46123799,46123-79-9,N=C(N)NCc1ccc(Br)cc1,3.779862527
46123835,46123-83-5,N=C(N)NCc1ccc(Cl)cc1,3.55282305
46125422,46125-42-2,N#CCCOc1ccc(Cl)cc1,2.754018475
46228368,46228-36-8,N=C(N)NCc1ccc(Cl)c(Cl)c1,3.744701608
46231418,46231-41-8,N=C(N)NCCOc1ccccc1,3.608994547
46397904,46397-90-4,CCN(CC)Cc1c[nH]c2ccccc12,3.881116393
46398601,46398-60-1,Cc1cccc(C)c1OCCNC(=N)N,4.136597385
46409238,46409-23-8,C=CCN(CC=C)c1nc(Cl)nc(Cl)n1,3.641178318
46701648,46701-64-8,CC(C)c1ccccc1OCCNC(=N)N,4.318742082
46719293,46719-29-3,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,3.680640202
46921179,46921-17-9,CCCCCCCCCCCC1=NC(C)(C)CO1,2.956699992
46948714,46948-71-4,O=C(Nc1ccc(Cl)cc1)P(=O)(O)c1ccccc1,3.220375508
47066922,47066-92-2,c1ccc2c(c1)CN(CCc1c[nH]c3ccccc13)C2,3.850689277
47085767,47085-76-7,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1Cl,3.26106837
47109068,47109-06-8,CN(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1,3.662167356
47167715,47167-71-5,CCN(CC)CCCNC(=S)c1ccc(OC)c(OC)c1,3.6926693
47233874,47233-87-4,CN(CCCCCCN(C)c1ccccc1)c1ccccc1,3.216690669
47354676,47354-67-6,CCOc1cc(C(=S)NCCCN(C)C)cc(OCC)c1OCC,3.646545854
47485416,47485-41-6,c1ccc2c(C(CSCCN3CCCC3)CC3CCCO3)cccc2c1,4.023633366
47539720,47539-72-0,c1ccc2c(C(CSCCN3CCOCC3)CC3CCCO3)cccc2c1,4.04203857
47798981,47798-98-1,CN(CCOC(=O)c1cccnc1)CC(Cn1cnc2c1c(=O)n(C)c(=O)n2C)OC(=O)c1cccnc1,2.935527252
48122130,48122-13-0,CNN1C(C)(C)CCCC1(C)C,3.833274639
48126314,48126-31-4,N=C(N)Sc1c[nH]c(=O)[nH]c1=O,3.014697842
49540525,49540-52-5,c1cc2oc3c(c2cn1)CCCC3,3.876857662
49546716,49546-71-6,COc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,3.643138828
49562029,49562-02-9,COc1cc2c(c(OC)c1OC)C(CCC#N)C(=O)CCC2,3.481955452
49562030,49562-03-0,COc1cc2c(c(OC)c1OC)C1=C(CCC2)OC(=O)CC1,3.48336189
49562041,49562-04-1,COc1cc2c(c(O)c1OC)CC(=O)CCC2,3.373403067
49562052,49562-05-2,COc1cc2c(c(O)c1OC)CC(N)CCC2,3.52526265
49562063,49562-06-3,COc1cc2c(c(OC)c1OC)C/C(=N\NC(N)=O)CCC2,3.487633217
49564569,49564-56-9,Cc1c(-c2ccccc2)[n+](N=N[n+]2c(-c3ccccc3)c(C)n3ccccc32)c2ccccn12,6.156551105
49575135,49575-13-5,CC(=C(CCS(C)=O)SSC(CCS(C)=O)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,3.324819928
49606431,49606-43-1,COc1cc2c(c(O)c1OC)C/C(=N\NC(N)=O)CCC2,3.467346118
49615250,49615-25-0,FC(F)(F)C(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,4.192570938
49642617,49642-61-7,CCN(C(C)=O)c1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I,3.199640976
51333223,51333-22-3,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,3.54059283
51359945,51359-94-5,CN(C)C1C=CC2(CC1)c1ccccc1CCc1ccc(Cl)cc12,3.926720489
51359967,51359-96-7,CN(C)C1CCC2(CC1)c1ccccc1CCc1ccccc12,4.12323362
51360066,51360-06-6,CN(C)C1C=CC2(CC1)c1ccccc1C=Cc1ccccc12,4.002069541
51360088,51360-08-8,NC1CCC2(C1)c1ccccc1C=Cc1ccccc12,3.87318437
51360099,51360-09-9,CNCC1CCC2(C1)c1ccccc1C=Cc1ccccc12,3.984410286
51366075,51366-07-5,COc1cc2c(cc1O)C(C)NCC2,3.632897999
51371596,51371-59-6,O=C1OC(=O)C2C3OC(C(Br)C3Br)C12,3.257865156
51374993,51374-99-3,CCC(Cc1c(I)cc(I)c(NC(C)=O)c1I)C(=O)O,2.778839757
51384511,51384-51-1,COCCc1ccc(OCC(O)CNC(C)C)cc1,3.634719362
51395518,51395-51-8,CN(C)C(=O)Oc1ccc[n+](C)c1I,6.311204113
51424330,51424-33-0,COc1cc2c(cc1O)CCNC2C,3.018463453
51442605,51442-60-5,CCC12CCC[N+]3([O-])CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C23,3.188517185
51442616,51442-61-6,CCC12C=C(C(=O)OC)n3c4c(c5ccccc53)CC[N+]([O-])(CCC1)C42,3.291805294
51449515,51449-51-5,CN(C)c1nnc(-c2ccc(Cl)cc2)s1,3.124451692
51452621,51452-62-1,CC(C)NCC(O)c1ccc(Cl)s1,3.642933187
51452632,51452-63-2,CC(C)(C)NCC(O)c1ccc(Cl)s1,3.764551577
51460265,51460-26-5,CN1c2cc(O)c(N=NC(N)=O)cc2CC1S(=O)(=O)O,2.699398297
51461768,51461-76-8,CSc1nc(N)c(S(N)(=O)=O)c(N)n1,3.116338348
51481619,51481-61-9,CN/C(=N\C#N)NCCSCc1[nH]cnc1C,3.225906887
51490416,51490-41-6,CN(C)CCCON=C(c1ccccc1)c1ccc2c(c1)CCCCC2,4.042951727
51490438,51490-43-8,NC(c1ccccc1)c1ccc2c(c1)CCCCC2,4.099288633
51491395,51491-39-5,CCCCNC(=O)c1cncc(-c2ccccc2)c1,4.104372718
51491408,51491-40-8,O=C(NC1CCCCC1)c1cncc(-c2ccccc2)c1,3.447733091
51491419,51491-41-9,CC(C)(C)NC(=O)c1cncc(-c2ccccc2)c1,3.900252736
51491464,51491-46-4,CCCCNC(=O)C1CC(c2ccccc2)CN(C)C1,4.183124263
51491475,51491-47-5,CCN(CC)C(=O)C1CC(c2ccccc2)CN(C)C1,4.183124263
51491486,51491-48-6,CN1CC(C(=O)NC2CCCCC2)CC(c2ccccc2)C1,4.222493921
51491497,51491-49-7,CN1CC(C(=O)NC(C)(C)C)CC(c2ccccc2)C1,3.93324679
51505385,51505-38-5,C[N+](C)(C)CCOC(=O)c1ccncc1,3.356917072
51581158,51581-15-8,CCCCOC(=O)C(N)c1ccccc1,3.316542733
51581396,51581-39-6,CN(C)C(=O)Oc1ccc[n+](C)c1Br,5.716188714
51581523,51581-52-3,Clc1cccc(-n2ccnc2)c1,3.503746921
51627704,51627-70-4,C1CNC(C2CN3CCC2CC3)=N1,2.97474675
51627715,51627-71-5,C1CNC(CC2CN3CCC2CC3)=N1,3.060909092
51641293,51641-29-3,Cc1c(NC(=S)Nc2ccccc2)c(=O)n(-c2ccccc2)n1C,3.274204048
51670781,51670-78-1,CC(=O)Nc1ccc(C)c2ccccc12,3.551216842
51706991,51706-99-1,CCC(=O)N/N=C/c1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,3.144974373
51707041,51707-04-1,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NNC(=O)Cc5cccc6ccccc56)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.489745214
51707052,51707-05-2,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NNC(=O)c5ccc(-c6ccccc6)cc5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.540553755
51707063,51707-06-3,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NNC(=O)Cc5ccccc5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.353680407
51707121,51707-12-1,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NNC(=O)c5ccc(Br)cc5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,4.709845905
51707212,51707-21-2,CCCCCCCCCC(=O)N/N=C/c1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,3.608949813
51713792,51713-79-2,COc1cc2c(cc1O)CCN(C)C2C,3.799830856
51713805,51713-80-5,COc1cc2c(cc1O)C(C)N(C)CC2,3.747865678
62491898,62491-89-8,O=C(NCCCl)Nc1ccccn1,3.425188473
62491967,62491-96-7,O=C(NCCCl)Nc1ccncc1,4.044977231
62532494,62532-49-4,CC=CC(=O)OCC1=CC(O)C(O)C(O)C1=O,3.429980041
62538798,62538-79-8,Cc1cnc2n1-c1ccccc1Oc1ccccc1-2,3.365566705
62538801,62538-80-1,Cc1cnc2n1-c1ccccc1Sc1ccccc1-2,3.435412509
62538812,62538-81-2,Cc1cnc2n1-c1ccccc1Nc1ccccc1-2,3.813442276
62538823,62538-82-3,Cc1cnc2n1-c1cc(Cl)ccc1Nc1ccccc1-2,4.148827763
62538834,62538-83-4,Cc1cnc2n1-c1ccc(Cl)cc1Nc1ccccc1-2,4.069646517
62538845,62538-84-5,c1ccc2c(c1)Sc1ccccc1-n1ccnc1-2,3.523444696
62538890,62538-89-0,CC(=O)N1c2ccccc2-c2ncc(C)n2-c2cc(Cl)ccc21,3.966185998
62538903,62538-90-3,CC(=O)N1c2ccccc2-c2ncc(C)n2-c2ccc(Cl)cc21,3.635192779
62538914,62538-91-4,CCC(=O)N1c2ccccc2-c2ncc(C)n2-c2ccccc21,3.568151621
62538947,62538-94-7,CC(=O)N1c2ccccc2-c2ncc(C)n2-c2ccccc21,3.558315488
62563966,62563-96-6,CCN(CC)CCNS(=O)(=O)c1ccc([N+](=O)[O-])cc1OC,3.219314645
62564094,62564-09-4,CCN(CC)CCCNS(=O)(=O)c1ccc(N)cc1OC,3.660066297
62564129,62564-12-9,CCN(CC)CCNS(=O)(=O)c1ccc(N)cc1OC,3.339281452
62564174,62564-17-4,COc1cc([N+](=O)[O-])c(Cl)cc1S(=O)(=O)NCCN1CCCCC1,3.450214628
62564196,62564-19-6,CCN(CC)CCCNS(=O)(=O)c1cc(Cl)c([N+](=O)[O-])cc1OC,3.370115409
62564221,62564-22-1,CCN(CC)CCNS(=O)(=O)c1cc(Cl)c(N)cc1OC,3.53938267
62564243,62564-24-3,COc1cc(N)c(Cl)cc1S(=O)(=O)NCCN1CCCCC1,3.70256539
62564254,62564-25-4,COc1cc(N)c(Cl)cc1S(=O)(=O)NCCCN(C)C,3.25235402
62564265,62564-26-5,CCN(CC)CCCNS(=O)(=O)c1cc(Cl)c(N)cc1OC,3.475738221
62564276,62564-27-6,COc1cc(N)c(Cl)cc1S(=O)(=O)NCCCN1CCCCC1,3.567356507
62564323,62564-32-3,CCN(CC)CCCNS(=O)(=O)c1cc(Cl)ccc1OC,3.4245044
62564334,62564-33-4,COc1ccc(S(N)(=O)=O)cc1S(=O)(=O)NCCN(C)C,3.227144687
62571862,62571-86-2,CC(CS)C(=O)N1CCCC1C(=O)O,2.515526212
62581231,62581-23-1,CCOC(=O)C1CC2CC[N+]1(C)CC2,3.653839375
62586963,62586-96-3,OC(c1ccc(F)cc1)(C1CC1)C1CC1,3.566226986
62586974,62586-97-4,OC(c1ccc(Cl)cc1)(C1CC1)C1CC1,3.599561441
62590710,62590-71-0,OCCC1COc2ccccc2O1,3.380700753
62604460,62604-46-0,C[N+]12CCC(CC1)C(OC(=O)C(c1ccccc1)c1ccccc1)C2,4.707383051
62613154,62613-15-4,c1ccc([I+2]=c2cccc[cH-]2)cc1,3.19361306
62613825,62613-82-5,NC(=O)CN1CC(O)CC1=O,1.199088418
62639898,62639-89-8,NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(C=NC(N)=O)NC1=O,2.857768181
62639901,62639-90-1,CC1NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(C=NC(N)=O)NC(=O)C(CN)NC1=O,2.844719832
62639978,62639-97-8,CCOC(C)=C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,3.792664289
62658633,62658-63-3,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,4.349892043
62673443,62673-44-3,CC(C)NCC(O)c1sccc1Cl,3.762119594
62673454,62673-45-4,CC(C)(C)NCC(O)c1sccc1Cl,3.970837621
62673465,62673-46-5,CC(C)NCC(O)c1cc(Cl)cs1,3.797835147
62673476,62673-47-6,CC(C)(C)NCC(O)c1cc(Cl)cs1,3.788994033
62673487,62673-48-7,CC(C)NCC(O)c1sc(Cl)cc1Cl,3.861076748
62673498,62673-49-8,CC(C)(C)NCC(O)c1sc(Cl)cc1Cl,3.951352092
62673501,62673-50-1,CC(C)NCC(O)c1sc(Cl)c(Cl)c1Cl,3.916268911
62673512,62673-51-2,CC(C)(C)NCC(O)c1sc(Cl)c(Cl)c1Cl,3.878886427
62673523,62673-52-3,CC(C)(C)NCC(O)c1ccc(Br)s1,4.013016777
62673545,62673-54-5,CC(C)(C)NCC(O)c1sccc1Br,4.046440533
62673556,62673-55-6,CC(C)NCC(O)c1cc(Br)cs1,3.798663797
62673567,62673-56-7,CC(C)(C)NCC(O)c1cc(Br)cs1,3.900312497
62673578,62673-57-8,CC(C)(C)NCC(O)c1cc(Br)c(Br)s1,3.973019631
62673589,62673-58-9,CC(C)NCC(O)c1sc(Br)cc1Br,3.991332421
62673590,62673-59-0,CC(C)(C)NCC(O)c1sc(Br)cc1Br,3.929553937
62673603,62673-60-3,CC(C)(C)NCC(O)c1scc(Br)c1Br,4.105645197
62673614,62673-61-4,CC(C)NCC(O)c1sc(Br)c(Br)c1Br,4.081223823
62673625,62673-62-5,CC(C)(C)NCC(O)c1sc(Br)c(Br)c1Br,4.134343484
62674720,62674-72-0,CN(C)CCC(C#N)c1ccccc1Sc1ccc(Cl)cc1,3.674577727
62674731,62674-73-1,CN(C)CCCC(C#N)c1ccccc1Sc1ccc(Cl)cc1,3.935647054
62674775,62674-77-5,CN(C)CCC(C(N)=O)c1ccccc1Sc1ccc(Cl)cc1,3.746819707
62674797,62674-79-7,CN(C)CCCC(C(N)=O)c1ccccc1Sc1ccc(Cl)cc1,3.763938065
62674855,62674-85-5,CC(CC1C(=O)c2cc(Cl)ccc2Sc2ccccc21)CN(C)C,4.158268385
62674888,62674-88-8,CN(C)CCC1c2ccccc2Sc2ccc(Cl)cc2C1O,4.125655599
62674991,62674-99-1,CN(C)CCC1=Cc2cc(Cl)ccc2Sc2ccccc21,4.101566997
62675007,62675-00-7,CN(C)CCCC1=Cc2cc(Cl)ccc2Sc2ccccc21,4.041255795
62675041,62675-04-1,C[N+]1(C)CCCC2c3ccccc3Sc3ccc(Cl)cc3C21,4.723822
62696995,62696-99-5,COC1C(C)C(C(C)C2OC3(CCC(C)(C4CCC(C)(C5OC(C6OC(C)(O)C(C)CC6C)CC5C)O4)O3)CC(O)C2C)OC(O)(C(C)C(=O)O)C1C,5.400825122
62715133,62715-13-3,C[N+]1(C)CCC2c3ccccc3Sc3ccc(Cl)cc3C21,4.898830726
62723880,62723-88-0,Cc1c(NC(=O)C(N)Cc2ccccc2)c(=O)n(-c2ccccc2)n1C,3.974434782
62732405,62732-40-5,OC(C1CCCCC1)C1CN2CCC1CC2,3.491672905
62774963,62774-96-3,Cn1cc(OCC(O)CNC(C)(C)C)c2ccccc2c1=O,3.612441567
62781231,62781-23-1,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,3.92525108
62796230,62796-23-0,CCCCN1C(=O)C(=CC=CC=C2Oc3ccccc3N2CCCS(=O)(=O)O)C(=O)N(CCCC)C1=S,3.814262662
62831714,62831-71-4,CN(C)CCOc1nn(-c2ccccc2)cc1-c1ccccc1,4.048366931
62831758,62831-75-8,c1ccc(-c2cn(-c3ccccc3)nc2OCCN2CCCCC2)cc1,3.841937311
62832046,62832-04-6,COc1ccc(-c2cn(-c3ccccc3)nc2OCCN(C)C)cc1,3.829204678
62832057,62832-05-7,COc1ccc(-c2cn(-c3ccccc3)nc2OCCN2CCOCC2)cc1,4.323893497
62832080,62832-08-0,Cc1ccc(-c2cn(-c3ccccc3)nc2OCCN(C)C)cc1,4.067745608
62832104,62832-10-4,COc1ccc(-c2cn(-c3ccc(OC)cc3)nc2OCCN(C)C)cc1,3.866227065
62832126,62832-12-6,COc1ccc(-n2cc(-c3ccc(Cl)cc3)c(OCCN(C)C)n2)cc1,3.757475451
62832148,62832-14-8,COc1ccc(-n2cc(-c3ccc(C)cc3)c(OCCN(C)C)n2)cc1,3.892651034
62832171,62832-17-1,COc1ccc(-c2cn(-c3ccc(Cl)cc3)nc2OCCN(C)C)cc1,3.917176294
62832239,62832-23-9,COc1ccc(-c2cn(-c3ccc(C)cc3)nc2OCCN(C)C)cc1,3.846893543
63886179,63886-17-9,CC[N+]1(CCCCCC[N+]2(CC)CCCC2)CCCC1,4.371861803
63886237,63886-23-7,C[N+]1(CCCC[N+]2(C)CCCC2)CCCC1,3.836377828
63886248,63886-24-8,C[N+]1(CCC[N+]2(C)CCCC2)CCCC1,3.22331194
63886395,63886-39-5,C[N+]1(CCCCN2CC3CCCC(C3)C2)CCCC1,4.122977274
63886408,63886-40-8,C[N+]1(CCN2CC3CCCC(C3)C2)CCCC1,4.375500837
63886419,63886-41-9,C[N+]1(CCCN2CC3CCCC(C3)C2)CCCC1,4.145158408
63886442,63886-44-2,C[N+]1(CCCCCCCCCC[N+]2(C)CCCC2)CCCC1,5.191129506
63886486,63886-48-6,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCCC2)CCCC1,5.052596481
63886588,63886-58-8,CCN1C(C)(C)CCC1(C)C,3.48355933
63886599,63886-59-9,CCCN1C(C)(C)CCC1(C)C,3.751566485
63886942,63886-94-2,CN(C)C(NC(=O)c1ccccc1)C1CCCCC1,3.762396777
63887354,63887-35-4,C[N+](C)(C)CCC1CC[N+](C)(C)CC1,3.699772707
63887387,63887-38-7,CC[N+](C)(C)CCC1CC[N+](C)(CC)CC1,4.079988131
63887398,63887-39-8,CC[N+]1(C)CCC(CC[N+]2(CC)CCCC2)CC1,4.32644169
63887423,63887-42-3,C[N+]1(CCCCCCC[N+]2(C)CCCCC2)CCCCC1,4.773117672
63887434,63887-43-4,CC[N+]1(CCCCCC[N+]2(CC)CCCCC2)CCCCC1,4.450766817
63887445,63887-44-5,C[N+]1(CCCCCC[N+]2(C)CCCCC2)CCCCC1,4.304915013
63904927,63904-92-7,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccn1)CC3,4.338070338
63905044,63905-04-4,C=C(Cl)CN1CCC2(C)c3cc(O)ccc3CC1C2C,3.822902663
63905055,63905-05-5,CN(CCO)CCCl,3.786467477
63905282,63905-28-2,CC(C)=CCn1cnc(N)c2ncnc1-2,3.140711083
63905646,63905-64-6,COc1ccc(Cc2nc(C(=O)O)cc3cc(OC)c(OC)cc23)cc1OC,3.282622113
63905704,63905-70-4,CN1CCc2cc(O)c(O)cc2C1CCc1ccc(Cl)cc1,3.657077717
63905828,63905-82-8,CC1CCCCN1CCCOC(=O)C(c1ccccc1)c1ccccc1,4.11454921
63905986,63905-98-6,CCCCCc1cc[n+](C(c2ccccc2)c2ccccc2)cc1,5.38638645
63905997,63905-99-7,C[N+](C)(C)CCCCCC[n+]1ccc(Cc2ccccc2)cc1,4.619790148
63906149,63906-14-9,ON=Cc1cc[n+](CC(O)C(O)C[n+]2ccc(C=NO)cc2)cc1,3.686073975
63906150,63906-15-0,C[N+](C)(C)CCC[n+]1ccc(C(c2ccccc2)c2ccccc2)cc1,5.14178579
63906161,63906-16-1,C[N+](C)(C)CCC[n+]1ccc(C=Cc2ccc3ccccc3c2)cc1,5.442598648
63906172,63906-17-2,C[N+](C)(C)CCC[n+]1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,5.264218099
63906354,63906-35-4,CN(C)CCOC(=O)Cc1c[nH]c2ccccc12,3.437239535
63906423,63906-42-3,CN(C)CCOC(=O)COc1cccc2ccccc12,3.232570496
63906434,63906-43-4,CN(C)CCOC(=O)COc1ccc2ccccc2c1,3.322747127
63906445,63906-44-5,CN(C)CCOC(=O)COc1ccccc1,2.624558393
63906456,63906-45-6,CC1CCCCN1CCCOC(=O)COc1ccccc1,3.908173633
63906467,63906-46-7,CC1CCCCN1CCCOC(=O)Cc1ccccc1,3.723947976
63906570,63906-57-0,CC=CCn1c(=O)c2c(ncn2C)n(C)c1=O,3.39197268
63906616,63906-61-6,COCCn1c(=O)c2c(ncn2C)n(C)c1=O,2.942458537
63906627,63906-62-7,C=C(C)Cn1c(=O)c2c(ncn2C)n(C)c1=O,2.964862568
63906638,63906-63-8,CCCn1c(=O)c2c(ncn2C)n(C)c1=O,3.246467316
63906649,63906-64-9,Cn1c(=O)c2c(nc(Cc3ccccc3)n2C(CN)N2CCOCC2)n(C)c1=O,3.775615898
63906887,63906-88-7,O=C(NC(CCN1CCCCC1)c1ccccc1)c1ccccc1,4.278016154
63907006,63907-00-6,Oc1ccc2c(c1O)-c1cccc3c1C(C2)N(CC1CC1)CC3,3.739505946
63907017,63907-01-7,CNC1(C)CC2CCC1C2,3.304921162
63907028,63907-02-8,CC1C2CCC(C2)C1(C)N,3.481012421
63907039,63907-03-9,CCC1(NC)CC2CCC1C2,3.653975407
63977571,63977-57-1,CC[N+](C)(CC)CCOC(C)C[N+](C)(CC)CC,3.973271272
63977582,63977-58-2,CC[N+](C)(CC)CCOC(C)C[N+](C)(C)C,3.40626371
63977593,63977-59-3,CC[N+](C)(CC)CCc1ccc([N+](C)(CC)CC)cc1,3.888497748
63977606,63977-60-6,CC[N+](C)(CC)CCCCc1ccc([N+](C)(CC)CC)cc1,5.055120555
63977617,63977-61-7,CC[N+](C)(CC)CCCc1ccc([N+](C)(CC)CC)cc1,4.960992224
63977640,63977-64-0,CC[N+](C)(CC)c1ccccc1,3.936809944
63978472,63978-47-2,OCCN1CCN(CCC=C2c3ccccc3Sc3cc(I)ccc32)CC1,3.510497388
63978483,63978-48-3,COc1ccc2c(c1)Sc1ccccc1C2=CCCN1CCN(CCO)CC1,3.589704353
63978518,63978-51-8,NC(=O)NC(=O)CN1CCOCC1,2.459390168
