RTECS_ID,CAS_RN,SMILES,mouse_unreported_LD50
53602612,53602-61-2,CCCCC(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(=O)O,1.848238396
53716500,53716-50-0,COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,1.69261837
53824207,53824-20-7,CCN(CC)CCOc1ccccc1-c1cc(C)no1,3.393004147
53970631,53970-63-1,Nc1c2c(nc3c(Cl)cccc13)CCC2,4.109374045
53970642,53970-64-2,Cc1cccc2c(N)c3c(nc12)CCC3,4.066805895
53970664,53970-66-4,Cc1ccc2nc3c(c(N)c2c1)CCC3,4.066805895
53970675,53970-67-5,COc1ccc2nc3c(c(N)c2c1)CCC3,4.100508395
54083226,54083-22-6,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(/C(C)=N/NC(=O)c1ccccc1)CC3OC1CC(N)C(O)C(C)O1,4.265939201
54413444,54413-44-4,O=[N+]([O-])c1c(Cl)ncnc1NCc1ccccc1,3.723737995
54543838,54543-83-8,O=[N+]([O-])c1cccc(NCn2nc(-c3ccccc3O)oc2=S)c1,2.53700261
54569630,54569-63-0,O=C(CN1CCOCC1)Nc1cccc2c(=O)[nH][nH]c(=O)c12,2.44191783
54723089,54723-08-9,N#C/N=[N+](\[O-])c1ccc(C(=O)O)cc1,3.58239521
54739194,54739-19-4,COCCCCC(=NOCCN)c1ccc(Cl)cc1,2.621373049
55007288,55007-28-8,O=NN(CCN(N=O)C(=O)NCCCl)C(=O)NCCCl,2.90672578
55156246,55156-24-6,N#[N+][CH-]C(=O)CCC(NC(=O)C(CCC(=O)[CH-][N+]#N)NC(=O)CCC(N)C(=O)O)C(=O)O,3.65649301
55290976,55290-97-6,CCNC(=O)NCCCN1CCN(CCCNC(=O)NCC)CC1,2.029495381
55290987,55290-98-7,O=C(NCCCN1CCN(CCCNC(=O)Nc2ccccc2)CC1)Nc1ccccc1,2.136894884
55290998,55290-99-8,Cc1ccccc1NC(=O)NCCCN1CCN(CCCNC(=O)Nc2ccccc2C)CC1,2.464852674
55291004,55291-00-4,Cc1cccc(NC(=O)NCCCN2CCN(CCCNC(=O)Nc3cccc(C)c3)CC2)c1,2.464852674
55291015,55291-01-5,Cc1ccc(NC(=O)NCCCN2CCN(CCCNC(=O)Nc3ccc(C)cc3)CC2)cc1,2.464852674
55291026,55291-02-6,O=C(NCCCN1CCN(CCCNC(=O)Nc2ccccc2Cl)CC1)Nc1ccccc1Cl,2.501286967
55291037,55291-03-7,O=C(NCCCN1CCN(CCCNC(=O)Nc2cccc(Cl)c2)CC1)Nc1cccc(Cl)c1,2.501286967
55291048,55291-04-8,O=C(NCCCN1CCN(CCCNC(=O)Nc2ccc(Cl)cc2)CC1)Nc1ccc(Cl)cc1,2.501286967
55291059,55291-05-9,O=C(NCCCN1CCN(CCCNC(=O)Nc2ccc(Br)cc2)CC1)Nc1ccc(Br)cc1,2.571394349
55291060,55291-06-0,COc1ccccc1NC(=O)NCCCN1CCN(CCCNC(=O)Nc2ccccc2OC)CC1,2.49365668
55291071,55291-07-1,COc1ccc(NC(=O)NCCCN2CCN(CCCNC(=O)Nc3ccc(OC)cc3)CC2)cc1,2.49365668
55291082,55291-08-2,CCOc1ccccc1NC(=O)NCCCN1CCN(CCCNC(=O)Nc2ccccc2OCC)CC1,2.517428493
55291093,55291-09-3,CCOc1ccc(NC(=O)NCCCN2CCN(CCCNC(=O)Nc3ccc(OCC)cc3)CC2)cc1,2.517428493
55739781,55739-78-1,O=C1C(=C(Cl)Cl)C(=O)C2(Cl)C3C=CC(C3)C12Cl,2.840912848
56038132,56038-13-2,OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,1.395364622
56211406,56211-40-6,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,2.064991793
56420452,56420-45-2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,4.352634241
56531578,56531-57-8,Cc1ccc(C23CC4CC(CC(C(=O)O)(C4)C2)C3)cc1C,2.277836806
56531692,56531-69-2,Cc1ccc(C23CC4CC(CC(C(=O)O)(C4)C2)C3)cc1,2.646631879
57186251,57186-25-1,CC(C)(O)C1OC2CCC3(C)C(O)(CCC4Cc5c([nH]c6ccccc56)C43C)C2=CC1=O,3.462960718
57543461,57543-46-1,COc1ccc2c(c1)C=C(C=O)C(C)O2,2.310108905
57543472,57543-47-2,O=CC1=Cc2ccccc2OC1c1ccccc1,2.373408581
57543483,57543-48-3,O=CC1=Cc2cc(Cl)ccc2OC1c1ccccc1,2.43251232
57543518,57543-51-8,COc1ccc2c(c1)OC(c1ccccc1)C(C=O)=C2,2.425364643
57543529,57543-52-9,COc1ccc2c(c1)C=C(C=O)C(c1ccccc1)O2,2.425364643
57543610,57543-61-0,CCOC(=O)C1=Cc2cc(OC)ccc2OC1,2.369681454
57543654,57543-65-4,CCOC(=O)C1=Cc2cc(OC)ccc2OC1C,2.218846979
57543858,57543-85-8,O=[N+]([O-])C1=Cc2cc(Cl)ccc2OC1c1ccccc1,2.504700372
57544124,57544-12-4,COc1ccc2c(c1)C=C([N+](=O)[O-])C(c1ccccc1Cl)O2,2.32596423
57544191,57544-19-1,COc1cccc2c1OC(c1ccc(Cl)cc1)C([N+](=O)[O-])=C2,2.54781298
57544204,57544-20-4,COc1ccc2c(c1)C=C([N+](=O)[O-])C(c1ccc(Cl)cc1)O2,2.32596423
58324122,58324-12-2,COc1ccc2c(=O)c3ccccc3[nH]c2c1CN(C)C,3.718383265
58324133,58324-13-3,CCN(CC)Cc1c(OC)ccc2c(=O)c3ccccc3[nH]c12,3.616856252
58324144,58324-14-4,COc1ccc2c(=O)c3ccccc3[nH]c2c1CN1CCCC1,3.29318796
58324155,58324-15-5,COc1ccc2c(=O)c3ccccc3[nH]c2c1CN1CCCCC1,3.33231455
58324166,58324-16-6,COc1ccc2c(=O)c3ccccc3[nH]c2c1CN1CCOCC1,3.174594336
58602667,58602-66-7,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,4.196709001
58687528,58687-52-8,CC(=O)Nc1nc2ccc3c(ncn3CCOC(C)=O)c2s1,2.502915768
58687573,58687-57-3,Nc1nc2ccc3[nH]cnc3c2s1,2.787919597
58687619,58687-61-9,Nc1nc2ccc3c(ncn3CCN3CCCCC3)c2s1,2.576080638
58741676,58741-67-6,CCN(CC)Cc1c(OC(C)C)ccc2c(=O)c3ccccc3oc12,3.950973025
58741687,58741-68-7,CC(C)Oc1ccc2c(=O)c3ccccc3oc2c1CN1CCCC1,3.948385937
58741698,58741-69-8,CC(C)Oc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,3.813464845
58741701,58741-70-1,CC(C)Oc1ccc2c(=O)c3ccccc3oc2c1CN1CCOCC1,3.624009379
58766384,58766-38-4,CC(C)Oc1ccc2c(=O)c3ccccc3oc2c1CN(C)C,4.5390496
58957929,58957-92-9,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,5.006597005
59178379,59178-37-9,NCCCNCCSP(=O)(O)O,2.756842938
59203746,59203-74-6,Cc1occc1CN1CCC2(C)c3cc(O)ccc3CC1C2C,3.300228875
59282916,59282-91-6,C=CSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,2.317533232
59282927,59282-92-7,C=CSc1nc(-c2ccccc2)c(-c2ccccc2)n1C=C,2.35636553
59336899,59336-89-9,O=C(C[n+]1cc(=O)o[n-]1)OC(c1ccccc1)c1ccccc1,2.537551862
59336902,59336-90-2,O=C(C[n+]1cc(=O)o[n-]1)OCC(=O)C(c1ccccc1)c1ccccc1,2.643879359
59541923,59541-92-3,O=C(Nc1ccccc1)c1c(-c2ccccc2)n(-c2ccccc2)c(-c2ccccc2)cc1=O,2.896194625
59543350,59543-35-0,C[N+](C)(CCOC(=O)CCC(=O)OCC[N+](C)(C)C1C2CC3CC(C2)CC1C3)C1C2CC3CC(C2)CC1C3,5.156724281
59731690,59731-69-0,CCCCCOc1cccc(N(CCC)C(=O)OCCN2CCCCC2)c1,2.97375228
59769038,59769-03-8,CCOC(=O)C(O)=C(F)C(=O)OCC,2.439162101
59774151,59774-15-1,Cc1c2[nH]c3ccccc3c2cc2c(=O)[nH][nH]c(=O)c12,2.168418907
59774162,59774-16-2,CCc1c2[nH]c3ccccc3c2cc2c(=O)[nH][nH]c(=O)c12,2.269978122
59774173,59774-17-3,Cc1c2c(=O)[nH][nH]c(=O)c2cc2c3ccccc3n(C)c12,2.66791813
59774184,59774-18-4,CCc1c2c(=O)[nH][nH]c(=O)c2cc2c3ccccc3n(C)c12,2.68919931
59774219,59774-21-9,CCc1c2[nH]c3ccccc3c2cc2c(Cl)nnc(Cl)c12,2.323858245
59774264,59774-26-4,CCc1c2[nH]c3ccccc3c2cc2c(OC)nnc(OC)c12,2.788667452
59774275,59774-27-5,COc1nnc(OC)c2c(C)c3c(cc12)c1ccccc1n3C,2.373694104
59774286,59774-28-6,CCc1c2c(OC)nnc(OC)c2cc2c3ccccc3n(C)c12,2.728867596
59833317,59833-31-7,CCCCOc1cccc(N(CCC)C(=O)OCCN2CCCCC2)c1,3.258294788
60147479,60147-47-9,CCCCCCCCCCP1(=O)OCCN(CCO)CCO1,2.712682072
60342565,60342-56-5,O=C(O)CC(NC(=O)CP(=O)(O)O)C(=O)O,1.804682813
60367002,60367-00-2,CC(=O)OC1(C)C(=O)OC/C2=C/CN(C)CCC(OC(=O)C(O)(C(C)Cl)CC1C)C2=O,2.815729803
60784432,60784-43-2,O=NN(CCCl)C(=O)NCCCCNC(=O)N(CCCl)N=O,2.552909019
60868044,60868-04-4,CC(CN1CCN(C)CC1)C(=O)c1ccccc1,3.437317109
60908318,60908-31-8,CN(C)C(=O)n1occc1=O,3.591456965
60948030,60948-03-0,CC1(C)Cc2[nH]c3ccccc3c2C2(CCCCC2)N1,3.048577742
60948041,60948-04-1,CN1CCC2(CC1)NC(C)(C)Cc1[nH]c3ccccc3c12,3.209390913
60948074,60948-07-4,CN1CC=C(c2c(CC(C)(C)N)[nH]c3ccccc23)CC1,2.276337702
60948085,60948-08-5,CC1CC(c2c(CC(C)(C)N)[nH]c3ccccc23)=CC(C)(C)N1,3.317329147
60948096,60948-09-6,CC(C)(N)Cc1[nH]c2ccccc2c1C1=CC(C)(C)NC(C)(C)C1,3.433369747
61254226,61254-22-6,CN(C1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1)C(O)c1ccco1,2.643283751
61294459,61294-45-9,CCOC(=O)c1c2ccc(Cl)cc2c(-c2ccccc2)n1CCN(CC)CC,2.503991039
61294551,61294-55-1,CCOC(=O)c1c2ccc(Cl)cc2c(-c2ccccc2)n1CCCN(CC)CC,2.518999026
61295407,61295-40-7,CCOC(=O)c1c2ccc(Cl)cc2c(-c2ccc(Cl)cc2)n1CCN(CC)CC,2.238927854
61521742,61521-74-2,COc1cc(CC2COC(=O)C2(O)Cc2ccc(O)c(OC)c2)ccc1O,3.760409724
61593757,61593-75-7,NC1CCCCC1N,3.715212999
62936565,62936-56-5,O=C(O)CCCNC(=O)c1cccnc1,1.318516185
63273745,63273-74-5,N=C(N)NCC(O)COc1ccccc1,3.06781036
63273767,63273-76-7,Cc1ccccc1OCC(O)CNC(=N)N,3.00053718
63273789,63273-78-9,Cc1cccc(OCC(O)CNC(=N)N)c1,3.070088442
63273803,63273-80-3,Cc1ccc(OCC(O)CNC(=N)N)cc1,3.074684194
63273905,63273-90-5,N=C(N)NCC(O)COCOc1ccccc1,3.002320368
63273927,63273-92-7,COc1ccc(OCC(O)CNC(=N)N)cc1,2.910549994
63273949,63273-94-9,Cc1cc(OCC(O)CNC(=N)N)ccc1C(C)C,3.348283587
63273961,63273-96-1,N=C(N)NCC(O)COc1cccc2ccccc12,3.223485892
63632688,63632-68-8,ClCCNCCNCCCl,3.267401726
63658991,63658-99-1,CCCCCCCOCn1c(=N)n(C)c2ccccc21,3.962836373
63659007,63659-00-7,CCCCCCCCOCn1c(=N)n(C)c2ccccc21,3.943019101
63680808,63680-80-8,CNC(=O)Oc1ccc2c(c1)[N+](C)(C)CCC2,3.718422333
63732285,63732-28-5,CCCCOS(C)(=O)=O,2.529244938
63754870,63754-87-0,C#CC(C)(C)NC(=O)c1cc(Br)cc(C)c1O,1.772562263
63762061,63762-06-1,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)CCl)cc1,3.178682045
63833921,63833-92-1,CCN(CC)CCN1c2ccccc2Sc2ccc(C(C)(C)C)cc21,3.248663418
63833932,63833-93-2,CN(C)CCN1c2ccccc2Sc2ccc(C(C)(C)C)cc21,3.513895157
63833943,63833-94-3,CN(C)CCCN1c2ccccc2Sc2ccc(C(C)(C)C)cc21,3.607883744
63833954,63833-95-4,CN(C)CCCN1c2ccccc2Sc2cc(C(C)(C)C)ccc21,3.739771341
63834059,63834-05-9,CCC(C)(C)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,3.67463215
63834071,63834-07-1,CN(C)CCC[N+]1([O-])c2ccccc2S(=O)c2ccc(C(C)(C)C)cc21,3.64174699
63884366,63884-36-6,CC(Cc1ccccc1)NC(=O)CCNNC(=O)c1ccncc1,3.283301229
63950061,63950-06-1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,4.573024757
63951359,63951-35-9,CNC(=O)Oc1cccc2c1CCCC2[N+](C)(C)C,4.119521467
63982445,63982-44-5,CNC(=O)Oc1ccc(CCCN(C)C)cc1,4.674521285
63982456,63982-45-6,CNC(=O)Oc1cccc(CN(C)C)c1,4.318607949
63982467,63982-46-7,CNC(=O)Oc1ccc(CN(C)C)cc1,3.540456699
63982478,63982-47-8,CNC(=O)Oc1ccc(C)c(N(C)C)c1,4.318607949
63982489,63982-48-9,CNC(=O)Oc1c(C)cccc1CN(C)C,2.802847974
63982490,63982-49-0,CNC(=O)Oc1cc(N(C)C)c(C)cc1C,4.346916018
64046282,64046-28-2,CC[N+](C)(CC)CCN(C)c1ccc(OC(=O)NC)cc1,3.468965833
64046293,64046-29-3,CNC(=O)Oc1ccc(C)cc1C[N+](C)(C)C,3.500278566
64047525,64047-52-5,Cc1ccc(C(=O)N2CC2)cc1N(CCCl)CCCl,4.248430557
64047638,64047-63-8,CNC(=O)Oc1ccc2c(c1OC(=O)NC)CC[N+](C)(C)C2,3.71090397
64049747,64049-74-7,CNC(=O)Oc1cc([N+](C)(C)C)c(C)cc1C,6.37533983
64049941,64049-94-1,CC[N+](C)(CC)c1ccc(C)c(OC(=O)NC)c1,6.099248894
64050119,64050-11-9,CNC(=O)Oc1cc(C)cc([N+](C)(C)C)c1,6.118432022
64050971,64050-97-1,CNC(=O)Oc1cc([N+](C)(C)C)ccc1[N+](C)(C)C,2.728147545
64050982,64050-98-2,CNC(=O)Oc1ccc([N+](C)(C)C)cc1[N+](C)(C)C,4.582019509
64051010,64051-01-0,CCC(c1ccc(OC(=O)NC)cc1)[N+](C)(C)C,2.923157635
64051021,64051-02-1,CNC(=O)Oc1ccc(CCC[N+](C)(C)C)cc1,3.701308885
64059116,64059-11-6,CNC(=O)Oc1ccc(N(C)C)cc1N(C)C,3.597151978
64059138,64059-13-8,CNC(=O)Oc1cc(N(C)C)ccc1Cl,3.706013771
64059230,64059-23-0,CNC(=O)Oc1cc(N(C)C)ccc1CN(C)C,2.701274327
64187424,64187-42-4,C=COC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1,2.21112241
64187435,64187-43-5,O=C(NC(Cc1ccccc1)C(=O)OC(Br)CBr)OCc1ccccc1,3.823871744
64624584,64624-58-4,O=NN(CCCN(N=O)C(=O)NCCCl)C(=O)NCCCl,3.442088895
64624619,64624-61-9,O=NN(CCCCCCCCN(N=O)C(=O)NCCCl)C(=O)NCCCl,2.501660726
64624620,64624-62-0,O=NN(CCN(N=O)C(=O)NC1CCCCC1)C(=O)NC1CCCCC1,2.86652669
64624631,64624-63-1,O=NN(CCCN(N=O)C(=O)NC1CCCCC1)C(=O)NC1CCCCC1,2.707530435
64624642,64624-64-2,O=NN(CCCCCN(N=O)C(=O)NC1CCCCC1)C(=O)NC1CCCCC1,2.614202721
64624653,64624-65-3,O=NN(CCCCCCCN(N=O)C(=O)NC1CCCCC1)C(=O)NC1CCCCC1,2.823815998
64640660,64640-66-0,O=[N+]([O-])c1ccccc1NNc1nnc(Cl)c2ccccc12,2.06793833
64640706,64640-70-6,CN(N=Cc1ccccc1)c1nnc(Cl)c2ccccc12,1.870346835
64640717,64640-71-7,O=[N+]([O-])c1ccc(C=NNCc2nnc(Cl)c3ccccc23)cc1,1.834748685
64640739,64640-73-9,O=c1[nH]nc(CN/N=C/c2ccccc2)c2ccccc12,1.745566609
64640740,64640-74-0,O=c1[nH]nc(CNN=Cc2ccc(O)cc2)c2ccccc12,1.769840917
64640762,64640-76-2,O=c1[nH]nc(CNN=Cc2ccc([N+](=O)[O-])cc2)c2ccccc12,1.81065182
64765339,64765-33-9,Cn1ncc2ccccc2c1=NN=Cc1ccc([N+](=O)[O-])cc1,2.186550937
64965124,64965-12-4,Cc1c(Cl)cc(C(C)C)c2oc(N(C)C)cc(=O)c12,3.14576649
65087027,65087-02-7,CC(Cl)=C(Cl)CCl,2.49845494
65109651,65109-65-1,CCCc1nc(C)cc2c1[nH]c1ccccc12,3.364071093
65109673,65109-67-3,CCn1c2ccccc2c2cc(C)nc(C)c21,3.464352102
65141993,65141-99-3,CNCC1Oc2ccc(Cl)cc2C(c2ccccc2)O1,2.984920176
65142010,65142-01-0,CC(C)NCC1Oc2ccc(Cl)cc2C(c2ccccc2)O1,2.900115766
65142656,65142-65-6,CC(C)NCC1Oc2ccc(Cl)cc2C(c2ccccc2F)O1,3.048967197
65185355,65185-35-5,NCC1Oc2ccc(Cl)cc2C(c2ccccc2)O1,2.963370641
65190898,65190-89-8,Cc1cc(=O)c(C(=O)Nc2ccccc2)c(C)n1-c1ccccc1,2.753204006
65222415,65222-41-5,O=NN(CCCCCCCN(N=O)C(=O)NCCCl)C(=O)NCCCl,2.698186482
65271809,65271-80-9,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,3.710843933
66291303,66291-30-3,ON=CC1CC1,2.498596415
66386252,66386-25-2,ON=C1CCC2CC12,2.077403074
66386274,66386-27-4,OCC(=NO)C12CC3CC(CC(Cl)(C3)C1)C2,2.574002759
66386285,66386-28-5,OCC(=NO)C12CC3CC(CC(Br)(C3)C1)C2,2.760701368
66386296,66386-29-6,ON=C1CCC2CC1CCC2=NO,2.482451942
66386309,66386-30-9,ON=C1CC2CCC1C1CCC(=NO)C21,2.455285089
66386310,66386-31-0,ON=C1C2CC3CC(C2)C(=NO)C1C3,2.873351906
66386321,66386-32-1,ON=C1C2CC3CC1CC(C2)C3=NO,2.555931494
66386343,66386-34-3,O=NC12CC3CC(C1)CC(N=O)(C3)C2,2.455816341
66392356,66392-35-6,C=CSc1nc2ccccc2[nH]1,2.848174332
66392367,66392-36-7,C=CSc1nc2ccccc2n1C=C,2.881075602
66392389,66392-38-9,C=CSc1n(C)c2ccccc2[n+]1C=C,3.099047598
66422193,66422-19-3,CCN(CC)CCON=C1CC(C)Oc2ccccc21,3.566445349
66422206,66422-20-6,CCN(CC)CCON=C(C)c1ccc(Br)cc1,3.157419335
66422217,66422-21-7,CCN(CC)CCON=C(C)c1ccc(C)cc1,3.338194286
66481638,66481-63-8,ClC1(Cl)CC1OCCOC1CC1(Cl)Cl,2.793911393
66928812,66928-81-2,CN1CCCCCC1COC(=O)C(c1ccccc1)c1ccccc1,3.609148071
66928834,66928-83-4,CN1CCCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,3.946282739
66929451,66929-45-1,O=NN(CCO)C(=O)NC1CCCCC1,2.65534226
66941046,66941-04-6,CC(C)CCC1C(=O)N(C)C(=O)N(C)C1=O,2.634479189
66941079,66941-07-9,CCCC(C)C1C(=O)N(C)C(=O)N(C)C1=O,2.701425979
67427570,67427-57-0,NCC(O)CNc1ccccc1Br,1.755910292
67427616,67427-61-6,CCN(CC(O)CNC(=N)N)c1ccccc1,2.068147271
67427638,67427-63-8,N=C(N)NCC(O)CN(c1ccccc1)c1ccccc1,2.404655065
67427650,67427-65-0,Cc1ccccc1NCC(O)CNC(=N)N,1.948983825
67427694,67427-69-4,Cc1ccc(C)c(NCC(O)CNC(=N)N)c1,2.061744779
67427832,67427-83-2,COc1ccccc1NCC(O)CNC(=N)N,2.131594972
67458359,67458-35-9,Cn1nc(Cl)c2ccccc2c1=NN=Cc1ccc([N+](=O)[O-])cc1,2.232688694
67458473,67458-47-3,Clc1nnc(NN(c2ccccc2)c2ccccc2)c2ccccc12,2.062984131
67468659,67468-65-9,O=Cc1ccc(Cc2ccccc2)cc1,2.991777457
67704681,67704-68-1,CC(C)Nc1nc(NC(C)C)nc(N(C)C#N)n1,2.656397913
67766932,67766-93-2,CN1C(=O)Cn2c3c(c4cccc1c42)CCC3,2.682546393
67766943,67766-94-3,CN1C(=O)Cn2c3c(c4cccc1c42)CCCC3,2.708666757
67766954,67766-95-4,COC(=O)CN1C(=O)Cn2c3c(c4cccc1c42)CCCC3,2.802616539
67766965,67766-96-5,N#CCN1C(=O)Cn2c3c(c4cccc1c42)CCCC3,2.751665583
67766976,67766-97-6,Cc1c(-c2ccccc2)c2cccc3c2n1CC(=O)N3C,2.769344324
67767004,67767-00-4,CCN(CC)CCC1C=Cc2nc3c(n4cc(O)c1c24)CCCCC3,2.858720173
67767026,67767-02-6,CN(C)CCCN1C(=O)Cn2c3c(c4cccc1c42)CCCC3,2.821261193
67767059,67767-05-9,CCN(CC)CCN1C(=O)Cn2c(-c3ccccc3)c(-c3ccccc3)c3cccc1c32,2.954817082
67799284,67799-28-4,CCN(CC)CCN1C(=O)Cn2c3c(c4cccc1c42)CCCC3,2.840394425
67799295,67799-29-5,COC(=O)CN1C(=O)Cn2c3c(c4cccc1c42)CCC3,2.781701915
67918870,67918-87-0,CCN(CC)CCN1C(=O)Cn2c(C)c(-c3ccccc3)c3cccc1c32,2.885997228
68142701,68142-70-1,Cc1nnc(-n2c(-c3ccccc3)nc3ccccc3c2=O)s1,2.50566133
68142734,68142-73-4,CC(C)c1nnc(-n2c(-c3ccccc3)nc3ccccc3c2=O)s1,2.542116787
68142745,68142-74-5,CCCCc1nnc(-n2c(-c3ccccc3)nc3ccccc3c2=O)s1,2.55925769
68142767,68142-76-7,O=c1c2ccccc2nc(C=Cc2ccccc2)n1-c1nncs1,2.521645336
68142814,68142-81-4,CCCCc1nnc(-n2c(C=Cc3ccccc3)nc3ccccc3c2=O)s1,2.589386552
68142847,68142-84-7,Cc1nnc(-n2c(-c3ccccc3)nc3c(Br)cc(Br)cc3c2=O)s1,2.679581417
68483330,68483-33-0,COc1ccc2c(c1)c(CC(=O)Oc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,2.088971081
69019698,69019-69-8,CCN(CC)CCOc1c([N+](=O)[O-])cc2c(c1OCCN(CC)CC)C(=O)c1ccccc1C2=O,3.684454859
69019712,69019-71-2,CCN(CC)CCOc1ccc2c(c1OCCN(CC)CC)C(=O)c1c(OCCN(CC)CC)ccc(OCCN(CC)CC)c1C2=O,3.746192935
69045198,69045-19-8,N#CCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,2.00775631
69095109,69095-10-9,CC(=O)OCC[n+]1ccc(C(C)(C)C)cc1,2.565918153
69095121,69095-12-1,CC(=O)OCC[n+]1ccc(C)cc1,2.53981651
69463598,69463-59-8,Cc1nnc(NCC(=O)c2ccccc2)s1,2.367907293
69463612,69463-61-2,CCCc1nnc(NCC(=O)c2ccccc2)s1,2.417222504
69463703,69463-70-3,CCCCc1nnc(NCC(=O)c2ccc(O)cc2)s1,2.464453777
69463838,69463-83-8,CC(C)c1nnc(N(CC(=O)c2ccccc2)C2=NCCN2)s1,2.517761828
69463849,69463-84-9,CCCCc1nnc(N(CC(=O)c2ccccc2)C2=NCCN2)s1,2.535871108
69463883,69463-88-3,CCc1nnc(N(CC(=O)c2ccc(O)cc2)C2=NCCN2)s1,2.520353815
69463894,69463-89-4,CCCc1nnc(N(CC(=O)c2ccc(O)cc2)C2=NCCN2)s1,2.538357538
69463907,69463-90-7,CC(C)c1nnc(N(CC(=O)c2ccc(O)cc2)C2=NCCN2)s1,2.538357538
69463941,69463-94-1,COc1ccc(C(=O)CN(C2=NCCN2)c2nnc(C)s2)cc1,2.603899866
69463974,69463-97-4,COc1ccc(C(=O)CN(C2=NCCN2)c2nnc(C(C)C)s2)cc1,2.555644529
69463985,69463-98-5,CCCCc1nnc(N(CC(=O)c2ccc(OC)cc2)C2=NCCN2)s1,2.572269676
69463996,69463-99-6,COc1ccc(C(=O)CN(C2=NCCN2)c2nnc(CC(C)C)s2)cc1,2.572269676
69567186,69567-18-6,Cc1ncccc1C1CCCN1,3.21014723
69567197,69567-19-7,Cc1ccc(C2CCCN2C)c(C)n1,3.666632109
69567200,69567-20-0,Cc1ncccc1C1CCCCN1,4.050261505
69928478,69928-47-8,CC1CC(CN2CCCCC2)C(=O)c2ccccc21,3.618178045
70700606,70700-60-6,CCCCCCCCCCCCSC[n+]1cccc(C)c1,3.2292612
70788282,70788-28-2,NP(N)(=O)NC(=O)c1ccc(F)cc1,2.009380899
70930631,70930-63-1,OCCOc1ccc(Cc2ccc(Cl)cc2)cc1,1.942398329
70930686,70930-68-6,CC(=O)Oc1ccccc1C(=O)OCCOc1ccc(Cc2ccc(Cl)cc2)cc1,2.151145034
71864807,71864-80-7,CN1C(c2ccccc2)CC(=O)C(c2ccccc2)C1c1ccccc1,2.630242218
72551849,72551-84-9,C[N+]1(C)Cc2cc3c(cc2C2C(O)Cc4cc5c(cc4C21)OCO5)OCO3,3.311057726
72676734,72676-73-4,Cc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)[CH-][N+]#N)cc1,2.888447685
72676745,72676-74-5,CCC(C)C(NS(=O)(=O)c1ccc(C)cc1)C(=O)[CH-][N+]#N,3.490507676
72676778,72676-77-8,Cc1ccc(S(=O)(=O)NCCCCCC(=O)[CH-][N+]#N)cc1,2.888447685
72676789,72676-78-9,CCC(C)C(NS(=O)(=O)c1ccc(C)cc1)C(=O)CCl,2.900145828
72676790,72676-79-0,Cc1ccc(S(=O)(=O)NCCCCCC(=O)CCl)cc1,3.201175824
72746715,72746-71-5,Cc1ccc(S(=O)(=O)NC(C)C(=O)CCl)cc1,3.21694753
72766166,72766-16-6,Cc1nc2c([N+](=O)[O-])c(N3CCOCC3)c([N+](=O)[O-])cc2[nH]1,2.487514507
72766177,72766-17-7,Cc1nc2c([N+](=O)[O-])c(NCc3ccccc3)c([N+](=O)[O-])cc2[nH]1,2.514946005
72766188,72766-18-8,Cc1nc2c([N+](=O)[O-])c(NCCO)c([N+](=O)[O-])cc2[nH]1,2.449058558
72766199,72766-19-9,Cc1nc2c([N+](=O)[O-])c(N3CCCCC3)c([N+](=O)[O-])cc2[nH]1,2.484718269
72766202,72766-20-2,CCN(CC)CCCNc1c([N+](=O)[O-])cc2[nH]c(C)nc2c1[N+](=O)[O-],2.544538069
72766213,72766-21-3,Cc1nc2c([N+](=O)[O-])c(Nc3ccc(O)cc3)c([N+](=O)[O-])cc2[nH]1,2.517554802
