RTECS_ID,CAS_RN,SMILES,rat_subcutaneous_LD50
14663231,14663-23-1,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,1.293164978
14679733,14679-73-3,CCOC(=O)NNc1nncc2ccccc12,2.697556716
14736302,14736-30-2,CCc1coc2ccccc2c1=O,2.241045658
14899366,14899-36-6,CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.845705627
14919778,14919-77-8,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,1.946455642
14929114,14929-11-4,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1.370477005
15105927,15105-92-7,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.79449925
15148808,15148-80-8,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,2.634889728
15180037,15180-03-7,C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C=C(C(CC31)C(=CCO)C2)C54)C69,6.376909198
15263306,15263-30-6,Cc1cccc(OCC(O)CNC(C)(C)C)c1C,3.05986933
15307796,15307-79-6,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3.552438044
15351050,15351-05-0,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCCC1,2.463157256
15421848,15421-84-8,CCN(CC)c1cc(C)nc2ncnn12,3.312314904
15423899,15423-89-9,CCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4.236819116
15442496,15442-49-6,Nc1ccccc1C(=O)O[Cu]OC(=O)c1ccccc1N,2.651027188
15500660,15500-66-0,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,6.118573381
15589318,15589-31-8,C=CCC1=C(C)C(OC(=O)C2C(C)(C)C2(C)C)CC1=O,3.040099786
15611435,15611-43-5,C=CC1=C(C)c2cc3[nH]c(c(CC(=O)O)c4[nH]c(cc5nc(cc1n2)C(C)=C5CC)c(C)c4C(=O)O)C(CCC(=O)O)C3C,3.308876772
15676161,15676-16-1,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,2.977002993
15686712,15686-71-2,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,1.755494979
15823899,15823-89-9,CCN(CC)CCn1c(-c2ccccc2)noc1=N,2.540481305
15826376,15826-37-6,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,1.89243782
15876672,15876-67-2,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,5.58621419
16034778,16034-77-8,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,2.311018115
16237073,16237-07-3,CCN(CC)C(=O)c1ccc[n+](C)c1,2.007410846
16301261,16301-26-1,CCN=[N+](O)CC,2.633236938
16338991,16338-99-1,CCCCCCCN(C)N=O,2.576080706
16339052,16339-05-2,CCCCCN(CCCC)N=O,1.838274687
16378226,16378-22-6,CCN1CCC(=C2c3ccccc3CCc3ccccc32)C1C,2.963571771
16398393,16398-39-3,CN(C)CCCN1C(=O)c2cc([N+](=O)[O-])ccc2Oc2ccccc21,2.502217254
16488485,16488-48-5,CCCCNc1ccc(C(=O)OCCN(CC)CC)cc1,4.11382901
16752775,16752-77-5,CNC(=O)ON=C(C)SC,4.255845824
16777427,16777-42-7,COc1cccc(C(=O)CCNC(C)C(O)c2ccccc2)c1,3.50045964
16816674,16816-67-4,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,2.056554258
16846245,16846-24-5,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,2.440912229
16870374,16870-37-4,CCC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,4.851780412
16980895,16980-89-5,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC,2.984005797
17091213,17091-21-3,CCCCCCCCCCCCCCN(CC)C(C)(CO)CO,1.915886363
17140986,17140-98-6,CC1C(c2ccccc2)OCCN1C,2.643166683
17230874,17230-87-4,O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,3.808404746
17230885,17230-88-5,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,1.528226163
17243399,17243-39-9,CNCC12CCC(c3ccccc31)c1ccccc12,3.016610323
17321776,17321-77-6,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,2.255079442
17433395,17433-39-5,CC(=O)SCc1cnc(C)c(O)c1CN,2.655716469
17528722,17528-72-2,CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,2.34743984
17560519,17560-51-9,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,1.864323558
17586946,17586-94-6,CCCCCCCC[Sn](CCCCCCCC)(OC(C)=O)OC(C)=O,3.597626754
17590011,17590-01-1,CC(Cc1ccccc1)NC(C#N)c1ccccc1,3.420358405
17606314,17606-31-4,CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1,2.570649608
17617231,17617-23-1,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.329315833
17730824,17730-82-4,CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1,2.90499465
17737654,17737-65-4,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,2.907570099
17806427,17806-42-7,N=C(N)NCCCC(N)C(=O)O,1.742747569
17902237,17902-23-7,O=c1[nH]c(=O)n(C2CCCO2)cc1F,2.523245569
17908371,17908-37-1,CCOC(=O)C1(c2ccccc2)CC2CC1CN2C,3.413884578
18010407,18010-40-7,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,3.78936277
18046214,18046-21-4,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,2.783461356
18174588,18174-58-8,O=C1OC(CCN2CCCCC2)OC1(c1ccccc1)c1ccccc1,3.06873735
18378897,18378-89-7,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,5.544130482
18559632,18559-63-2,COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,2.302195378
18559949,18559-94-9,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.981029912
18642109,18642-10-9,CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,2.27317264
18694401,18694-40-1,COc1cc(C)nc(-n2nc(C)cc2OC)n1,3.05163295
18699020,18699-02-0,CC(=O)Nc1ccc(CC(=O)O)cc1,1.547231059
18818616,18818-61-6,O=C1C(O)N=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,2.231482334
19237844,19237-84-4,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,2.009629903
19387918,19387-91-8,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1.916060712
19408469,19408-46-9,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(=O)O,1.348609484
19491704,19491-70-4,COP(=O)(OC)OC(C)=CC(=O)O,3.831109832
19562302,19562-30-2,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,1.982733932
19767454,19767-45-4,O=S(=O)(O)CCS,1.788727018
19888563,19888-56-3,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,2.898870754
19992699,19992-69-9,CN(C)N=Nc1cccnc1,3.062683207
20001369,20001-36-9,CCCOC(=O)c1ccc([N+](=O)[O-])o1,1.998176483
20153984,20153-98-4,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,3.214511448
20170201,20170-20-1,CC(C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C,1.416441991
20187557,20187-55-7,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,2.597011128
20228277,20228-27-7,CCOc1ccccc1C(=O)N/N=C(\C)C(=O)O,2.620229777
20231452,20231-45-2,CC12CCC(CC1=O)C2(C)C=O,2.003199334
20240986,20240-98-6,Cc1ccccc1N=NN(C)C,2.513814012
20241036,20241-03-6,Cc1cccc(N=NN(C)C)c1,2.513814012
20344154,20344-15-4,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)[nH]n1,2.845561326
20362805,20362-80-5,CCOP(=O)(OCC)Oc1cc(Cl)c(Cl)cc1Cl,3.347050155
20424004,20424-00-4,CCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,2.30158879
20830755,20830-75-5,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,7.943232666
20830813,20830-81-3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,4.201105786
20866131,20866-13-1,CC1N(c2ccccc2)C(=O)c2ccccc2N1C(=O)CN1CCOCC1,2.794169662
20977053,20977-05-3,CC(=O)OC(C)C(C)C(=O)OCC12C3CC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC54C)C1CC(C)(C)C(O3)C2O,3.924611865
21082508,21082-50-8,C[CH-][Hg+2]1NC(C(=O)O)C[S-]1,3.424044546
21087649,21087-64-9,CSc1nnc(C(C)(C)C)c(=O)n1N,2.420385607
21187984,21187-98-4,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,2.509764187
21239123,21239-12-3,CN(O)C=O,1.699357801
21256188,21256-18-8,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,2.003451649
21259201,21259-20-1,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,5.920688756
21259212,21259-21-2,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(OC(C)=O)C(OC(C)=O)C2(C)C12CO2,5.592402262
21312107,21312-10-7,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,1.771322855
21462395,21462-39-5,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,2.366440737
21535477,21535-47-7,CN1CCN2c3ccccc3Cc3ccccc3C2C1,1.945094202
21564170,21564-17-0,N#CSCSc1nc2ccccc2s1,2.263293668
21590921,21590-92-1,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,3.606088504
21600431,21600-43-1,CCN(CC)N=Nc1cccnc1,2.928783442
21600453,21600-45-3,CN(CCO)N=Nc1ccccc1,2.697091242
21600511,21600-51-1,CCOC(=O)c1ccc(N=NN(C)C)cc1,2.691690394
21626891,21626-89-1,O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,1.547009608
21649570,21649-57-0,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,2.001439508
21725462,21725-46-2,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,2.14142271
21755668,21755-66-8,c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1,2.789213357
21829254,21829-25-4,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1.539501399
21898191,21898-19-1,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,3.272523677
21919051,21919-05-1,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],4.059298292
22059229,22059-22-9,CC(=N)NO,2.09156731
22089221,22089-22-1,O=P1(N(CCCl)CCCl)OCCCN1CCCl,3.187773113
22131799,22131-79-9,C=CCOc1ccc(CC(=O)O)cc1Cl,2.480311705
22204531,22204-53-1,COc1ccc2cc(C(C)C(=O)O)ccc2c1,2.394676182
22232719,22232-71-9,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,2.410310011
22248799,22248-79-9,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,1.387347107
22254246,22254-24-6,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,2.7189709
22316478,22316-47-8,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1.538679163
22345477,22345-47-7,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,1.582586021
22494424,22494-42-4,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,3.131115577
22609730,22609-73-0,CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1,2.771607844
22670797,22670-79-7,CN(CCS(=O)(=O)O)N=Nc1ccccc1,3.210029429
22832877,22832-87-7,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1.92026424
22862766,22862-76-6,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,3.062024147
22952870,22952-87-0,CN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3C1C5,4.380730136
22958083,22958-08-3,COc1ccc2c3c1OC1C([N-][N+]#N)CCC4C(C2)N(C)CCC341,3.416840137
22960696,22960-69-6,CCON=[N+]1CCCCC1,2.803790827
22960710,22960-71-0,CCON=[N+]1CCOCC1,2.356411917
22960834,22960-83-4,CCON=[N+](C)C(C)(C)C,4.162044376
23031369,23031-36-9,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,2.714269043
23031381,23031-38-1,C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1.456929036
23092708,23092-70-8,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,3.096033355
23093745,23093-74-5,CC(C)(C)NCC(O)COc1ccccc1C#N,2.439815655
23182469,23182-46-9,CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1,2.436100188
23192941,23192-94-1,CCC1(CC)C(=O)C=CN(CN2CCOCC2)C1=O,2.304864095
23205223,23205-22-3,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OCc1ccccc1,3.876102321
23205234,23205-23-4,Nc1cc(OCc2ccccc2)c(C(=O)NCCN2CCOCC2)cc1Cl,3.41484304
23205245,23205-24-5,CCN1CCCC1CNC(=O)c1cc(Cl)cc(Cl)c1OCc1ccccc1,3.03477028
23205289,23205-28-9,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OCc1ccccc1,3.327446828
23239410,23239-41-0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,1.466162988
23239512,23239-51-2,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,2.467198728
23249970,23249-97-0,O=C(O)CCc1nc2ccccc2[nH]1,1.978185084
23255698,23255-69-8,CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,5.850468561
23257569,23257-56-9,CC(=O)OC(c1ccccc1)C1CCCCN1,2.765875224
23282204,23282-20-4,CC1=CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(O)C1=O,5.540354505
23287265,23287-26-5,COC(=O)c1cccc(C)c1O,1.77341027
23477987,23477-98-7,C=C(O)C(=O)NC1C=C(C)C=CC(O)CC=C(C)C=CC(OC(C)=O)CC2OC(=O)C1(C)C(=O)C2C,1.700336748
23828924,23828-92-4,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,2.404721168
23883456,23883-45-6,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,1.929745801
23930190,23930-19-0,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,2.17934807
24050586,24050-58-6,COc1cc(C(=O)OCCCNCCC(c2ccccc2)c2ccccc2)cc(OC)c1OC,2.188997815
24096535,24096-53-5,O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,1.972553509
24143177,24143-17-7,CC1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1,2.215900492
24151937,24151-93-7,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,1.770225882
24166130,24166-13-0,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,1.844125373
24168965,24168-96-5,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,1.619234245
24169026,24169-02-6,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.448171874
24279912,24279-91-2,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,4.905982433
24280931,24280-93-1,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,3.143884691
24305279,24305-27-9,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,1.559176205
24356603,24356-60-3,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,1.468462208
24365477,24365-47-7,CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C=O)CCCNC(=N)N,2.588589479
24426366,24426-36-6,CC(C)N(CCCl)CCCl,4.964047382
24477370,24477-37-0,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)no1,2.683765262
24590554,24590-55-4,O=S(=O)(Cl)N(CCCl)CCCl,3.15073658
24600360,24600-36-0,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,1.66459227
24606539,24606-53-9,CCC(=O)N(c1ccccn1)C(C)CN1CC2CCCC(C2)C1,3.35281764
24606573,24606-57-3,CCC(=O)N(c1ccccn1)C(C)CN1CC2CCC(CC2)C1,3.343609638
24606608,24606-60-8,CCC(=O)N(c1ccccn1)C(C)CN1CC2CCC1CC2,3.055946363
24606631,24606-63-1,CCC(=O)N(c1ccccn1)C(C)CN1CC2CCC(C2)C1,3.535203362
24608977,24608-97-7,CCC(=O)N(c1ccccn1)C(C)CN1CCCC(C)C1C,3.578997155
24676800,24676-80-0,O=C(OC1CC2NC(C1)C1OC21)C(CO)c1ccccc1,1.835054601
24729962,24729-96-2,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,2.116565776
24815245,24815-24-5,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,3.070192529
24818799,24818-79-9,CC(C)(Oc1ccc(Cl)cc1)C(=O)O[Al](O)OC(=O)C(C)(C)Oc1ccc(Cl)cc1,1.965698697
24853803,24853-80-3,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,2.783089389
24916516,24916-51-6,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,2.645963326
24934916,24934-91-6,CCOP(=S)(OCC)SCCl,3.71731908
25122467,25122-46-7,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.105814405
25122570,25122-57-0,CCCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C,2.265351285
25294717,25294-71-7,CCC(=O)OCc1ccc([N+](=O)[O-])o1,2.454108439
25332392,25332-39-2,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,2.352391712
26087478,26087-47-8,CC(C)OP(=O)(OC(C)C)SCc1ccccc1,2.739759146
26171233,26171-23-3,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,2.38923192
26253985,26253-98-5,CNNCc1ccccc1,2.702806966
26309955,26309-95-5,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,1.855936922
26605696,26605-69-6,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,2.321314888
26615214,26615-21-4,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,2.410375668
26786323,26786-32-3,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,2.622180854
26807658,26807-65-8,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.864323558
26907379,26907-37-9,c1nnc(NCNc2nncs2)s1,3.234069598
26934872,26934-87-2,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(O)C2(C)C12CO2,5.627867464
26944489,26944-48-9,Cc1ccc(S(=O)(=O)NC(=O)NC2C3CCC(C)(C2O)C3(C)C)cc1,1.530630078
27007858,27007-85-8,O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,1.909802436
27025418,27025-41-8,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,2.486175353
27060919,27060-91-9,O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1.797976932
27107795,27107-79-5,CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C,2.834700393
27223490,27223-49-0,C#CCc1cc(COC(=O)C2C(C=C(C)C)C2(C)C)c(C)o1,1.176667041
27355222,27355-22-2,O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,1.434431569
27470515,27470-51-5,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,3.029165932
27471609,27471-60-9,CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2cc(OCC)ccc2OCC)cc1,2.372299349
27512727,27512-72-7,CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,2.160321167
27524976,27524-97-6,CC(C)NC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,2.502150473
27589339,27589-33-9,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,2.799079475
27591748,27591-74-8,CCOP(=O)(OCC)OC(C)=CC(=O)OC(C)c1ccccc1,4.943043872
27605761,27605-76-1,C=CCOC1=NS(=O)(=O)c2ccccc21,1.649827299
27683734,27683-73-4,CNCc1ccccc1C(O)c1ccc(Cl)cc1,2.902016165
27692917,27692-91-7,CCN(CCN(C)C)c1ccccc1,2.58502283
27724965,27724-96-5,NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,2.320974348
27848846,27848-84-6,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,2.795337034
27959268,27959-26-8,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,2.329498898
28002188,28002-18-8,CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,1.576090985
28058620,28058-62-0,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,1.381190918
28184716,28184-71-6,NC(CC(=O)O)C(=O)O,1.674854044
28311311,28311-31-1,NCC(CC(=O)O)c1ccc(Cl)cc1,3.269033514
28395031,28395-03-1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,2.260575783
28434868,28434-86-8,Nc1ccc(Oc2ccc(N)c(Cl)c2)cc1Cl,1.429963725
28613210,28613-21-0,O=C(NP(=O)(N1CC1)N1CC1)OCC(COC(=O)NP(=O)(N1CC1)N1CC1)OC(=O)NP(=O)(N1CC1)N1CC1,3.34701405
28657809,28657-80-9,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2.278788383
28874513,28874-51-3,O=C1CCC(C(=O)O)N1,1.809946704
28907451,28907-45-1,CN(C)CCCn1c2ccc(Cl)cc2c(=O)c2cccnc21,3.365878718
28911015,28911-01-5,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1.836598787
28981977,28981-97-7,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1.790667907
29110483,29110-48-3,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,3.334201468
29118874,29118-87-4,CNC(=O)ON=C(C)SCCC#N,4.749491239
29122687,29122-68-7,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2.647286776
29177842,29177-84-2,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,2.256202828
29216282,29216-28-2,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,2.669649654
29679581,29679-58-1,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,2.685336805
29701073,29701-07-3,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,2.405659944
29868971,29868-97-1,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,2.068692861
29975164,29975-16-4,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1.91556342
30034038,30034-03-8,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,1.582338574
30045160,30045-16-0,COc1cc2c(cc1OC)-c1c(C)c3ccc(OC)c(OC)c3c[n+]1CC2,3.800571325
30299082,30299-08-2,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,2.385235707
30484776,30484-77-6,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,2.353342531
30544479,30544-47-9,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,2.813076833
30685439,30685-43-9,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,5.127299324
30748299,30748-29-9,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.919094359
