RTECS_ID,CAS_RN,SMILES,mouse_intraperitoneal_LD50
100098724,100098-72-4,CC1(C)COC(SCc2cccc(Br)c2)=N1,3.477441067
100098735,100098-73-5,CC1(C)COC(C=Cc2ccc(Cl)c([N+](=O)[O-])c2)=N1,3.147229436
100098746,100098-74-6,CC1(C)COC(C=Cc2ccc(Cl)c(Cl)c2)=N1,2.732649436
100098757,100098-75-7,CC1(C)COC(C=Cc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)=N1,3.260165336
100098768,100098-76-8,CC1(C)COC(C=Cc2cccc(Br)c2)=N1,2.956052186
100098779,100098-77-9,CC1(C)COC(C=Cc2cccc([N+](=O)[O-])c2)=N1,3.391404456
100098804,100098-80-4,CC1CC(C)(C)N=C(C=Cc2cccc([N+](=O)[O-])c2)O1,3.137227476
100098815,100098-81-5,COc1ccc(C=CC2=NC(C)(C)CO2)cc1OC,2.718204307
100098837,100098-83-7,CC1CC(C)(C)N=C(C=Cc2cccc3ccccc23)O1,3.048259968
100100365,100100-36-5,CC1OC2CC(=O)OC2C2=C1C(=O)c1c(ccc(C3CC(N(C)C)C(O)C(C)O3)c1O)C2=O,4.660371163
100125868,100125-86-8,C=CCOc1c(C)cc(Br)cc1C,2.569334287
100125993,100125-99-3,CC1(c2ccc(Br)cc2)OCC(CO)O1,2.576025038
100130323,100130-32-3,N=C(N)NCCSC(=N)N,2.429305378
100131860,100131-86-0,COc1ccccc1CCCN,3.050787338
100137915,100137-91-5,CN(C)CC(=O)N(C#N)Cc1ccccc1,2.922030414
100143086,100143-08-6,O=C(NCCO)C(=O)c1c[nH]c2ccccc12,2.116003396
100148127,100148-12-7,Cc1ccc(C2CC(CCN3CCOCC3)=NN2c2ccccc2)o1,3.083603708
100150810,100150-81-0,O=C(C=Cc1ccccc1)N(Cc1ccccn1)c1ccccc1,2.89540597
100150832,100150-83-2,O=C(C=Cc1ccccc1)N(Cc1cccnc1)c1ccccc1,2.89540597
100181519,100181-51-9,CC(=O)OCn1cc2c3c(cccc31)C1CC(C)CN(C)C1C2,3.397819084
100191875,100191-87-5,C=CCOc1c(C)cc(C#N)cc1C,2.272403271
100242248,100242-24-8,O=c1oc2cc(O)ccc2c(-c2ccccc2)c1-c1ccc(O)cc1,2.369740737
100243309,100243-30-9,CCCc1cc(C(N)=O)cc(CCC)c1OCCN(CC)CC,3.204766871
100243321,100243-32-1,CCN(CC)CCN(Cc1ccccn1)C(=O)c1ccccc1,3.192329056
100243332,100243-33-2,CCN(CC)CCN(Cc1cccnc1)C(=O)c1ccccc1,3.095419043
100243343,100243-34-3,CCN(CC)CCN(Cc1ccncc1)C(=O)c1ccccc1,2.89129906
100243354,100243-35-4,CCCc1cc(C(N)=O)cc(CCC)c1OCC,2.583902983
100243365,100243-36-5,CCCc1cc(C(N)=O)cc(CCC)c1O,2.458490689
100243376,100243-37-6,CCCOc1c(CCC)cc(C(N)=O)cc1CCC,2.607671086
100243387,100243-38-7,CCCCCCCOc1ccccc1C(N)=O,2.141222837
100251487,100251-48-7,CCCC(C)C1(CC(O)CI)C(=O)NC(=O)NC1=O,2.309287138
100251885,100251-88-5,CC(Cc1ccccc1)NOC(C)C,3.473296029
100252082,100252-08-2,COc1ccc(C(CN)SC(C)C)cc1,3.206743017
100252093,100252-09-3,CCCSC(CN)c1ccc(OC)cc1,3.273689807
100257805,100257-80-5,COc1ccc(C2(C)OCC(CO)O2)cc1,2.233472776
100274097,100274-09-7,C[N+]1(CCN(CC2CCCCC2)C2CCCCC2)CCCCC1,4.109339569
100278237,100278-23-7,O=C(NN=Cc1ccccc1O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,2.84557248
100278248,100278-24-8,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1,2.61050792
100278259,100278-25-9,COc1cc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)ccc1O,2.87748202
100278260,100278-26-0,COc1ccc(C(=O)Nc2ccc(C(=O)NN=CC=Cc3ccccc3)cc2)cc1,2.85172611
100278271,100278-27-1,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccccc3[N+](=O)[O-])cc2)cc1,2.871864702
100278282,100278-28-2,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccco3)cc2)cc1,2.810616339
100278293,100278-29-3,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3cc(OC)c(OC)c(OC)c3)cc2)cc1,2.916304053
100278306,100278-30-6,COc1cc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(N(C)C)cc3)cc2)cc(OC)c1OC,2.844945869
100278317,100278-31-7,COc1cc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccco3)cc2)cc(OC)c1OC,2.877040181
100278328,100278-32-8,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1OC,2.724904136
100278339,100278-33-9,Cc1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1,2.843392402
100278340,100278-34-0,CN(C)c1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1,2.87444261
100278351,100278-35-1,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(O)c(OC)c3)cc2)cc1,2.872930423
100278362,100278-36-2,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccccc3O)cc2)cc1,2.8406719
100278373,100278-37-3,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(OC)c(OC)c3)cc2)cc1,2.887216719
100278384,100278-38-4,COc1cc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(C)cc3)cc2)cc(OC)c1OC,2.90104799
100278395,100278-39-5,COc1cc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccccc3[N+](=O)[O-])cc2)cc(OC)c1OC,2.679846544
100278408,100278-40-8,COc1cc(C(=O)Nc2ccc(C(=O)NN=CC=Cc3ccccc3)cc2)cc(OC)c1OC,2.91255109
100278419,100278-41-9,O=C(N/N=C/c1ccco1)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,2.815865963
100278420,100278-42-0,O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,2.876427423
100278431,100278-43-1,O=C(NN=CC=Cc1ccccc1)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,2.773093407
100278442,100278-44-2,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2)cc1,2.605776802
100278453,100278-45-3,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(N(C)C)cc3)cc2)cc1,2.869858878
100278464,100278-46-4,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(C)cc3)cc2)cc1,2.83846702
100278475,100278-47-5,COc1cc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccccc3O)cc2)cc(OC)c1OC,2.736239998
100278486,100278-48-6,COc1cc(/C=N/NC(=O)c2ccc(NC(=O)c3cc(OC)c(OC)c(OC)c3)cc2)ccc1O,2.931042333
100278497,100278-49-7,COc1ccc(/C=N/NC(=O)c2ccc(NC(=O)c3cc(OC)c(OC)c(OC)c3)cc2)cc1OC,2.860154125
100286906,100286-90-6,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,3.520434679
100299089,100299-08-9,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,2.649923286
100311055,100311-05-5,COCCN(CCOC)CC(C)C(O)(c1ccccc1)c1ccccc1,3.302848755
100311191,100311-19-1,CC=CCOc1c(CCC)cc(C(=O)O)cc1CCC,2.62858697
100311306,100311-30-6,CCCc1cc(C(=O)O)cc(CCC)c1OCC(=O)O,2.634740728
100311317,100311-31-7,CN(C)c1ccc(CNNC(=O)c2ccc(Cl)cc2)cc1,3.242028514
100311339,100311-33-9,C=CCc1cc(C(=O)O)cc(CC=C)c1O,2.452467507
100311340,100311-34-0,C=CCc1cc(C(=O)OCC)cc(CC=C)c1O,2.391474991
100311351,100311-35-1,C=CCc1cc(C(=O)O)cc(CC=C)c1OCCC,2.602615866
100311362,100311-36-2,CCCc1cc(C(=O)O)cc(CCC)c1OCCN(CC)CC,3.206098296
100311373,100311-37-3,COc1cc(OC)cc(C(=O)NNC(C)C)c1,2.899979095
100311384,100311-38-4,CC(=O)OCC1=CC2C(=O)C3(C=C(C)C(OC(=O)c4ccccc4NC(=O)c4cccc(O)c4NC(=O)c4ccccc4N(C)C)C3(O)C1O)C1C(CC2C)C1(C)C,6.091134218
100311395,100311-39-5,CN(C)c1ccc(CNNC(=O)c2ccccc2)cc1,2.946013916
100311419,100311-41-9,CCCOc1c(C)cc(C(=O)OCC)cc1C,2.560570581
100311431,100311-43-1,CCCc1cc(C(=O)O)cc(CCC)c1OCc1ccccc1,2.68181018
100316890,100316-89-0,CN1CCN(CCC(=O)c2cccs2)CC1,2.788394363
100330914,100330-91-4,Cc1c(Nc2ncnc3ccccc23)c(=O)n(C)n1-c1ccccc1,3.054942132
100333480,100333-48-0,CN(C)CCNC(=O)c1onc2c1CSc1c(F)cccc1-2,3.3486523
100347602,100347-60-2,CCOC(=O)c1c(Sc2ccc(C)cc2)oc2ccc(O)c(CN(C)C)c12,3.837819456
100347613,100347-61-3,CCN(CC)Cc1oc2cc(OC)ccc2c1-c1ccccc1,3.314441683
100347624,100347-62-4,Oc1ccc2oc(Br)c(-c3ccccc3)c2c1CNCc1ccccc1,3.221807977
100347635,100347-63-5,CCN(CC)Cc1cc2oc(-c3ccccc3)cc2c(Br)c1O,2.568872926
100347680,100347-68-0,C=CCc1cc(C(=O)OCC)cc(CCC)c1O,2.395015197
100347691,100347-69-1,C=CCOc1c(CC=C)cc(C(=O)O)cc1CC=C,2.99717964
100347704,100347-70-4,C=CCOc1c(CC=C)cc(C(=O)OCC)cc1CC=C,2.570438311
100347715,100347-71-5,C=CCOc1c(C(C)C)cc(C(=O)OCC)cc1C(C)C,2.463001099
100347726,100347-72-6,C=CCOc1c(C)cc(C(=O)OCC)cc1C,2.556849664
100347737,100347-73-7,C=CCOc1c(CCC)cc(C(=O)O)cc1CCC,2.532388688
100347748,100347-74-8,C=CCOc1c(CCC)cc(C(=O)Nc2ccc(C(=O)O)cc2)cc1CCC,2.76854931
100347759,100347-75-9,C=CCOc1c(CCC)cc(C(=O)OCCN(CC)CC)cc1CCC,3.382048277
100347760,100347-76-0,C=CCOc1c(CCC)cc(C(=O)OCC)cc1CCC,2.650087742
100347771,100347-77-1,C=CCOc1c(CCC)cc(C(=O)OCCO)cc1CCC,3.12456376
100347782,100347-78-2,C=CCOc1c(CCC)cc(C(=O)OC)cc1CCC,3.079772491
100353762,100353-76-2,C[N+]1(CCN(Cc2ccccc2)Cc2ccccc2)CCCCC1,3.731728405
100364601,100364-60-1,CC(C)CCOC1CC1(Cl)Cl,3.013664274
100371413,100371-41-3,CNC(=O)OCC(O)COc1ccccc1OC,2.514905176
100371913,100371-91-3,CCC1(c2ccccc2)COC(=S)N(C)C1=S,2.724935823
100372358,100372-35-8,CCN1C(=O)CC(Cc2ccccc2)C1=O,2.573567773
100393393,100393-39-3,CN1C(=O)C2CCc3ccccc3C2C1=O,2.633977191
100427790,100427-79-0,C=CCc1cc(CN)c(OCCN(C)C)c(OC)c1,3.577112488
100440253,100440-25-3,CC1=CCCC2C1(C)C(=O)C(O)C(C)C2(C)CC(O)C1(C(=O)C=O)CO1,3.561623655
100447505,100447-50-5,CNCCC=C1c2ccccc2CCc2sc(C)nc21,3.578911084
100447527,100447-52-7,CCc1nc2c(o1)CCc1ccccc1C2=CCCN(C)C,3.892115115
100447538,100447-53-8,CNCCC=C1c2ccccc2CCc2oc(C)nc21,4.066989947
100447549,100447-54-9,CCN(CC)CCNC(=O)C1Oc2ccccc2OC1c1ccccc1,3.674493717
100447561,100447-56-1,O=C(OCCOCCN1CCOCC1)C1Oc2ccccc2OC1c1ccccc1,3.218503995
100453541,100453-54-1,CCCCC1(CCCC)COC(=O)NC1=O,3.453517091
100454157,100454-15-7,CCCCCCCNNC(=O)c1cc(C)on1,3.111805451
100482211,100482-21-1,CCN(CC)CCOc1c(C(N)=O)cccc1-c1ccccc1,3.795759093
100482244,100482-24-4,CCCc1cc(C(=O)OCC)cc(CCC)c1OCCN(CC)CC,3.242435823
100482255,100482-25-5,CCCc1cc(C(=O)O)cc(CCC)c1OCC,2.674250909
100482266,100482-26-6,CCCc1cc(C(=O)OCC)cc(CCC)c1OCC,2.558166026
100482277,100482-27-7,CCCc1cc(C(=O)O)cc(CCC)c1O,2.346908203
100482288,100482-28-8,CCCc1cc(C(=O)OCC)cc(CCC)c1O,2.398526778
100482299,100482-29-9,CCCc1cc(C(=O)OCC)cc(CCC)c1OC(=O)N(CC)CC,2.656920418
100482302,100482-30-2,CCCOc1c(CCC)cc(C(=O)O)cc1CCC,2.609290601
100482437,100482-43-7,C=C(C)Cc1c(CCC)cc(C(=O)OCC)cc1CCC,2.735766066
100482459,100482-45-9,CCC(C)(O)N(Cc1c(-c2ccc(OC)cc2)[nH]c2ccccc12)C1=NCCN1,2.593842981
100507479,100507-47-9,COC(=O)C1=C(C)NC(C)=C(C#N)C1c1ccccc1OC(F)F,1.825194952
100507480,100507-48-0,CCOC(=O)C1=C(C)NC(C)=C(C#N)C1c1ccccc1OC(F)F,1.843044564
100507515,100507-51-5,COc1ccc(NC(=O)C2=C(C)NC(C)=C(C(=O)Nc3ccc(OC)cc3)C2c2ccccc2OC(F)F)cc1,2.041056174
100507526,100507-52-6,COC(=O)C1=C(C)N(c2ccc(OC)cc2)C(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,1.976324297
100511497,100511-49-7,N=C(N)Nc1ccc(CCCC(=O)NC(CO)C(=O)NCCCCNCCCN)cc1,4.241120942
100513539,100513-53-9,CCCCCCCCCCC(O)CC1(O)OC(CC(O)C(O)C(O)C(O)C(O)CC(O)CC(O)CC(O)CC(O)C(C)C(O)C(C)C(O)CC(O)C(C)C(O)C(O)CC(C)CC(C)C=C(C)C(=O)C2=C(O)CN(C)C2=O)C(O)C(O)C1O,4.659286342
100522187,100522-18-7,CCC(CC)Oc1ccc(C(C)N)cc1,3.17050688
100522381,100522-38-1,COc1ccccc1CCCNC(C)C,3.275242231
100524525,100524-52-5,N=C(N)SCCNCCSC(=N)N,3.168998077
100527999,100527-99-9,CCCCCCNC(=O)CN1CCCCC1,2.956867351
100528389,100528-38-9,CCCCN(CCCC)CCSC1=NCCS1,3.262449508
100531837,100531-83-7,CCC(C(=O)Nc1c(C)n(C)c(=O)n(C)c1=O)N(C)C,2.718384803
100535000,100535-00-0,CCN(C)C(C)CCC=C(C)C,3.521117564
100536616,100536-61-6,CCCCC(=O)NCCN(CC)CC,2.757669275
100550627,100550-62-7,CC(C)=CCNC(=O)CCC(NC(=O)C=Cc1ccco1)C(=O)NCC=C(C)C,2.825541871
100550796,100550-79-6,CCCCN(CCCC)C(=O)CCC(NC(=O)C=Cc1ccco1)C(=O)N(CCCC)CCCC,2.91177974
100568692,100568-69-2,CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2OC(F)F)C(C(=O)Nc2ccccc2)=C(C)N1,1.99080221
100595968,100595-96-8,C=C(CN(C)C)C(=O)c1ccccc1,4.317535869
100606959,100606-95-9,CCN(CCSC(=N)N)CCSC(=N)N,3.697942117
100617434,100617-43-4,CC(N)c1ccc(OC2CCCC2)cc1,3.076862618
100650008,100650-00-8,CN(C)c1ccc(C=Cc2ccncn2)cc1,2.507653513
100650860,100650-86-0,COCCc1ccc(OCC(O)CNC(C)(C)C)s1,3.157494544
100650871,100650-87-1,COCCc1ccc(OCC(O)CNC(C)C)s1,3.135765338
100659298,100659-29-8,Cc1ccc(C[N+]2(C)C3CCC2CC(OC(=O)c2ccccc2)C3)cc1,3.943149275
100678339,100678-33-9,C=CCOc1c(CCC)cc(C(=N)N)cc1CCC,3.602695934
100694095,100694-09-5,O=C(NCCO)C(=O)Nc1cccc2c1C(=O)c1ccccc1C2=O,1.830356384
100694108,100694-10-8,CCCCCNC(=O)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,1.862609556
100696240,100696-24-0,O=C(N/N=C1/C(=O)N(CN2CCCCC2)c2ccccc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.655548515
100696251,100696-25-1,O=C(N/N=C1/C(=O)N(CN2CCOCC2)c2ccccc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.657437367
100696262,100696-26-2,O=C(N/N=C1/C(=O)N(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c2ccccc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.759297592
100696273,100696-27-3,Cc1cccc(N2CCN(CN3C(=O)/C(=N/NC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)c4ccccc43)CC2)c1,2.73523151
100696284,100696-28-4,CN1CCN(CN2C(=O)/C(=N/NC(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c3ccccc32)CC1,2.669727731
100696295,100696-29-5,O=C(N/N=C1/C(=O)N(CN(CCO)CCO)c2ccccc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.674322759
100700309,100700-30-9,CCC(CO)(C(=O)OC1CN2CCC1CC2)c1ccccc1,3.098203073
100700365,100700-36-5,CCOC(=O)CC(C)Sc1c(C)c(C)cc(C)c1C,2.447829118
100705519,100705-51-9,CC(C(=O)NC(C#N)c1ccccc1)N(C)C,2.7307053
100707435,100707-43-5,Nc1cc(Br)cc(Br)c1O,3.125351121
100718498,100718-49-8,CCCCC1(c2ccccc2)COC(=O)NC1=O,3.615062329
100718501,100718-50-1,CC(C)C1(c2ccccc2)COC(=O)N(C)C1=O,3.393213579
100718512,100718-51-2,CCCC1(c2ccccc2)COC(=O)N(C)C1=O,2.694243575
100735395,100735-39-5,C[N+](C)(CCO)CC(=O)Nc1cccc2c(NC(=O)C[N+](C)(C)CCO)cccc12,4.95775144
100739579,100739-57-9,CCOC(=O)C(CC)(C(=O)NCCN1CCCCCCC1)c1ccccc1,3.494299567
100751788,100751-78-8,Cc1ccccc1NN=C(N)N(C)C,3.375417472
100751799,100751-79-9,CN(C)C(N)=NNc1c(Cl)cccc1Cl,3.529600852
100751824,100751-82-4,Cc1cccc(C)c1NN=C(N)N(C)C,3.25370457
100752394,100752-39-4,Cc1cccc(C)c1NN=C(N)N1CCCC1,3.344917863
100757048,100757-04-8,O=C(N/N=C1/C(=O)N(CN2CCN(c3ccccc3)CC2)c2ccccc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.723876627
100757059,100757-05-9,CN(C)CN1C(=O)/C(=N/NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2ccccc21,2.615278637
100757060,100757-06-0,CCN(CC)CN1C(=O)/C(=N/NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2ccccc21,2.643863088
100757071,100757-07-1,O=C(N/N=C1/C(=O)N(CN2CCCCC2)c2ccc(Cl)cc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.687414799
100757082,100757-08-2,O=C(N/N=C1/C(=O)N(CN2CCOCC2)c2ccc(Cl)cc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.689170289
100757093,100757-09-3,O=C(N/N=C1/C(=O)N(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c2ccc(Cl)cc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.784585201
100757106,100757-10-6,Cc1cccc(N2CCN(CN3C(=O)/C(=N/NC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)c4cc(Cl)ccc43)CC2)c1,2.761916568
100757117,100757-11-7,CN1CCN(CN2C(=O)/C(=N/NC(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c3cc(Cl)ccc32)CC1,2.700605947
100757128,100757-12-8,O=C(N/N=C1/C(=O)N(CN2CCN(c3ccccc3)CC2)c2ccc(Cl)cc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.751246762
100757139,100757-13-9,O=C(N/N=C1/C(=O)N(CN(CCO)CCO)c2ccc(Cl)cc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.704887162
100757140,100757-14-0,CN(C)CN1C(=O)/C(=N/NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2cc(Cl)ccc21,2.650119968
100757151,100757-15-1,CCN(CC)CN1C(=O)/C(=N/NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2cc(Cl)ccc21,2.676566503
100794932,100794-93-2,CCN(CC)C(C)CC(=O)Nc1ccc(Cl)cc1Cl,3.238738414
100802106,100802-10-6,C[N+]1(CCN(CC2CCCCC2)c2ccccc2)CCCCC1,3.954965731
100827289,100827-28-9,O=CNC=Cc1cc(O)ccc1O,2.952247417
100836688,100836-68-8,CCN(CC)COC(=O)NC1CC2C=CC1C2,3.201089276
100857690,100857-69-0,Cc1oc2ccc(CN)cc2c(=O)c1C,2.965588642
100857703,100857-70-3,COC(=O)c1cc(=O)c2ccc(OC)c(CN3CCN(C)CC3)c2o1,3.062435315
100857714,100857-71-4,CCOC(=O)c1cc(=O)c2ccc(OC)c(CN3CCCCC3)c2o1,3.061194792
100857725,100857-72-5,CCN(CC)Cc1ccc2oc(C)c(C)c(=O)c2c1,3.237793319
100857736,100857-73-6,COc1ccccc1N1CCN(CCCc2oc3cc(F)ccc3c(=O)c2C)CC1,3.261119006
100857747,100857-74-7,CCCOc1cc(C=NOCCN(CC)CC)c2ccccc2n1,3.880091783
100860524,100860-52-4,CC(C)NCCCCCSC(=N)N,2.8311336
100861118,100861-11-8,CSC(CN)c1ccccc1,3.019316248
100878555,100878-55-5,CCCCCCCCCNNC(=O)c1cc(C)on1,2.883049505
100895543,100895-54-3,Cc1oc2ccc(CN3CCOCC3)cc2c(=O)c1C,2.737720475
100908643,100908-64-3,CCN(CC)CCN(Cc1ccccn1)C(=O)C=Cc1ccccc1,3.528231311
100908654,100908-65-4,CCN(CC)CCN(Cc1ccncc1)C(=O)C=Cc1ccccc1,3.227201315
100908698,100908-69-8,CN1CCCCC1CN(C(=O)C=Cc1ccccc1)c1ccccc1,3.223318085
100908701,100908-70-1,CN1CCCC(CN(C(=O)C=Cc2ccccc2)c2ccccc2)C1,3.24559448
100911726,100911-72-6,CCCCNC(C)CS,3.08898317
100911931,100911-93-1,N=C(N)NCCCCSC(=N)N,2.896911841
100922698,100922-69-8,CNC(=O)c1cc2cc3cc4cc(CC(=O)O)c(C(=O)CC(=O)c5ccccc5O)c(OC)c4c(OC)c3c(O)c2c(=O)o1,2.901028982
100924683,100924-68-3,CN(C)c1ccccc1CS(=O)c1nc2ccccc2[nH]1,2.863466489
100950230,100950-23-0,CCC1(CC)C(=O)NC(=NCc2ccccc2)NC1=O,3.644305145
100951551,100951-55-1,CCN(CC)C(C)C(=O)NC(C#N)c1ccccc1,3.033680034
100951584,100951-58-4,CCCC(C(=O)NC(C#N)c1ccccc1)N(C)C,2.78042282
100957731,100957-73-1,CCn1c(C)c(C(=O)C(=O)N(C)C)c2ccccc21,2.412159713
100962398,100962-39-8,CCCCCCCNC(=O)CN1CCCCC1,3.038495523
100966287,100966-28-7,CCCCNCCCc1ccccc1OC,3.487735258
100966447,100966-44-7,CCCCNC(C)Cc1ccccc1OC,3.506218663
100981439,100981-43-9,N=C(N)Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1,3.115433168
101001085,101001-08-5,Cc1ccc(C=C2CSc3ccccc3C2=O)cc1,3.045265917
101001096,101001-09-6,O=C1C(=Cc2ccc(Cl)cc2)CSc2ccccc21,3.11316113
101018659,101018-65-9,O=C(O)CN1C(=O)C(=Cc2ccc(N(CCCl)CCCl)cc2)SC1=S,3.32155183
101018660,101018-66-0,CN(CCCl)c1ccc(C=C2SC(=S)N(CC(=O)O)C2=O)cc1,3.025168883
101018671,101018-67-1,O=C(O)CCC(C(=O)O)N1C(=O)C(=Cc2ccc(N(CCCl)CCCl)cc2)SC1=S,3.390421064
101018784,101018-78-4,O=c1sc2ccccc2c2[nH]c(CN3CCCCC3)nc12,3.476250345
101018795,101018-79-5,Cn1c(CN2CCCCC2)nc2c(=O)sc3ccccc3c21,3.153712339
101018808,101018-80-8,CCCCn1c(CN2CCCCC2)nc2c(=O)sc3ccccc3c21,2.550848156
101038011,101038-01-1,O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)C(=Cc2ccc(N(CCCl)CCCl)cc2)SC1=S,3.438160096
101043372,101043-37-2,C=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C,7.486022206
101053412,101053-41-2,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,5.09829124
101072111,101072-11-1,Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CC(=O)c1cccs1,2.762441014
101072133,101072-13-3,Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CC(=O)c1ccc(O)c(O)c1,2.989327845
101077092,101077-09-2,C=CCc1cc(C(C)C)c(O)c(C(=O)O)c1C,3.068733025
101077105,101077-10-5,C=CCOC(=O)c1c(C)c(CC=C)cc(C(C)C)c1O,2.625407438
101086684,101086-68-4,CCN(CC)CCOc1ccccc1OCC(O)CO,2.829101515
101086855,101086-85-5,CCCCC(SCCN(C)C)c1ccccc1,3.145160136
101087461,101087-46-1,CN(C)c1ccc(CNNC(=O)c2ccncc2)cc1,3.176631378
101104921,101104-92-1,COc1ccccc1CC(C)NCc1ccco1,3.407465264
101104943,101104-94-3,COc1ccccc1CCCNCc1ccco1,3.368547198
101105220,101105-22-0,CCCCN1C(=O)CC(Cc2ccccc2)C1=O,2.532404
101116385,101116-38-5,CCN(CC)CC(=O)N(C#N)Cc1ccccc1,3.047320897
101155026,101155-02-6,CNc1ncnc2c1ncn2Cc1ccccc1F,3.331211277
101171908,101171-90-8,CCCCOC=CC#CCN(CC)CC,3.260139857
101198101,101198-10-1,FCCNCCBr,4.452361533
101198123,101198-12-3,CC(COc1ccccc1)C(=O)OCCN1CCO[Si](C)(C)OCC1,2.249308269
101198145,101198-14-5,CC1(C)CC2(CC3(C1)OCCS3)OCCS2,2.239589746
101204880,101204-88-0,Cc1nc2ncccc2c(=O)n1CN1CCCCC1,2.810106447
101204904,101204-90-4,O=c1[nH]c2ncccc2c(=O)n(CN2CCOCC2)c1=O,2.985694364
101204915,101204-91-5,O=c1[nH]c2ncccc2c(=O)n(CN2CCCCC2)c1=O,2.982733932
101204926,101204-92-6,O=c1[nH]c2ncccc2c(=O)n(CC(O)CN2CCOCC2)c1=O,2.746026696
101204960,101204-96-0,O=c1nc(C=Cc2ccccc2)[nH]c2ncccc12,2.794615249
101204971,101204-97-1,O=c1nc(C=Cc2ccc(Cl)cc2)[nH]c2ncccc12,2.975765635
101214066,101214-06-6,CC(C)CC(NC(=O)c1cccnc1)C(=O)O,2.63304773
101221492,101221-49-2,COc1ccccc1CC(C)NC(CO)NC(C)Cc1ccccc1OC,3.77874508
101221549,101221-54-9,CC(OCCO)n1ccc2ccccc21,2.044188247
101221561,101221-56-1,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)CCC(=O)O,3.257444819
