RTECS_ID,CAS_RN,SMILES,rat_oral_LD50
99793756,99793-75-6,CS(=O)(=O)c1nc(-c2ccc(F)cc2)n(-c2ccc(Cl)cc2)n1,3.166072248
99803722,99803-72-2,Cc1oncc1C(=O)N1CCCCC1,2.194903569
100093456,100093-45-6,COc1ccc(C=C(C(=O)Nc2ccccc2C(=O)O)C(=O)Nc2ccccc2C(=O)O)cc1OC,1.690610678
100199608,100199-60-8,OCc1ccc(OCCn2ccnc2)cc1,1.652329922
100217514,100217-51-4,CCC(CC)Nc1nnc(-c2ccccc2)c2ccccc12,1.56139658
100237681,100237-68-1,CC(C)(C)CNc1nnc(-c2ccccc2)c2ccccc12,1.56139658
100242419,100242-41-9,COC1CCC(OC2CC3(CC(O)C(C)C(C(C)/C=C(\C)C(=O)C(C)CC(C)C(=O)O)O3)OC2(C)C2CCC(C)C3(OC(C4OC(O)(CO)C(C)CC4C)CC3C)O2)OC1C,5.063021446
100286906,100286-90-6,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,2.830388848
100299089,100299-08-9,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,2.521387449
100330914,100330-91-4,Cc1c(Nc2ncnc3ccccc23)c(=O)n(C)n1-c1ccccc1,2.953298617
100365728,100365-72-8,Cc1ccn(C(N)=O)n1,2.178286823
100482700,100482-70-0,CCCCl.O[N+](=CCCl)CCCl,3.894983978
100537302,100537-30-2,c1ccc(Oc2nncc3ccccc23)cc1,2.346835907
100596381,100596-38-1,COC(=O)c1cc(Oc2ccc(C(=O)OC)cc2N)cc(C(=O)OC)c1,1.555498312
100706818,100706-81-8,Cn1c(=O)c2c(ncn2CC(=O)N2CCOCC2)n(C)c1=O,1.788606688
100728845,100728-84-5,Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,1.739287468
100751824,100751-82-4,Cc1cccc(C)c1NN=C(N)N(C)C,2.323258416
100789693,100789-69-3,CCC(C)c1ccc(OC(=O)NC)cc1,3.673090057
100836564,100836-56-4,CNC(=O)Oc1c(C(C)C)ccc(C)c1N(C)C,3.572458915
100924683,100924-68-3,CN(C)c1ccccc1CS(=O)c1nc2ccccc2[nH]1,2.362306993
100981439,100981-43-9,N=C(N)Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1,1.775824266
101007061,101007-06-1,CC1(C)C(C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.034583541
101023749,101023-74-9,CCCC=C(C=NCCCCCCCCCCCCCCCCCCCCC)CC,1.89711218
101030711,101030-71-1,CC(Cl)=CC(=O)Nc1ccc(O)cc1,2.126957082
101030722,101030-72-2,CC(C)=CC(=O)Nc1ccc(O)cc1,1.991521414
101043372,101043-37-2,C=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C,5.298935563
101152947,101152-94-7,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,3.063180015
101155026,101155-02-6,CNc1ncnc2c1ncn2Cc1ccccc1F,2.410392523
101200480,101200-48-0,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,1.898063366
101205021,101205-02-1,CCCC(=NOCC)C1C(=O)CC(C2CCCSC2)CC1=O,1.91702008
101463698,101463-69-8,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,2.211984176
101477547,101477-54-7,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,3.183612005
101526629,101526-62-9,CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,1.990980885
101530103,101530-10-3,N#CC(=C1SCC(c2ccccc2Cl)S1)n1ccnc1,2.690687897
101540049,101540-04-9,N=C(N=C(N)N[Cu]NC(N)=NC(=N)NCc1ccccc1)NCc1ccccc1,2.136040323
101540061,101540-06-1,CNC(=N)N=C(N)N[Cu]NC(N)=NC(=N)NC,1.890837341
101540072,101540-07-2,N=C(N=C(N)N[Cu]NC(N)=NC(=N)NCCc1ccccc1)NCCc1ccccc1,2.169390431
101670739,101670-73-9,ClCC[N+]1(CCCl)CCCO1,4.424012178
101670740,101670-74-0,C[N+]1(CCCl)CCCO1,4.700787338
101670751,101670-75-1,CC[N+]1(CC)CCCO1,2.938556415
101708014,101708-01-4,Cc1cc(C(=O)Nc2ccccc2C(F)(F)F)[nH]n1,2.129087003
101708025,101708-02-5,Cc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)[nH]n1,2.129087003
101708047,101708-04-7,Cc1n[nH]c(C(=O)Nc2cccc(C(F)(F)F)c2)c1Br,2.240701474
101708058,101708-05-8,Cc1cc(C(=O)Nc2cccc(C)c2C)[nH]n1,2.05934186
101827467,101827-46-7,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,1.899650908
101893087,101893-08-7,CCCCCOc1ccc(Br)cc1COCCN1CCOCC1,2.507777188
101903304,101903-30-4,C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,2.546652068
101952867,101952-86-7,CCC(c1ccc(OP(=O)(O)O)cc1)C(CC)c1ccc(OP(=O)(O)O)cc1,2.332771628
102071307,102071-30-7,OC(c1ccccc1)(c1ccc(Cl)cc1)C1CCCCN1,2.877683707
102207738,102207-73-8,CCCCN(CCCC)CCOc1ccnc(N)n1,2.425516288
102207750,102207-75-0,CCN(CC)CCOc1ccnc(N)n1,2.021770038
102207772,102207-77-2,CN(C)CCOc1ccnc(N)n1,2.084521466
102251912,102251-91-2,CCS(=O)(=O)CCC(=O)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21,2.164258649
102268155,102268-15-5,CCc1cnc(C(=O)O)c(C(=O)O)c1,1.764988409
102280933,102280-93-3,C[Hg]N([Hg]C)S(=O)(=O)Nc1ccc(C)cc1,4.056813129
102366790,102366-79-0,c1ccc(CNC2=NCNC3=NCN=C32)cc1,2.034324728
102367215,102367-21-5,C#CC(C)(CC)OC(=O)CCC(=O)O,1.935415254
102367613,102367-61-3,CCC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1.879038505
102394310,102394-31-0,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,2.439301788
102410208,102410-20-8,CN(C)CC(=O)NN=Cc1c(Cl)nc2sccn12,2.279910178
102410311,102410-31-1,Cc1nc2sccn2c1C=NNC(=O)CN(C)C,2.247714739
102410322,102410-32-2,CN(C)CC(=O)NN=Cc1c(-c2ccccc2)nc2sccn12,2.736944669
102410333,102410-33-3,CN(C)CC(=O)NN=Cc1c(-c2ccc(Cl)cc2)nc2sccn12,2.558538179
102410344,102410-34-4,Cc1ccc(-c2nc3sccn3c2C=NNC(=O)CN(C)C)cc1,2.056193143
102410366,102410-36-6,CN(C)CC(=O)N/N=C/c1c(-c2ccccc2)nc2n1CCS2,2.040640573
102410377,102410-37-7,Cc1nc2n(c1/C=N/NC(=O)CN(C)C)CCS2,2.427093184
102410388,102410-38-8,CN(C)CC(=O)N/N=C/c1c(-c2ccc(Cl)cc2)nc2n1CCS2,2.657861038
102410399,102410-39-9,Cc1ccc(-c2nc3n(c2/C=N/NC(=O)CN(C)C)CCS3)cc1,2.632781121
102410402,102410-40-2,CN(C)CC(=O)N/N=C/c1c(Cl)nc2n1CCS2,2.459054572
102504529,102504-52-9,CC(=O)Nc1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I,1.815661926
102518796,102518-79-6,CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,4.208301586
102579431,102579-43-1,CCCNC(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1,2.753912803
102584623,102584-62-3,ClCC[N+]1(CCCl)CCCC1,3.05171247
102676313,102676-31-3,N#Cc1ccc(C2CCCc3cncn32)cc1,3.047817883
102771120,102771-12-0,COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,3.383266824
102787235,102787-23-5,CN(C)Cc1ccc(CSCCN=C(C[N+](=O)[O-])N2CCN(C)CC2)o1,1.843423062
103079067,103079-06-7,CC(C)(O)C1CC=C(CCO)C(O)C1,1.602663241
103112352,103112-35-2,CCOC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,1.906852008
103112363,103112-36-3,O=C(O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,1.875554342
103446986,103446-98-6,CCCCn1c(=O)n(CCC)c(=O)c2c(NC)n(C(=O)OC)nc21,2.151542377
103577453,103577-45-3,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,1.868489264
103890784,103890-78-4,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,2.714054332
104040780,104040-78-0,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,1.910976393
104146103,104146-10-3,COc1ccc(COC(=O)C2=C(CCl)CSC3C(NC(=O)Cc4ccccc4)C(=O)N23)cc1,2.289568441
104485010,104485-01-0,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,2.560643588
104606135,104606-13-5,CN(c1nc2ccccc2s1)C1CCN(CCCCOc2ccc(F)cc2)CC1,3.429019906
104653341,104653-34-1,O=c1sc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,5.99162393
104683525,104683-52-5,Cc1cccc(N2CCN(CCCCN3C(=O)CNC3=O)CC2)c1,2.935883325
104719713,104719-71-3,Clc1ccc(N2CCN(CC=Cc3ccccc3)CC2)nn1,2.814115184
104757531,104757-53-1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,3.6703731
104902332,104902-33-2,Cc1cc2cccnc2n(-c2cccc(C(F)(F)F)c2)c1=O,3.075020597
104902343,104902-34-3,O=c1ccc2cccnc2n1-c1cccc(C(F)(F)F)c1,3.054523285
104907804,104907-80-4,CCOC(=O)c1cnn(C)c1-n1cnc2ccccc2c1=O,2.229143497
104907826,104907-82-6,CCOC(=O)c1cnn(C)c1-n1c(CC)nc2ccccc2c1=O,2.252428733
104931875,104931-87-5,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,2.043461309
104987113,104987-11-3,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,3.778167995
105084660,105084-66-0,CCCN(CCC)C(=O)CN(CC)P(=S)(OCC)OCC,2.211227571
105239916,105239-91-6,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CSC12)c1nsc(N)n1,1.741648664
105301211,105301-21-1,COc1ccc(O)c(C(c2c(O)ccc(OC)c2C(C)(C)C)c2c[n+]([O-])c3ccccc3[n+]2[O-])c1C(C)(C)C,2.027461327
105301222,105301-22-2,COc1ccc(O)c(C(c2c(O)ccc(OC)c2C(C)C)c2c[n+]([O-])c3ccccc3[n+]2[O-])c1C(C)C,2.00396261
105301233,105301-23-3,CCc1c(OC)ccc(O)c1C(c1c(O)ccc(OC)c1CC)c1c[n+]([O-])c2ccccc2[n+]1[O-],1.979119331
105301244,105301-24-4,COc1ccc(O)c(C(c2c(O)ccc(OC)c2C(C)(C)C)c2c[n+]([O-])c3cc(Cl)ccc3[n+]2[O-])c1C(C)(C)C,2.054675858
105301266,105301-26-6,COc1ccc(O)c(C(c2c(O)ccc(OC)c2C(C)(C)C)c2c[n+]([O-])c3cc(C)ccc3[n+]2[O-])c1C(C)(C)C,2.03875047
105426991,105426-99-1,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2OC(=O)COC(=O)CCCc1ccc(NCCCl)cc1,2.119410967
105435141,105435-14-1,CCOC(=O)C1=C(C)NC(CCl)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,2.611551255
105628077,105628-07-7,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,2.93940897
105755075,105755-07-5,CSCCC(NC(=O)CCSC(=O)c1ccccc1)C(=O)OC(C)C,1.981745011
105770830,105770-83-0,C=CCSc1nc2ccc(Cc3ccccc3)cc2[nH]1,2.146741818
105774149,105774-14-9,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCN(CCO)CC1)c1ccccc1CC2,3.501610646
105779780,105779-78-0,CCOCCc1ccc(OCCNc2ncnc(CC)c2Cl)c(C)c1C,3.516697439
105826924,105826-92-4,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,3.030621104
105951937,105951-93-7,COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1cc([N+](=O)[O-])ccc1F,2.243412621
106017087,106017-08-7,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,2.860563928
106028584,106028-58-4,Nc1cc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)c4ccc(S(=O)(=O)O)cc34)c(S(=O)(=O)O)cc2cc1S(=O)(=O)O,2.318157536
106065105,106065-10-5,COCCCOCC(C)OCCCOC(=O)c1ccccc1,1.753127162
106141326,106141-32-6,CN(C(=O)Cl)c1nnc(C(C)(C)C)s1,2.669733306
106231349,106231-34-9,CCC1OC(C)C(=NOC(=O)NC)S1,4.435919979
106231350,106231-35-0,CCC1OC(C)SC1=NOC(=O)NC,4.162918707
106231361,106231-36-1,CNC(=O)ON=C1SCOC1(C)C,5.009134196
106266062,106266-06-2,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.860489324
106293849,106293-84-9,CNC(=O)ON=C1SC(C)OC1C,4.656951678
106309733,106309-73-3,CC(=O)Nc1cc2cccnc2c(N2CCN(CCO)CC2)n1,2.021708763
106358901,106358-90-1,CNC(=O)ON=C1SCCOC1C,4.532012941
106358912,106358-91-2,CCC1OCCSC1=NOC(=O)NC,4.060256365
106358923,106358-92-3,CNC(=O)ON=C1SCCOC1(C)C,5.560858715
106463176,106463-17-6,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,2.798299967
106498991,106498-99-1,CCC1(CO)CCCN2CCc3c([nH]c4ccccc34)C21,2.374752927
106609330,106609-33-0,Oc1ccc(-c2ccccc2)cc1CN1CCCC1,3.926591083
106691401,106691-40-1,NC(=O)CC1Sc2ccccc2N(c2cccc(Cl)c2)C1=O,1.823228973
106797539,106797-53-9,CC(C)(O)C(=O)c1ccc(OCCO)cc1,1.739871071
106900123,106900-12-3,CN(C)C(=O)C(CC[N+](O)=CCC(C)(O)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1,3.445738124
106917526,106917-52-6,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1,3.497658309
107007998,107007-99-8,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,2.950666613
107187053,107187-05-3,CCCCCCOc1ccc(NNC=O)cc1,2.517972134
107189968,107189-96-8,CC(=O)c1c2c(c(C)[nH]c1=O)CC(c1ccncc1)CC2,3.28345969
107534963,107534-96-3,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,1.962999878
107667607,107667-60-7,O=C(CCN[Zn+2])NC(Cc1cnc[nH]1)C(=O)O,1.595560485
107707391,107707-39-1,COc1ccccc1N1CCN(C(=N)Nc2cc(Cl)cc(Cl)c2)CC1,2.880002533
107707551,107707-55-1,COc1ccccc1N1CCN(C(=N)Nc2ccc(Cl)c(Cl)c2)CC1,2.880002533
107746521,107746-52-1,CON1CCC(=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C1=O,3.313600009
107812704,107812-70-4,CCOC(=O)C1=C(C)NC(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,2.803236498
108001601,108001-60-1,N=C(Nc1c([N+](=O)[O-])cnc2ccccc12)N1CCOCC1,1.876947789
108287792,108287-79-2,CC(C)(CCl)c1cc(Cl)nnc1Cl,2.379365354
108288024,108288-02-4,CC(C)(CO)c1cc(Cl)nnc1Cl,2.645593202
108354354,108354-35-4,CC[Sn](C)(C)Br,4.265065583
108354365,108354-36-5,CC[Sn](C)(Cl)CC,1.481582115
108419325,108419-32-5,CCC(C)C(C)CCOC(C)=O,1.537234607
108427721,108427-72-1,CCCc1c(OCc2cccn3c(=O)c(-c4nn[nH]n4)cnc23)ccc(C(C)=O)c1O,2.021632673
108552938,108552-93-8,c1ccc2c(NCCCN3CCOCC3)[nH]nc2c1,2.45554773
108640353,108640-35-3,CCCCCCCSCCCCN1CCCCCC1=O,1.777461623
108766183,108766-18-3,CCCCOC(=O)c1ccc(/[N+]([O-])=C/c2ccc(N(CC)CC)cc2)cc1,2.186199143
108828564,108828-56-4,COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1,2.218517239
108912170,108912-17-0,COC(=O)C(C)c1ccc(-c2ccsc2)cc1,2.024163149
108935064,108935-06-4,NC(=O)Oc1ccccc1C(=O)Oc1cc(Cl)ccc1Cl,2.1154574
109021661,109021-66-1,COc1cccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,3.41302363
109410006,109410-00-6,CCN(CC)CCOCc1cc(Br)ccc1OC,3.157592747
109543524,109543-52-4,Cc1nc2cnc3ccccc3c2s1,2.347364714
109593751,109593-75-1,CCCCCOc1c(Br)cc(Br)cc1COCCN(CC)CC,3.110342434
109713793,109713-79-3,COc1cc2nc(N3CCN(C(=O)CC(C)O)CC3)nc(N)c2cc1OC,1.875557812
109736109,109736-10-9,CCCCNCC(O)COc1ccc(-c2c(-c3ccccc3)c(=O)oc3cc(OC)ccc23)cc1,2.976413261
109825470,109825-47-0,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],5.306771253
109965824,109965-82-4,CCCCCOc1ccc(Br)cc1COCCN(CC)CC,3.065797881
110147483,110147-48-3,CC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2,2.168499841
110221448,110221-44-8,CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O,1.979202258
110235477,110235-47-7,CC#Cc1cc(C)nc(Nc2ccccc2)n1,1.649877874
110263735,110263-73-5,CCCCCCCCCOC(=O)C1=CNC=C(C(=O)NC2CCCC2)C1c1ccccc1[N+](=O)[O-],4.684494375
110283664,110283-66-4,O=C(O)C1=CCCN(CCOC(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)C1,2.723902661
110311278,110311-27-8,O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc2c(c1)CCC2,2.54509301
110488705,110488-70-5,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,1.997613745
110599105,110599-10-5,COc1ccc2cc(C(C)C(=O)OCCO)ccc2c1,2.202722692
110599116,110599-11-6,COc1ccc2cc(C(C)C(=O)OCCOCCO)ccc2c1,2.698110095
110690432,110690-43-2,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O,2.479834341
110714108,110714-10-8,O=c1cccnn1CCCNCC1COc2ccccc2O1,2.87700544
110871868,110871-86-8,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,1.894765635
110882707,110882-70-7,CC(=O)Nc1ccc([N+](=O)[O-])c(Cl)n1,2.046286926
111038370,111038-37-0,COc1ccc2c(-c3ccc(OCC(O)CNC(C)C)cc3)c(-c3ccccc3)c(=O)oc2c1,2.66232521
111038427,111038-42-7,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(O)CNC(C)C)cc1,2.675423615
111038472,111038-47-2,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCC2CO2)cc1,2.716542745
111149907,111149-90-7,CCCCCCCCCCCCCCCCCC(O)c1ccc(C(=O)O)c(Cl)c1,1.929473081
111199281,111199-28-1,c1ccc2c(c1)ncc1ncsc12,2.726002587
111223268,111223-26-8,NCCCCC(OP(=O)(O)CCCCc1ccccc1)C(=O)N1CCCC1C(=O)O,1.944953232
111479051,111479-05-1,CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,1.948302422
111696232,111696-23-2,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CSC12)c1csc(N)n1,2.40788526
111729410,111729-41-0,CCN(CC)c1nc(N(C=NC2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)nc(N(C=NC2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)n1,2.982430581
111753732,111753-73-2,COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,3.000482997
111757176,111757-17-6,CCCN(C=Nc1cccc(=O)[nH]1)CCC,2.043959268
111855653,111855-65-3,O=C(O)CCCCCCCCCCNS(=O)(=O)c1ccc(Cl)cc1C(=O)c1ccccc1,2.778174774
111856349,111856-34-9,O=C(c1ccccc1)c1cc([N+](=O)[O-])ccc1S(=O)(=O)NCCCN1CCOCC1,2.733885089
111988499,111988-49-9,N#CN=C1SCCN1Cc1ccc(Cl)nc1,2.755273827
111991094,111991-09-4,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,1.914250046
112344522,112344-52-2,CC(CC(=O)c1ccc(-c2ccc(F)cc2F)cc1)C(=O)O,3.356185736
112665437,112665-43-7,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1.975518812
112668630,112668-63-0,CCCc1c(OCc2cccn3c(=O)c(CC(=O)O)cnc23)ccc(C(C)=O)c1O,2.011174874
112668652,112668-65-2,CCCc1c(OCc2cccn3c(=O)c(CCC(=O)O)cnc23)ccc(C(C)=O)c1O,2.025769616
112733069,112733-06-9,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,2.016679471
112733081,112733-08-1,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(F)cc21,2.297353154
112832992,112832-99-2,CCCCCCCOCCCCN1CCCCCC1=O,1.75351565
112839324,112839-32-4,FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,2.944697573
112881580,112881-58-0,CN(C)C(=O)c1cc(C(=O)N(C)C)c2c(n1)C(=O)C(=O)c1cc(C(=O)N(C)C)[nH]c1-2,1.915313284
113036887,113036-88-7,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CON=C(c2ccc(Cl)cc2)C2CC2)cc1,1.985787413
113139676,113139-67-6,Cc1nc(C(C)C)c(=O)[nH]c1C,2.265005979
113296132,113296-13-2,CS(=O)(=O)N(Cc1cccnc1)c1ccc(F)cc1F,2.448140371
113658858,113658-85-8,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2C(=O)c3ccccc3S2(=O)=O)C1C,1.748669555
113702015,113702-01-5,CCCCn1cc2c3c(cccc31)C1=CC(CO)CN(C)C1C2,2.588889087
113702026,113702-02-6,COC12CC(CO)CN(C)C1Cc1cn(C(C)(C)C)c3cccc2c13,2.631549032
113702037,113702-03-7,CCCCn1cc2c3c(cccc31)C1(OC)CC(COC(=O)c3cncc(Br)c3)CN(C)C1C2,2.818287766
113702048,113702-04-8,COC12CC(COC3=CC(=O)CC3)CN(C)C1Cc1cn(C(C)(C)C)c3cccc2c13,2.722807647
113702059,113702-05-9,CN1CC(CO)CC2c3cccc4c3c(cn4C(C)(C)C)CC21,2.591700272
113855100,113855-10-0,CCCCCCCCCCSCCN1CCCC1=O,1.756631545
113885328,113885-32-8,CCCCCCCCCCOCCN1CCCC1=O,1.731474335
114460081,114460-08-1,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3,2.926257167
114607464,114607-46-4,O=C(O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,1.765644344
114654318,114654-31-8,O=S1(=O)CCC(NC(=S)S)C1,2.094518397
114686123,114686-12-3,O=C(O)C1=Cc2sc(Cn3ccnc3)cc2CC1,2.14134635
114833919,114833-91-9,c1cnn(-c2cc(-n3cccn3)ncn2)c1,1.84965687
114834069,114834-06-9,COc1cc(-n2ccnc2)ncn1,2.643894149
115767743,115767-74-3,CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OP(=O)(O)O)cc1)c1ccc(C(C)C)cc1,2.812345274
115816676,115816-67-6,CCCOC(=O)C(C(=O)OCCC)=C1SC2C(S1)N(C)CCN2C,2.573484291
115960140,115960-14-0,COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,2.115678396
116255482,116255-48-2,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,3.014127965
116287139,116287-13-9,CC(CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,2.735156168
116288881,116288-88-1,Cc1cc2cccnc2n(-c2ccccc2)c1=O,2.965175968
116337587,116337-58-7,O=C1COc2cc(C(=O)c3ccccc3)ccc2N1,2.102531462
116337601,116337-60-1,CC1(C)Oc2cc(C(=O)c3ccccc3)ccc2NC1=O,2.148156719
116337612,116337-61-2,CN1C(=O)COc2cc(C(=O)c3ccccc3)ccc21,2.125942966
116337623,116337-62-3,CN1C(=O)C(C)(C)Oc2cc(C(=O)c3ccccc3)ccc21,2.169289334
116337634,116337-63-4,O=C1COc2cc(C(=O)c3ccc(Cl)cc3)ccc2N1,2.157912885
116337656,116337-65-6,CC1(C)Oc2cc(C(=O)c3ccc(Cl)cc3)ccc2NC1=O,2.198321616
116337667,116337-66-7,CN1C(=O)COc2cc(C(=O)c3ccc(Cl)cc3)ccc21,2.178587058
116337689,116337-68-9,CN1C(=O)C(C)(C)Oc2cc(C(=O)c3ccc(Cl)cc3)ccc21,2.217198269
116337714,116337-71-4,CC(=O)c1ccc2c(c1)OCC(=O)N2C,2.011174874
116337725,116337-72-5,CCCC(=O)c1ccc2c(c1)OC(C)(C)C(=O)N2,2.092183584
116337736,116337-73-6,CCCC(=O)c1ccc2c(c1)OCC(=O)N2C,2.066823308
116337758,116337-75-8,CCCC(=O)c1ccc2c(c1)OC(C)(C)C(=O)N2C,2.116144316
116397832,116397-83-2,CC(C)(c1ccccc1)c1ccc(O)cc1,1.563505635
116666638,116666-63-8,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,2.792075485
116763361,116763-36-1,Cn1c(=O)c2c(ncn2CC2SCCS2)n(C)c1=O,2.211152562
116970504,116970-50-4,NCCNS(=O)(=O)c1cccc2cnccc12,2.400211498
