RTECS_ID,CAS_RN,SMILES,rabbit_skin_LD50
24089007,24089-00-7,C=CC(C)(O)CCCCC,1.454057846
24201589,24201-58-9,CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,1.429313617
24237001,24237-00-1,CCCCC1C=C(C)CC(C)O1,1.527062499
24565137,24565-13-7,CCNc1nc(Nc2ccccc2)nc(Nc2ccc(C=Cc3ccc(Nc4nc(NCC)nc(Nc5ccccc5)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1,2.860008962
24691803,24691-80-3,Cc1occc1C(=O)Nc1ccccc1,1.650469422
24817514,24817-51-4,CCC(C)C(=O)OCCc1ccccc1,1.615497645
24838844,24838-84-4,CCP(=S)(OCC(C)C)Sc1ccc(Cl)cc1,3.157289459
24934916,24934-91-6,CCOP(=S)(OCC)SCCl,2.166411611
25044013,25044-01-3,C=C(C)C(=O)CC,2.067072184
25086253,25086-25-3,C1CC2OC2CC1C1CO1,2.354300562
25103122,25103-12-2,CC(C)CCCCCOP(OCCCCCC(C)C)OCCCCCC(C)C,2.065541333
25168267,25168-26-7,CC(C)CCCCCOC(=O)COc1ccc(Cl)cc1Cl,2.221746678
25311711,25311-71-1,CCOP(S)(=NC(C)C)Oc1ccccc1C(=O)OC(C)C,3.328808576
25312349,25312-34-9,CC1=CCCC(C)(C)C1C=CC(C)O,1.589543028
25327893,25327-89-3,C=CCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2)cc1Br,2.494158074
25339177,25339-17-7,CC(C)CCCCCCCO,1.701129207
26171788,26171-78-8,CC1CCC(C(C)C)C(OC(=O)Cc2ccccc2)C1,1.739420433
26259450,26259-45-0,CCNc1nc(NC(C)CC)nc(OC)n1,2.071720114
26266773,26266-77-3,CC(C)C1C=C2CCC3C(C)(CO)CCCC3(C)C2CC1,1.764162677
26399360,26399-36-0,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1.40226701
26419738,26419-73-8,CNC(=O)ON=CC1(C)SCC(C)S1,2.825789501
26530201,26530-20-1,CCCCCCCCn1sccc1=O,2.490235414
26544387,26544-38-7,CCC=CCCCCCCCCC1CC(=O)OC1=O,1.633111555
26644462,26644-46-2,O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,1.638455311
26741537,26741-53-7,CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,3.480513564
26761400,26761-40-0,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,2.150301647
26907379,26907-37-9,c1nnc(NCNc2nncs2)s1,2.029949615
27314132,27314-13-2,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,1.181373324
27344418,27344-41-8,O=S(=O)(O)c1ccccc1C=Cc1ccc(-c2ccc(C=Cc3ccccc3S(=O)(=O)O)cc2)cc1,2.316902553
27442586,27442-58-6,C#CCOP(=O)(OCC(C)C)c1ccccc1,2.003891166
27519024,27519-02-4,CCCCCCCCC=CCCCCCCCCCCCCC,2.202267605
27939602,27939-60-2,CC1C=CCCC1(C)C=O,1.441569463
28069741,28069-74-1,CCC=CCCOC(C)OCC,1.537234607
28231030,28231-03-0,C=C1C(O)CC23CC1C(C)(C)C2CCC3C,1.644154876
28249776,28249-77-6,CCN(CC)C(=O)SCc1ccc(Cl)cc1,2.110229332
28730178,28730-17-8,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,1.860677196
28772567,28772-56-7,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,5.399932359
28805789,28805-78-9,CN(C)C(=O)NC1CCC2C3CCC(C3)C12,2.64803197
29091052,29091-05-2,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],2.207153496
29214606,29214-60-6,CCCCCCC(C(C)=O)C(=O)OCC,1.632062299
29232937,29232-93-7,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,2.183753706
29597362,29597-36-2,CC1CCC2C(C)(C)C3CC12CC1OC13C,1.644154876
29761215,29761-21-5,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,1.693949459
29804226,29804-22-6,CCCCCCCCCCC1OC1CCCCC(C)C,2.144611872
29806733,29806-73-3,CCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,1.867639522
29886962,29886-96-2,COC(OC)C(C)Cc1ccc(C(C)C)cc1,1.67459479
29973135,29973-13-5,CCSCc1ccccc1OC(=O)NC,1.954846241
30560191,30560-19-1,COP(=O)(NC(C)=O)SC,1.961821979
31501118,31501-11-8,CCC=CCCOC(=O)CCCCC,1.59836585
31635402,31635-40-2,CC(=O)N(OCCN(C)C)C12CC3CC(CC(C3)C1)C2,1.146766599
32836398,32836-39-8,O=C(C(F)(F)F)C(F)(F)F,3.167081966
33089611,33089-61-1,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,3.166450836
33100275,33100-27-5,C1COCCOCCOCCOCCO1,1.941544953
33245395,33245-39-5,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1.551083865
33467731,33467-73-1,CCC=CCCOC=O,1.408819768
33467742,33467-74-2,CCC=CCCOC(=O)CC,1.494780529
33629479,33629-47-9,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],3.169290804
33820530,33820-53-0,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],2.189442586
33918126,33918-12-6,COP(=O)(N=C1SCCN1C)SC,4.881048615
34131992,34131-99-2,CC(C)C1CCC2CC(O)CCC2C1,1.74892747
34681102,34681-10-2,CNC(=O)ON=C(C)C(C)SC,2.723063252
34687462,34687-46-2,CCCC=CCC1CCCC1=O,1.52182822
35249695,35249-69-5,O=C(O)COCC(=O)O,2.023582953
35256850,35256-85-0,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,2.066987115
35367385,35367-38-5,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,2.191293086
35400432,35400-43-2,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,2.594657957
35554440,35554-44-0,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,1.849777595
35691657,35691-65-7,N#CCCC(Br)(C#N)CBr,1.725807128
36306873,36306-87-3,C=C(OCC)C1C(C)(C)CC(=O)CC1(C)C,1.651944455
36432469,36432-46-9,CCCCCCCCCCCCCO[PH](=O)OCCCCCCCCCCCCC,1.951043031
36476785,36476-78-5,O=C(O)C1CNC1,2.004772634
36518748,36518-74-8,CCCOc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.38877058
36653824,36653-82-4,CCCCCCCCCCCCCCCCO,1.969643467
36734197,36734-19-7,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,1.819768921
36756793,36756-79-3,CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,2.367121314
37172057,37172-05-7,C#CC1(OC(C)=O)CCCCC1C(C)CC,2.045964166
37764253,37764-25-3,C=CCN(CC=C)C(=O)C(Cl)Cl,1.619277032
37924133,37924-13-3,Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,1.977015586
38094029,38094-02-9,CCCCCCCCCCCC[N+](C)(C)C=CCO,3.482746757
38260547,38260-54-7,CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,2.766854354
38285493,38285-49-3,CCCCC1COCC(C)C1OC(C)=O,1.632062299
38524822,38524-82-2,CCCSP(=O)(OCC)Oc1c(Cl)cc(Cl)cc1Cl,3.616177034
38700888,38700-88-8,Clc1cccc(Sc2ccccc2)c1,2.042819562
38725950,38725-95-0,CCc1cccc(CC)c1N(CC(=O)O)C(=O)CCl,1.850883532
38727558,38727-55-8,CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,1.891828655
39067395,39067-39-5,CCCC1C2C=CC(C2)C1C=O,1.516530086
39184275,39184-27-5,CNC(=O)ON=C(CS(C)=O)C(C)(C)C,3.11939121
39184593,39184-59-3,CNC(=O)ON=C(CS(C)(=O)=O)C(C)(C)C,3.6203443
39196184,39196-18-4,CNC(=O)ON=C(CSC)C(C)(C)C,3.748032894
39515418,39515-41-8,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,2.242330193
39515510,39515-51-0,O=Cc1cccc(Oc2ccccc2)c1,1.447668826
39864158,39864-15-8,CCCCCCCCC(OC(C)=O)OC(C)=O,1.689008568
39900384,39900-38-4,CC1CCC2C(C)(C)C3CC12CCC3(C)OC=O,1.6996331
40036791,40036-79-1,CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,2.417275677
40267729,40267-72-9,CCOCC=C(C)CCC=C(C)C,1.56183334
40487421,40487-42-1,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],2.095079819
40580618,40580-61-8,Cc1cc(C)c(C2=C(OC(=O)OC(C)C)c3ccccc3C2=O)c(C)c1,2.340461466
40580629,40580-62-9,Cc1cc(C)c(C2=C(OC(=O)C(C)(C)C)c3ccccc3C2=O)c(C)c1,2.03698052
40596698,40596-69-8,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,2.014909577
40596803,40596-80-3,CCSC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC,1.540633917
40910494,40910-49-4,C=CC(C)(CCC=C(C)C)OC(C)OCC,1.655829681
40942732,40942-73-2,CCCCCC1C(=O)CCC1CC(C)=O,1.623904374
41083118,41083-11-8,c1ncn([Sn](C2CCCCC2)(C2CCCCC2)C2CCCCC2)n1,1.940747516
41096462,41096-46-2,CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C,1.767563578
41098560,41098-56-0,CCN(CC)c1nc(Nc2ccc(C=Cc3ccc(Nc4nc(Nc5cc(S(=O)(=O)O)ccc5S(=O)(=O)O)nc(N(CC)CC)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)nc(Nc2cc(S(=O)(=O)O)ccc2S(=O)(=O)O)n1,2.768364269
41198087,41198-08-7,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,3.289147485
41414759,41414-75-9,CC(=O)OCC(C)=CCCC1(C)C2CC3C(C2)C31C,1.719982241
42436077,42436-07-7,CCC=CCCOC(=O)Cc1ccccc1,1.640075774
42509808,42509-80-8,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,2.61863263
42576023,42576-02-3,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1.233166239
42588374,42588-37-4,C#CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C,1.487326953
42604126,42604-12-6,COCOC1CCCCCCCCCCC1,1.659680458
42615292,42615-29-2,CCCCCCCCCCC(C)c1ccc(S(=O)(=O)O)cc1,2.814915842
42874011,42874-01-1,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,1.802978855
42874033,42874-03-3,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],1.558352111
42978665,42978-66-5,C=CC(=O)OC(C)COCC(C)OCC(C)OC(=O)C=C,2.176599087
49866877,49866-87-7,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,1.847783468
50471448,50471-44-8,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,1.757569105
50594666,50594-66-6,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.12486037
50594779,50594-77-9,CC(=O)Oc1cccc(Oc2ccc(C(F)(F)F)cc2Cl)c1,2.23611852
50782699,50782-69-9,CCOP(C)(=O)SCCN(C(C)C)C(C)C,6.029180789
50816187,50816-18-7,C=CCCCCCCCCOC(C)=O,1.59836585
51122737,51122-73-7,CCN(CCNC(=O)SCC(C)C)C(=O)SCC(C)C,1.839342573
51200874,51200-87-4,CC1(C)COCN1,1.858833558
51218452,51218-45-2,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,1.453010861
51235042,51235-04-2,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,1.679478848
51249059,51249-05-9,CCCCNC1(P(=O)(OCCCC)OCCCC)CCCCC1,1.841959809
52210181,52210-18-1,CC(=O)OC(C)C=CC1C(C)=CCCC1(C)C,1.67459479
52315078,52315-07-8,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.278789965
52334993,52334-99-3,CNC(=O)CCS,2.071914802
52508357,52508-35-7,CC1(C)OCC2OC3(C(=O)O)OC(C)(C)OC3C2O1,2.438176723
52645531,52645-53-1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,2.291473193
52670787,52670-78-7,CCOP(=O)(OCC)N(C)c1ccccc1,2.461761065
52736148,52736-14-8,CCc1cccc(OP(=O)(Oc2cccc(CC)c2)Oc2cccc(CC)c2)c1,1.715633169
52820005,52820-00-5,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.402438504
52888809,52888-80-9,CCCN(CCC)C(=O)SCc1ccccc1,2.09932664
53083275,53083-27-5,CCCCCCCCCCCC(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21,2.047888872
53153665,53153-66-5,CCCCCCC(C)=CC#N,1.480733993
53398804,53398-80-4,CCCC=CCOC(=O)CC,1.494780529
53774075,53774-07-5,O=C(O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],2.2149855
53780340,53780-34-0,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,2.190747581
53939289,53939-28-9,CCCCC=CCCCCCCCCCC=O,2.07630358
54460467,54460-46-7,CCCCCCCCCCCCCCCCOC(=O)C1CC1,2.065581113
54546268,54546-26-8,CCCCC1OC(C)CC(C)(C)O1,1.571231195
54593838,54593-83-8,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,4.429434435
55283686,55283-68-6,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.221761013
55285148,55285-14-8,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,2.279386296
55290647,55290-64-7,CC1=C(C)S(=O)(=O)CCS1(=O)=O,1.41969972
55335063,55335-06-3,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,2.108009963
55512339,55512-33-9,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,2.047074342
55635137,55635-13-7,C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,2.208695248
55719852,55719-85-2,CC=C(C)C(=O)OCCc1ccccc1,1.611232458
55814410,55814-41-0,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,1.430307305
56001435,56001-43-5,C=CC(C)(CCC=C(C)CCC=C(C)C)OC(C)=O,1.723306229
56011020,56011-02-0,CC(C)CCOCCc1ccccc1,1.585013797
56073075,56073-07-5,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccccc3)cc2)Cc2ccccc21,2.647901076
56105465,56105-46-5,C=CC(C)(O)CCC=C(C)CC(C)C,1.59402551
56172464,56172-46-4,CC=CC(=O)OCC=C(C)CCC=C(C)C,1.648024157
56425913,56425-91-3,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,2.193529473
56747967,56747-96-7,CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,1.648110098
57082243,57082-24-3,CC(=O)OC12CCCC(C)(CCC3C1CC3(C)C)C2,1.723306229
57375630,57375-63-0,CCN(C(=O)Oc1cccc(NC(=O)OC(C)C)c1)c1ccccc1,2.534527414
57472681,57472-68-1,C=CC(=O)OC(C)COCC(C)OC(=O)C=C,2.083271436
57646307,57646-30-7,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,1.738065735
57859479,57859-47-9,CCC=CCCOC(=O)C(C)C,1.532122218
57910391,57910-39-1,CC(C)(C)N=NC(C)(C)O,3.212567204
57966957,57966-95-7,CCNC(=O)NC(=O)C(C#N)=NOC,1.819942952
58138082,58138-08-2,Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1,1.957220913
58243859,58243-85-9,CCc1cc2c(cc1C=O)C(C)(C)CCC2(C)C,1.689092102
58430947,58430-94-7,CC(=O)OCCC(C)CC(C)(C)C,1.571231195
58567116,58567-11-6,CCOCOC1CCCCCCCCCCC1,1.685567986
58810483,58810-48-3,Cc1cccc(C)c1N(C(=O)CCl)C1CCOC1=O,1.750876964
59557050,59557-05-0,CC(=O)CC(=O)OC1CC(C)CCC1C(C)C,1.681861473
59619782,59619-78-2,COC(=O)CCCC=CCC1C(O)CC(O)C1C=CC1(COc2ccccc2)OCCO1,2.348830372
59669260,59669-26-0,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,1.749561153
59682529,59682-52-9,CCOP(=O)(O)C(N)=O,1.964793343
59756604,59756-60-4,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,2.818649421
60029234,60029-23-4,O=CNC(N1CCOCC1)C(Cl)(Cl)Cl,2.019591469
60047178,60047-17-8,C=CC1(C)CCC(C(C)(C)O)O1,1.833152214
60168889,60168-88-9,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,2.219062955
60763419,60763-41-9,CCCCCC(=Cc1ccccc1)C(OCC)OCC,1.742599458
60763420,60763-42-0,CCC(C)CCC(C)(CC)OC(C)=O,1.602758643
60763442,60763-44-2,C=CC(C)(CCC=C(C)C)OC,1.527062499
61019781,61019-78-1,CCCCC(C#N)(Cn1ccnc1)c1ccccc1,1.70474919
61213250,61213-25-0,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,1.795348811
61262531,61262-53-1,Brc1c(Br)c(Br)c(OCCOc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,2.700367918
61432551,61432-55-1,CC(C)(SC(=O)N1CCCCC1)c1ccccc1,2.119595668
61792118,61792-11-8,CCC(C)=CCCC(C)=CC#N,1.513920428
61931804,61931-80-4,C=CC(C)(CCC=C(C)CC)OC(C)=O,1.623904374
62395453,62395-45-3,CCC(=O)OC(C)(C)C1CC=C(C)CC1,1.623904374
62924598,62924-59-8,CCNCc1c(F)cccc1Cl,2.166127027
63284719,63284-71-9,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,2.196931604
63333357,63333-35-7,CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,2.761877493
63496480,63496-48-0,Oc1ccccc1,2.174309068
63681016,63681-01-6,CC1=CC(C)=NC(C)(C)C1,2.991308369
63704574,63704-57-4,CCCCOC1(C)C=CC=C(C)O1,1.959668519
63716109,63716-10-9,CCOCCOCC(C)O,1.091672818
63834877,63834-87-7,CCCCCCCSC,2.387090107
63917066,63917-06-6,O=C(C=CC(=O)OCCCl)OCCCl,3.236015132
64011536,64011-53-6,OCC(O)C1CC=CCC1,1.453923484
64036915,64036-91-5,OCC[S+](CCO)CCSCCCl,3.913490659
64249010,64249-01-0,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,2.264652571
64532941,64532-94-1,CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,1.867313071
64532952,64532-95-2,CC(C)c1ccccc1OP(=O)(Oc1ccccc1C(C)C)Oc1ccccc1C(C)C,1.758021244
64532963,64532-96-3,CCCCCCc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,1.715633169
64819518,64819-51-8,CC(C)CCC(C)(O)N=NC(C)(C)C,2.452317906
64902723,64902-72-3,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,2.022135929
64988063,64988-06-3,CCOCc1ccccc1OC,1.521713274
65195553,65195-55-3,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,3.338999023
65271809,65271-80-9,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,3.550950028
65405734,65405-73-4,CC(C)=CCCC(C)=CCOCC=O,1.593928171
65405767,65405-76-7,CCC=CCCOC(=O)c1ccccc1N,1.64203694
65405778,65405-77-8,CCC=CCCOC(=O)c1ccccc1O,1.643981404
65405847,65405-84-7,CC1=CCCC(C)(C)C1C(C)CCC=O,1.619813078
65463196,65463-19-6,COC(=O)CNCP(=O)(O)Oc1ccccc1,1.513811144
66327546,66327-54-6,CC(C)CCCC1=CCC(C)(C=O)CC1,1.619813078
66408784,66408-78-4,CC(C)=CCCC(C)=CC1OCCO1,1.593928171
66441234,66441-23-4,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,2.257415759
66841256,66841-25-6,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,2.521800793
67485294,67485-29-4,CC1(C)CN=C(NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,1.995181361
67633947,67633-94-7,CC1CC(C)(C)OC(Cc2ccccc2)O1,1.644068149
67634155,67634-15-5,CCc1ccc(CC(C)(C)C=O)cc1,1.580436833
67746309,67746-30-9,CCCC=CC(OCC)OCC,1.537234607
67747095,67747-09-5,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,2.09884093
67785744,67785-74-4,C=CCCCCCCCCC(OCC=C(C)CCC=C(C)C)OCC=C(C)CCC=C(C)C,1.962625953
67785777,67785-77-7,CCC(=O)OC(C)(C)Cc1ccccc1,1.615497645
67801381,67801-38-1,CC(=O)/C=C/C1C(C)C=C(C)CC1C,1.585013797
67874800,67874-80-0,CCCC(=O)OCCC(C)CCCC(C)C,1.659680458
67874811,67874-81-1,COC1(C)CCC23CC1C(C)(C)C2CCC3C,1.674675631
67883798,67883-79-8,CC=C(C)C(=O)OCCC=CCC,1.56172851
68071238,68071-23-8,CC1CCC2(CC3=C1CCC3C)OC2(C)C,1.644154876
68085858,68085-85-8,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.255133509
68129817,68129-81-7,CC1=CC(O)CC(C)C12CCC(=C(C)C)C2,1.644154876
68133722,68133-72-2,CCC=CCCOCC=O,1.781825626
68133733,68133-73-3,CC(C)=CCCC(C)=CC(=O)OCCC(C)C,1.678283414
68141173,68141-17-3,CCCCCCCCCC(C)C(OC)OC,1.66349739
68228182,68228-18-2,CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,1.835252887
68228193,68228-19-3,CCNc1nc(Cl)nc(NCC(=O)O)n1,1.364819181
68411483,68411-48-3,CC(C)CCCCCCCc1ccc(N)cc1,1.468278489
68442693,68442-69-3,CCCCCCCCCCCCc1ccccc1,2.09067768
68480171,68480-17-1,CCC(=O)CCC1C(C)=CCCC1(C)C,1.619813078
68523182,68523-18-2,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)n1,2.824560041
68555340,68555-34-0,CC1CC=CCC1COC(=O)CCCCC(=O)OCC1CC=CCC1C,1.355200009
68555588,68555-58-8,CC(C)=CCOC(=O)c1ccccc1O,1.615405001
68586174,68586-17-4,OCCOC1CCC2C3C=CC(C3)C12,2.288414682
68683205,68683-20-5,CC(C)C1=CCC(CCOC=O)=CC1,1.589444678
68855243,68855-24-3,CCCCCCCCCCCCCCCCCCCCCCc1ccccc1,1.687562654
68857954,68857-95-4,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,2.3153909
68908872,68908-87-2,Cc1cccc(C)c1,1.327023632
69094184,69094-18-4,O=[N+]([O-])C(Br)(Br)CO,2.923195157
69377817,69377-81-7,Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,1.707624672
69409945,69409-94-5,CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.400468911
69581335,69581-33-5,O=C1OCCC1N(C(=O)C1CC1)c1cccc(Cl)c1,2.446728177
69806402,69806-40-2,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,1.875905868
69806504,69806-50-4,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,2.241190913
69929164,69929-16-4,CCOCCC(C)CCC=C(C)C,1.566609526
70124775,70124-77-5,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,2.654627935
70851615,70851-61-5,CCC=CCCC1(C)CCC(=O)O1,1.56172851
71363616,71363-61-6,C=COP(=O)(OCC)OC(CCl)c1cc(Cl)c(Cl)cc1Cl,2.197576054
71500373,71500-37-3,C=CCOC(=O)CC(C)CC(C)(C)C,1.59836585
71626114,71626-11-4,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,1.813458221
72178020,72178-02-0,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.696186655
72207944,72207-94-4,CCOc1cc(C=O)ccc1OC(C)=O,1.619537837
73747225,73747-22-5,CN(C)Cc1ccccc1,1.910900725
74222972,74222-97-2,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,2.260528111
74223566,74223-56-6,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)n1,2.243479564
74223646,74223-64-6,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,2.280316531
74806045,74806-04-5,CC1=CCC2C(C1)C2(C)C,1.833268264
75096865,75096-86-5,CN(C(=O)C[N+](C)(C)C)C(=O)Oc1cccc2c1OC(C)(C)C2,2.853829305
75736333,75736-33-3,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,2.516195473
76579527,76579-52-7,COc1ccc(CC(=S)N(C)C)cc1,2.245616423
76674210,76674-21-0,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,2.17796337
76738620,76738-62-0,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.468048835
77402030,77402-03-0,C=CC(=O)NC(OC)C(=O)OC,1.937437645
77501907,77501-90-7,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],1.95206462
77732093,77732-09-3,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,2.143495695
78193972,78193-97-2,CCCOc1cccc(C)c1N(COCC)C(=O)CCl,1.577008229
78491028,78491-02-8,O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO,2.143359912
79277273,79277-27-3,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,2.2871285
79510488,79510-48-8,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)n1,2.264041773
81334341,81334-34-1,CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,2.116077834
