RTECS_ID,CAS_RN,SMILES,rat_intravenous_LD50
6539577,6539-57-7,CC(N)C(O)c1ccc(O)c(O)c1,4.359852076
6556112,11-02-56,O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,3.480742521
6577419,6577-41-9,C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1,4.394198378
6624700,6624-70-0,CC(C)CCOC(=O)CCCCC(=O)OCCC(C)C,2.650811236
6654315,6654-31-5,C=CCN1CCC2(CC)c3cc(O)ccc3CC1C2C,3.928466266
6673354,6673-35-4,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,3.311494674
6746594,6746-59-4,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3.703703145
6808726,6808-72-6,COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,3.570183798
6874802,6874-80-2,O=C(OC1CCN2CC3CC(CN4C(=O)CCCC34)C2C1)c1ccc[nH]1,5.076098907
6879023,02-03-79,COc1cc2c3c(c4ccc(OC)c(OC)c4c2cc1OC)CN1CCCC1C3,4.089775996
6891287,6891-28-7,CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,2.890143906
6903793,6903-79-3,CN(CCOP(=O)(O)O)C(=N)N,2.180811573
6923224,6923-22-4,CNC(=O)C=C(C)OP(=O)(OC)OC,4.384838256
6938949,6938-94-9,CC(C)OC(=O)CCCCC(=O)OC(C)C,2.556121507
7009496,7009-49-6,O=C(O)CC1(CO)CCCCC1,4.758972417
7036488,7036-48-8,COC(=O)c1cncn1C(C)c1ccc(C)cc1,3.632037945
7036579,7036-57-9,C=CCOC(=O)c1cncn1C(C)c1ccccc1,3.864689034
7036615,7036-61-5,CCCOC(=O)c1cncn1C(C)c1ccccc1,4.031948472
7036648,7036-64-8,CCOC(=O)c1cncn1C(CC)c1ccccc1,3.855857212
7075038,03-08-75,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,4.081754918
7081449,7081-44-9,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.419267821
7081530,7081-53-0,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,3.720751746
7082215,7082-21-5,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,4.018026687
7123639,7123-63-9,COC(=O)c1cncn1C(C)c1ccc(Cl)cc1,3.666898774
7126990,7126-99-0,CCC(c1ccccc1)n1cncc1C(=O)OC,3.632037945
7127017,2001/7/27,COC(=O)c1cncn1C(C)c1ccc(F)cc1,3.815117906
7127051,2005/1/27,CC(C)OC(=O)c1cncn1C(C)c1ccccc1,4.069737032
7184603,7184-60-3,CC1CC(C)CC(C)C(O)C(C#N)=CC=CCC(C2CCCC2C(=O)O)OC(=O)CC(O)C(C)C1,5.388858424
7195279,7195-27-9,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.884105154
7210926,7210-92-6,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,3.80114167
7232215,7232-21-5,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,3.802760491
7236784,7236-78-4,O=C1CC2(CCCCC2)CO1,4.710988466
7242048,04-08-42,CC(=O)OC1CC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC(C)=O)CC65O)C4)CC3OC(C)=O)CC2OC(C)=O)OC(C)C1OC(C)=O,4.67391308
7242071,07-01-42,CC(=O)OC1CC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(O)C(OC7CC(O)C(O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CCC2(C)C1C1=CC(=O)OC1,4.697908503
7246211,7246-21-1,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,2.872376516
7327879,7327-87-9,NNc1nnc(NN)c2ccccc12,3.056516874
7336405,7336-40-5,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N(C)C(C)=O)CC2,5.084965087
7336449,7336-44-9,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N(C)C)CC2,4.154615553
7400773,7400-77-3,CNC(Cc1ccccc1)c1ccccc1,3.546764689
7411123,2012/3/11,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC=O)CC2,4.942477063
7414837,7414-83-7,CC(O)(P(=O)(O)O)P(=O)(O)O,3.769856094
7414951,7414-95-1,CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O,3.987742215
7458653,7458-65-3,CNCC(C)CN1CCCCCc2ccccc21,3.71953932
7495456,7495-45-6,CCOC(C(=O)O)(c1ccccc1)c1ccccc1,2.63059905
7531397,7531-39-7,CCP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,4.860916978
8052162,8052-16-2,CCC(C)C1NC(=O)C(NC(=O)C2C(N)C(=O)C(C)C3Oc4c(C)ccc(C(=O)NC5C(=O)NC(C(C)C)C(=O)N6CCCC6C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC5C)c4NC32)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O,4.105684889
9005667,9005-66-7,CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,2.519575472
9005678,9005-67-8,CCCCCCCCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,2.696712938
9008542,9008-54-2,CCC(C)C1NC(=O)C(CC(C)C)NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC=O)C(C)O)CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC1=O,4.723154271
9014022,2002/2/14,CNC1C(OC2C(OC(=O)c3c(O)ccc4c(C)cc(OC)cc34)C=C3C#CC4(C5COC(=O)O5)OC4C#CCC32)OC(C)C(O)C1O,5.901556788
9034406,9034-40-6,CC(C)CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,3.765235692
9082079,07-09-82,CC(=O)NC1C(O)OC(OS(=O)(=O)O)C(O)C1OC1OC(C(=O)O)C(O)C(O)C1O,2.171077891
10004441,10004-44-1,Cc1cc(=O)[nH]o1,1.996025446
10012472,10012-47-2,CN(C)CCOC(=O)c1ccc(N)cc1,3.461275453
10016203,10016-20-3,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,3.09151788
10018787,10018-78-7,O=C(O)CCC(=O)OC1CCCCC1,2.022784222
10040456,10040-45-6,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,2.479561411
10049839,10049-83-9,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,3.089292666
10061640,10061-64-0,CC(=O)NC(CS)C(N)=O,1.938246727
10078258,10078-25-8,O=S1c2ccccc2N(CCCN2CCN(CCO)CC2)c2cc(Cl)ccc21,3.720136554
10083531,10083-53-1,CNCCC=C1c2ccccc2CCc2sccc21,3.983260517
10118908,10118-90-8,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,3.445531112
10139089,10139-08-9,C#CCN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,3.717943584
10139987,10139-98-7,C[N+]1(C)C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,5.463033998
10212256,10212-25-6,N=c1ccn2c(n1)OC1C(O)C(CO)OC12,2.438762248
10265926,10265-92-6,COP(N)(=O)SC,4.149625496
10347816,10347-81-6,CNCCCC12CCC(c3ccccc31)c1ccccc12,3.881197857
10350819,10350-81-9,Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCC1,4.017343965
10380775,10380-77-5,C[N+]1(CC2Cc3cc(C(=O)c4ccc5c(c4)OC(C[N+]4(C)CCCCC4)C5)ccc3O2)CCCCC1,5.514714178
10397758,10397-75-8,CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I,1.974400178
10453868,10453-86-8,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,4.876278155
10457906,10457-90-6,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,4.623582122
10463840,10463-84-0,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O,3.140010194
10488365,10488-36-5,CNCCOC(c1ccccc1)c1ccccc1C,4.231063311
10573225,10573-22-5,CCOC(=O)c1cncn1C(C)c1ccccc1,4.030747921
10592139,10592-13-9,CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21,3.363616385
10606889,10606-88-9,CCCCSCCSP(=S)(OCC)OCC,3.3535732
11005633,11005-63-3,COC1CC(OC2CCC3(C=O)C(O)(CCC4(C)C3(C)CCC3(C)C(C5=CC(=O)OC5)CCC34O)C2)OC(C)C1OC1CC(CO)C(O)C(O)C1O,5.022308159
11006330,11006-33-0,CC(=O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c1C)C(OC1OC(CO)C(O)C(O)C1(C)OC1OC(CO)C(O)C(O)(C(N)=O)C1O)c1cnc[nH]1)C(=O)NCCC1=NC(c2nc(C(N)=O)cs2)CS1,5.52061223
11006705,11006-70-5,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(OC)C(C)O5)C(O)C(C)O4)cc(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(O)C(O)C(C)O2)C(O)C(C)O1,5.694829561
11024241,11024-24-1,CC1CCC2(OC1)OC1C(O)C3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C,5.487606016
11042641,11042-64-1,COc1cc(C=CC(=O)OC2CCC34CC35CCC3(C)C(C(C)CCC=C(C)C)CCC3(C)C5CCC4C2(C)C)ccc1O,3.198181921
11050218,11050-21-8,CC1CC2OC3C(CC2OC2CC4OC5CC=CCC6OC7C=CC8OC9C(CC8OC7C=CC6OC5CC(O)C4(C)OC2C1)OC1CC=CC(C=CC(O)CO)OC1C9O)OC1C(C)C(C)C2(CC(O)CO2)OC1C(O)C3C,5.004449962
11072938,11072-93-8,CC=C(C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,5.536854009
11097691,11097-69-1,Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,2.959916351
11111232,11111-23-2,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)CC3N)C2O)C(N)C(O)C1OC1OC(CO)C(O)C(O)C1O,3.319534421
12244574,12244-57-4,O=C(O)CC(S[Au])C(=O)O,2.89576649
12650690,12650-69-0,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,2.582244708
12677111,12677-11-1,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(O)C(OC)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,5.8286663
12684332,12684-33-2,CC=CC1=CN2C(=O)c3cc(OC4OC(C)C(NC)C(C)(O)C4O)c(C)c(O)c3NC(O)C2C1,7.214790882
12758406,12758-40-6,O=C(O)CC[Ge](=O)O[Ge](=O)CCC(=O)O,3.229629376
13018503,13018-50-3,CN1CCC(CNC(=O)CCCCCCCCC(=O)NCC2(c3ccccc3)CCN(C)CC2)(c2ccccc2)CC1,4.680376312
13062936,13062-93-6,COc1ccc(C(C)CN)cc1,3.740983418
13062958,13062-95-8,COc1cccc(C(C)CN)c1,3.616044682
13071277,13071-27-7,c1ccc2c(C(CCN3CCOCC3)CCN3CCOCC3)cccc2c1,4.151488893
13078154,13078-15-4,Clc1cccc(N2CCNCC2)c1,3.737459907
13078712,13078-71-2,COc1ccc(OC)c(C(C)CN)c1,3.591647729
13148566,13148-56-6,C(=Nc1nc(-c2ccccc2)cs1)c1ccccc1,2.945062989
13256138,13256-13-8,C=CN(CC)N=O,3.056042507
13256230,13256-23-0,CCN(Cc1ccncc1)N=O,3.673931483
13256321,13256-32-1,CNC(=O)N(C)N=O,2.621428533
13260510,13260-51-0,N=C(Nc1ccc(Cl)cc1)Nc1nc2ccccc2[nH]1,3.008809969
13289184,13289-18-4,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(c6ccc(=O)oc6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,4.537997092
13344508,13344-50-8,CCOC(=O)CN(C)N=O,1.562726942
13345647,13345-64-7,Cc1cccc2c(C)c3c(ccc4ccccc43)c(C)c12,3.335056519
13365383,13365-38-3,CN(C)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,4.320013276
13382337,13382-33-7,COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,4.323988144
13412641,13412-64-1,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.956403031
13413531,13413-53-1,CC1(C)N=C(N)N=C(N)N1c1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,3.188504289
13423604,13423-60-4,c1ccc(-n2cncn2)cc1,2.97153022
13523869,13523-86-9,CC(C)NCC(O)COc1cccc2[nH]ccc12,3.687452017
13551923,13551-92-3,O=[N+]([O-])c1nccn1CC(O)CO,1.868737733
13589156,13589-15-6,COC(=O)N(CCCl)N=O,5.180188457
13636141,13636-14-1,CCC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,4.81886828
13647353,13647-35-3,CC12CCC3C(CCC45OC4C(=O)C(C#N)CC35C)C1CCC2O,3.509176158
13655522,13655-52-2,C=CCc1ccccc1OCC(O)CNC(C)C,4.166367418
13713138,13713-13-8,C[N+](C)(C)CCC[N+]1(C)CC2C3C=CC(CC3)C2C1,3.2856345
13758991,13758-99-1,C[N+]1(CC[N+]2(C)CC3C4C=CC(CC4)C3C2)CCCC1,3.196132203
13764493,13764-49-3,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,4.890138294
13799036,13799-03-6,COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C,2.985635827
13861977,13861-97-7,CC1(C)COC(=O)C1,3.154363101
13877991,13877-99-1,CN(C)CCOCCOC(=O)C1(c2ccccc2)CCCC1,3.861645338
13898685,13898-68-5,CCOc1cc(C(=O)N(CC)CC)ccc1O,4.536446817
13908935,13908-93-5,O=NN(CCF)C(=O)NC1CCCCC1,4.257766545
13929356,13929-35-6,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.65310565
13930319,13930-31-9,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,5.523796618
14046992,14046-99-2,CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,5.421520491
14062238,14062-23-8,CCOC(=O)Cc1ccc(-c2ccccc2)cc1,2.921364898
14149305,14149-30-5,CCC1(CC)CC(=O)NC(=O)C1,3.228461956
14149316,14149-31-6,O=C1CC(c2ccccc2)CC(=O)N1,3.37386328
14177812,14177-81-2,C[N+](C)(C)CCOC(c1ccccc1)c1ccccc1,4.829940271
14271024,14271-02-4,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,3.653683779
14334419,14334-41-9,CC(C)NC1CCC(c2ccccc2)(c2ccccc2)CC1,4.052566686
14557507,14557-50-7,C=CCC(CCN(CC)CC)(C(=O)OCC)c1ccccc1,3.86929756
14605222,14605-22-2,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,3.221600262
14652096,14652-09-6,C[N+](C)(N)CCBr,3.44730794
14663231,14663-23-1,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,3.798314956
14679733,14679-73-3,CCOC(=O)NNc1nncc2ccccc12,3.155140669
14759069,14759-06-9,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,4.224646348
14899366,14899-36-6,CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.855465464
14942315,14942-31-5,CN(C)CCC=C1c2ccccc2CCc2sccc21,4.090733303
15105927,15105-92-7,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.069200307
15148808,15148-80-8,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,4.249538847
15242963,15242-96-3,CCCCCCCCCCCCCCCCCC(=O)O,4.121619386
15263306,15263-30-6,Cc1cccc(OCC(O)CNC(C)(C)C)c1C,4.020102203
15287511,15287-51-1,CCCCOC(=O)n1c(Br)nc(Br)c1Br,4.431239356
15307796,15307-79-6,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3.403330275
15318453,15318-45-3,CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,3.021527135
15351050,15351-05-0,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCCC1,4.079075006
15421848,15421-84-8,CCN(CC)c1cc(C)nc2ncnn12,3.431501311
15471439,15471-43-9,C[N+](C)(C)CC[N+]1(C)Cc2ccccc2C1,3.042102768
15500660,15500-66-0,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,6.573368439
15676161,15676-16-1,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,3.870137564
15826376,15826-37-6,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,2.068529079
15876672,15876-67-2,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,5.750406225
16028141,16028-14-1,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,2.850719181
16034778,16034-77-8,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,2.94304133
16051777,16051-77-7,O=[N+]([O-])OC1COC2C(O)COC12,2.310345283
16227126,16227-12-6,c1ccc(-n2cnnc2)cc1,3.582078322
16301261,16301-26-1,CCN=[N+](O)CC,2.691228885
16322148,16322-14-8,CCOC(=O)N1CC=Cc2ccccc21,3.21110131
16339121,16339-12-1,CON(C)N=O,2.840694668
16339165,16339-16-5,CN(CCCl)N=O,3.745908353
16378226,16378-22-6,CCN1CCC(=C2c3ccccc3CCc3ccccc32)C1C,4.277965728
16398393,16398-39-3,CN(C)CCCN1C(=O)c2cc([N+](=O)[O-])ccc2Oc2ccccc21,3.792858846
16423680,16423-68-0,O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I,3.621121732
16488485,16488-48-5,CCCCNc1ccc(C(=O)OCCN(CC)CC)cc1,4.863951537
16496518,16496-51-8,CCC1COC(=O)C1,3.057453088
16634825,16634-82-5,Cc1ccc(NC(=O)CCl)cc1,3.485811304
16726468,16726-46-8,OCCOCCN1CCN(CCOC(c2ccccc2)c2ccc(Cl)cc2)CC1,3.988709288
16777427,16777-42-7,COc1cccc(C(=O)CCNC(C)C(O)c2ccccc2)c1,3.957229245
16816674,16816-67-4,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,2.21132884
16819231,16819-23-1,CC(C)NCC(O)COC(Cc1ccccc1)Cc1ccccc1,4.134957626
16822881,16822-88-1,Cc1ccc(F)cc1NC1=NCCN1,3.613965458
16846245,16846-24-5,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,3.326968877
16867531,16867-53-1,CCOC(=O)c1cnc2cccc(C)n2c1=O,2.936182873
16980895,16980-89-5,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC,3.020256744
17040196,17040-19-6,CCS(=O)(=O)CCSP(=O)(OC)OC,4.076357397
17074429,17074-42-9,CCN(CC)CCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,4.997965554
17074441,17074-44-1,CCN(CC)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,5.467901482
17081015,17081-01-5,CC(C)CCNCCCCCN,2.317247512
17086203,17086-20-3,CCCO[Bi](O)O,4.400943602
17088721,17088-72-1,CCCCCCCC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,4.332641473
17091213,17091-21-3,CCCCCCCCCCCCCCN(CC)C(C)(CO)CO,3.732616519
17230874,17230-87-4,O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,4.416804915
17243399,17243-39-9,CNCC12CCC(c3ccccc31)c1ccccc12,3.91118364
17321776,17321-77-6,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,4.083144143
17322859,17322-85-9,COC1C=CC23c4cc5c(cc4C(O)OC2CN(C)C3C1)OCO5,3.848212709
17433317,17433-31-7,CC(=O)NNC(=O)c1ccccn1,2.581189251
17433395,17433-39-5,CC(=O)SCc1cnc(C)c(O)c1CN,2.74723145
17528722,17528-72-2,CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,3.206377863
17575201,17575-20-1,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,4.782261159
17575223,17575-22-3,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,4.776008278
17617231,17617-23-1,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,3.997405883
17665871,17665-87-1,CC(=O)NC(CCc1ccc(N)cc1)c1ccc(N)cc1,3.704173506
17692318,17692-31-8,OCC(O)CN1CCN(c2ccccc2)CC1,3.072461294
17692341,17692-34-1,OCCOCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.85874975
17730824,17730-82-4,CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1,3.590096308
17780755,17780-75-5,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,3.642456542
17806427,17806-42-7,N=C(N)NCCCC(N)C(=O)O,1.940028127
17854590,17854-59-0,COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,4.254456767
17902237,17902-23-7,O=c1[nH]c(=O)n(C2CCCO2)cc1F,2.465706248
17969209,17969-20-9,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,2.927216331
18010407,18010-40-7,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,4.711748851
18046214,18046-21-4,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,3.314141203
18174588,18174-58-8,O=C1OC(CCN2CCCCC2)OC1(c1ccccc1)c1ccccc1,3.767707354
18378897,18378-89-7,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,5.794693405
18559632,18559-63-2,COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,3.297537528
18559949,18559-94-9,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,3.622333812
18642109,18642-10-9,CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,2.653383882
18694401,18694-40-1,COc1cc(C)nc(-n2nc(C)cc2OC)n1,3.039282512
18774635,18774-63-5,CCOC(C(=O)NCCN(C)C)(c1ccccc1)c1ccccc1,3.860590855
18787401,18787-40-1,CCCCCCCCc1ccc(C(=O)CCN2CCCCC2)cc1,4.262619817
18877899,18877-89-9,CC1(C)C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,4.744678225
18883664,18883-66-4,CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,3.283730459
18915145,18915-14-5,CC1(C)N=C(N)N=C(N)N1c1ccc(S(=O)(=O)c2ccc(N3C(N)=NC(N)=NC3(C)C)cc2)cc1,3.052554913
18915167,18915-16-7,CC1(C)N=C(N)N=C(N)N1c1ccc(Sc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2)cc1,3.189960755
18984800,18984-80-0,CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OCCC(C)C)cc12,4.28165594
18995998,18995-99-8,CN(C)CCCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,5.848112724
19142688,19142-68-8,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccc(Cl)cc21,3.96572743
19206907,19206-90-7,Cc1cc(C)nc(Nc2nc3ccccc3[nH]2)n1,3.299728784
19237844,19237-84-4,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,3.72033831
19387918,19387-91-8,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,2.995241958
19395789,19395-78-9,O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1,3.381456317
19408469,19408-46-9,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(=O)O,1.863055062
19525203,19525-20-3,c1ccc2[nH]c(-c3cscn3)nc2c1,3.048472016
