RTECS_ID,CAS_RN,SMILES,rat_intraperitoneal_LD50
74697464,74697-46-4,COc1ccc(C2(c3ccc(OC)c(CO)c3)NC(=O)NC2=O)cc1CO,1.872012844
74697475,74697-47-5,COc1cc(C2(c3ccc(OC)c(OC)c3OC)NC(=O)NC2=O)cc(OC)c1OC,1.936944807
74697486,74697-48-6,CCC1(c2ccccc2O)NC(=O)NC1=O,2.172610819
74697599,74697-59-9,O=C1NC(=O)C(c2ccccc2O)(c2ccccc2O)N1,2.174978956
74697602,74697-60-2,Cc1cc(C2(c3ccc(O)cc3)NC(=O)NC2=O)ccc1O,1.775680337
74697613,74697-61-3,O=C1NC(=O)C(c2ccc(O)cc2)(c2ccc(O)cc2O)N1,2.298534997
74697624,74697-62-4,O=C1NC(=O)C(c2ccc(O)cc2)(c2ccc(O)c(Cl)c2)N1,1.804433862
74697635,74697-63-5,O=C1NC(=O)C(c2ccc(O)cc2O)(c2ccc(O)cc2O)N1,2.19902663
74697646,74697-64-6,O=C1NC(=O)C(c2cc(O)c(O)c(O)c2)(c2cc(O)c(O)c(O)c2)N1,2.533312153
74711436,74711-43-6,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,3.138285231
74749749,74749-74-9,CC(C)=CCCC(C)(O)C1CCC2(C)C1CCC1C3(C)CCC(O)C(C)(C)C3CCC12C,4.046050106
74816287,74816-28-7,CCN(CC)CC(=O)Nc1ccc(Cl)cc1,2.879110312
74816323,74816-32-3,CCN(CC)CC(=O)N(C)c1ccc(Cl)cc1,3.063710264
74849937,74849-93-7,Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1,1.700852607
75219464,75219-46-4,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2OC(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,2.380653755
75224394,75224-39-4,c1ccc(C2CCCCC2)c(OCC2CNCCO2)c1,3.531466301
75397647,75397-64-7,CC1=C(CN2CCCCC2)C(=O)c2ccccc2C1=O,3.585209265
75443991,75443-99-1,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,4.662426004
75446605,75446-60-5,O=C(O)CNC(=O)c1cccc2ccccc12,2.443826979
75498963,75498-96-3,COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,1.783692162
75605855,75605-85-5,CC(=O)C1=CCC2C3(C)CCC4C(C)(C)CCCC4(C)C3CC(OC(=O)CC(C)O)C2(C)C1C=O,3.784165113
75614094,75614-09-4,COc1ccc(CC2CNC(=O)N2)cc1OC1CCCC1,3.015783243
75706126,75706-12-6,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,3.201252496
75736333,75736-33-3,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,2.817225469
75786571,75786-57-1,CCC(=O)N(c1ccccc1)C1CCN(CCCC(=O)c2ccc(F)cc2)C2CCCCC21,3.91342657
75859039,75859-03-9,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1,3.604047761
75867004,75867-00-4,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)c(F)c(F)c1F,4.476170334
75889622,75889-62-2,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,2.87765624
75899682,75899-68-2,CCCCCC(O)C=CC=O,3.649682489
76144815,76144-81-5,C[N+](C)(C)NCCC(=O)O,1.088720663
76145761,76145-76-1,COc1ccc(-c2nc3c4ccccc4ccc3n2C(C)C)cc1,2.324150706
76175456,76175-45-6,c1csc(C2CNCCO2)c1,2.751404857
76280916,76280-91-6,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc1cccc(Cl)c1Cl,3.150137314
76541725,76541-72-5,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,2.791244053
76578148,76578-14-8,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,2.171811502
76597905,76597-90-5,O=C(OCC(CO)(CO)COC(=O)c1ccccc1)c1ccccc1,2.37564848
76597983,76597-98-3,CCCCCCCCCCOC(=O)C[N+](C)(C)CCSCC[N+](C)(C)CC(=O)OCCCCCCCCCC,3.929046697
76605522,76605-52-2,O=C1NC(=O)C(Cc2cccc(C(F)(F)F)c2)N1,2.799170699
76648016,76648-01-6,CCN1CCN(C(=O)NC(C(=O)NC2(OC)C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC32)C(C)O)C(=O)C1=O,1.797725836
76684894,76684-89-4,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1OC1C(=O)O,2.167043899
76786157,76786-15-7,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3[N+](C)(C)CC2)CC[N+]1(C)C,6.055363039
76824356,76824-35-6,N=C(N)Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,2.625127167
77053975,77053-97-5,O=C1CC(c2ccccc2)CC(=O)C1=C(O)CCc1ccc2c(c1)OCO2,2.862604789
77054116,77054-11-6,Cc1ccc(C2CC(=O)C(=C(O)CCc3ccc4c(c3)OCO4)C(=O)C2)cc1,2.879008668
77054161,77054-16-1,O=C1CC(c2ccccc2)CC(=O)C1=C(O)Cc1ccccc1,2.787263474
77174664,77174-66-4,C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1,3.182828485
77181261,77181-26-1,CCN1CC2(COC)C(OC(C)=O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,6.346089743
77181692,77181-69-2,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1C=CBr,2.24196588
77182822,77182-82-2,CP(=O)(O)CCC(N)C(=O)O,3.338907499
77446390,77446-39-0,c1ccc(C2OCCO2)c([Te]c2ccccc2C2OCCO2)c1,3.231406379
77446403,77446-40-3,O=Cc1ccccc1[Te]c1ccccc1C=O,3.130760776
77446414,77446-41-4,OCc1ccccc1[Te]c1ccccc1CO,3.135913361
77572726,77572-72-6,CC1(O[Si](C)(C)C)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,2.363917985
77605722,77605-72-2,O=C(O)c1ccccc1Nc1cccc(Cl)c1CO,2.86380323
77605733,77605-73-3,Cc1c(Nc2ccccc2C(=O)O)ccc(O)c1Cl,3.176415098
77732093,77732-09-3,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,3.000480894
77791221,77791-22-1,CCN(CC)CC(=O)N(C)CCOc1c(C)cc(C)cc1C,3.465170327
77791265,77791-26-5,CCN(CC)CC(=O)N(C)CCOc1ccccc1,3.033044444
77791276,77791-27-6,CCN(CC)CC(=O)Nc1cc(C)ccn1,3.082538174
77791538,77791-53-8,CCCCOc1ccc(NC(=O)CN2CCCCC2)cc1,3.161977085
77791550,77791-55-0,CCCCNCC(=O)Nc1ccccc1Cl,2.555462629
77791561,77791-56-1,CCN(CC)CCN(C)CC(=O)Nc1ccccc1Cl,3.269848459
77791572,77791-57-2,CCN(CC)CCN(C)CC(=O)Nc1ccc(Cl)cc1,3.253860353
77791583,77791-58-3,CCN(CC)CC(=O)Nc1ccccc1Cl,2.641174743
77791630,77791-63-0,CCN(CC)CCN(C)CC(=O)Nc1c(Cl)cccc1Cl,3.375369631
77791641,77791-64-1,CCCN(CCC)CC(=O)Nc1c(Cl)cccc1Cl,2.828563949
77791663,77791-66-3,CCN(CC)CC(=O)Nc1c(Cl)cc(Cl)cc1Cl,2.803305656
77791674,77791-67-4,CCN(CC)CCN(C)CC(=O)Nc1ccccc1OC,3.207405004
77855813,77855-81-3,CC1=CCC2CC(CC3(CCC(C)C(C(C)C)O3)O2)OC(=O)C2C=C(C)C(O)C3OCC(=CC=CC(C)C1)C23O,2.444622429
77944899,77944-89-9,Cc1cccc(Cl)c1NC(=O)OCCN1CCCC1,3.594102371
77944957,77944-95-7,CCOC(=O)NN(CCCl)CCCl,3.484977095
77945030,77945-03-0,CCOc1cc(C(=O)N(CCN(CC)CC)c2c(C)cccc2C)c2ccccc2n1,3.446712134
77945096,77945-09-6,CC=CC(=O)N(CCN(CC)CC)c1c(C)cccc1C,3.696619965
77966202,77966-20-2,CCCCOc1cc(C(=O)N(CCN(CC)CC)c2c(C)cccc2C)c2ccccc2n1,3.173791139
77966257,77966-25-7,CCCCNCC(=O)Nc1ccc(OCC)cc1,3.056111037
77966268,77966-26-8,CCOc1ccccc1NC(=O)CN(CC)CC,2.752129991
77966279,77966-27-9,CCOc1ccc(NC(=O)CN(CC)CC)cc1,2.855708291
77966280,77966-28-0,CCOc1ccc(NC(=O)CN2CCCC2)cc1,2.850954149
77966304,77966-30-4,C=CCNCC(=O)Nc1c(C)cccc1Cl,2.715127336
77966315,77966-31-5,Cc1cccc(Cl)c1NC(=O)CNCc1ccccc1,3.013406073
77966326,77966-32-6,CCN(CC)CC(=O)N(Cc1ccccc1)c1c(C)cccc1Cl,3.555404332
77966382,77966-38-2,CCN(CC)CCN(CC(=O)Nc1c(C)cccc1Cl)Cc1ccc(Cl)cc1,3.612886685
77966406,77966-40-6,Cc1cccc(Cl)c1NC(=O)CNC1CCCCC1,3.529317464
77966417,77966-41-7,Cc1cccc(Cl)c1NC(=O)CN(C)C1CCCCC1,3.448376481
77966428,77966-42-8,CCCCN(CCCC)CC(=O)Nc1c(C)cccc1Cl,3.094637407
77966439,77966-43-9,CCN(CC)CCN(C)CC(=O)Nc1ccc(Cl)cc1C,3.363621728
77966440,77966-44-0,CCN(CC)CCN(C)CC(=O)Nc1cc(Cl)ccc1C,3.437050645
77966451,77966-45-1,CCN(CC)CCN(C)CC(=O)Nc1cc(C)ccc1Cl,3.476922157
77966462,77966-46-2,CCN(CC)CC(=O)Nc1cccc(Cl)c1C,3.016966861
77966473,77966-47-3,CCN(CC)CC(=O)Nc1ccc(Cl)cc1C,2.862064901
77966484,77966-48-4,CCN(CC)CC(=O)Nc1cc(Cl)ccc1C,2.989492438
77966495,77966-49-5,CCN(CC)CC(=O)Nc1cc(C)ccc1Cl,2.837931221
77966508,77966-50-8,CCN(CC)CC(=O)Nc1c(C)cccc1Cl,3.180823663
77966519,77966-51-9,CCN(CC)CC(=O)N(C)c1c(C)cccc1Cl,3.295870967
77966520,77966-52-0,CCN(CC)CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,3.012458985
77966531,77966-53-1,CCN(CC)CC(=O)Nc1cc(C(F)(F)F)ccc1Cl,2.718728228
77966542,77966-54-2,Cc1cccc(Cl)c1NC(=O)CN(C(C)C)C(C)C,3.45150244
77966553,77966-55-3,Cc1cccc(Cl)c1NC(=O)CN(C)C,3.017008436
77966564,77966-56-4,Cc1cccc(Cl)c1N(C)C(=O)CN(C)C,2.790472825
77966586,77966-58-6,CCCN(CCC)CC(=O)Nc1c(C)cccc1Cl,3.036529092
77966597,77966-59-7,CCNCC(=O)Nc1c(C)cccc1Cl,2.984397068
77966611,77966-61-1,Cc1cccc(Cl)c1NC(=O)CNC(C)C,2.863023492
77966622,77966-62-2,CNCC(=O)Nc1c(C)cccc1Cl,2.809212712
77966633,77966-63-3,Cc1cccc(Cl)c1NC(=O)CN1CCCCC1C,3.561904832
77966655,77966-65-5,Cc1cccc(Cl)c1NC(=O)CN1CCOCC1,2.937977083
77966677,77966-67-7,Cc1cccc(Cl)c1NC(=O)CN1CCCCC1,3.219314369
77966688,77966-68-8,CCCNCC(=O)Nc1c(C)cccc1Cl,2.779477441
77966702,77966-70-2,CCN(CC)CC(=O)Nc1c(Br)cc(C)cc1Br,3.208400009
77966713,77966-71-3,CCN(CC)CC(=O)N(CC)c1ccccc1C,3.248971102
77966724,77966-72-4,CCN(CC)CCN(C)CC(=O)Nc1ccccc1C,3.267033984
77966735,77966-73-5,CCN(CC)CC(=O)N(C)c1ccccc1C,2.954878637
77966779,77966-77-9,CCCCN(C(=O)CNCC)c1c(C)cccc1C,3.558620859
77966780,77966-78-0,CCN(CC)CCN(CC(=O)Nc1c(C)cccc1C)Cc1ccc(Cl)cc1,3.679927321
77966791,77966-79-1,CCCCN(CCCC)CC(=O)Nc1c(C)cccc1C,3.118680602
77966804,77966-80-4,CCN(CC)CCN(C(C)=O)c1c(C)cccc1C,3.322048852
77966815,77966-81-5,CCN(CC)CCN(C)CC(=O)Nc1c(C)cccc1C,3.367637655
77966826,77966-82-6,CCN(CC)CC(=O)Nc1cc(C)cc(C)c1,2.954878637
77966837,77966-83-7,CCN(CC)CC(=O)N(C)c1c(C)cccc1C,3.255220051
77966848,77966-84-8,Cc1cccc(C)c1NC(=O)CN(C(C)C)C(C)C,3.464716356
77966859,77966-85-9,Cc1cccc(C)c1NC(=O)CN1C(C)CCCC1C,3.711669559
77966871,77966-87-1,Cc1cccc(C)c1NC(=O)CN1CCCCC1C,3.675246601
77966906,77966-90-6,Cc1cccc(C)c1NC(=O)CN1CCCCC1,3.277616266
77966939,77966-93-9,Cc1cccc(Cl)c1NC(=O)CN1C(C)CCCC1C,3.612233284
77967034,77967-03-4,C=CCC1(CC=C)C(=O)N(CC[N+](C)(CC)CC)C(=O)N(Cc2ccccc2)C1=O,3.385031881
77967249,77967-24-9,CCOC(=O)c1ccccc1NC(=O)CN(CC)CC,2.794286823
77967250,77967-25-0,CCN(CC)CC(=O)Nc1ccccc1C(=O)OC,2.633263125
77984942,77984-94-2,CCN(CC)CCN(C)CC(=O)Nc1cccc(Cl)c1C,3.636623
77985070,77985-07-0,ClCCCCNCCCCCl,3.42190432
77985081,77985-08-1,CC(Cl)C(C)NCCCl,3.327570921
77985161,77985-16-1,CCN(CC)C(C)CC(=O)Nc1c(C)cccc1Cl,3.907434396
77985172,77985-17-2,CCCNC(CC)C(=O)Nc1c(C)cccc1Cl,3.891590781
77985218,77985-21-8,CCN(CC)C(C)CC(=O)Nc1c(C)cccc1C,3.816898874
77985230,77985-23-0,CCN(CC)CCNC(=O)Oc1c(C)cccc1Cl,3.734360857
77985241,77985-24-1,CCN(CC)CCNC(=O)Oc1c(C)cc(C)cc1C,3.652271302
77985252,77985-25-2,CCN(CC)CCNC(=O)Oc1c(C)cccc1C,3.820150537
77985274,77985-27-4,Cc1cccc(Cl)c1OC(=O)NCCN1CCCCC1,3.773490966
77985285,77985-28-5,Cc1cc(C)c(OC(=O)NCCN2CCCCC2)c(C)c1,3.742847777
77985296,77985-29-6,Cc1cccc(C)c1OC(=O)NCCN1CCCCC1,4.026533265
77985309,77985-30-9,Cc1cccc(Cl)c1OC(=O)NCCN1CCCC1,3.711072178
77985310,77985-31-0,Cc1cc(C)c(OC(=O)NCCN2CCCC2)c(C)c1,3.572274893
77985321,77985-32-1,Cc1cccc(C)c1OC(=O)NCCN1CCCC1,3.765673521
78109872,78109-87-2,CCN(CC)CCNC(=O)c1c(C)cc(C)cc1C,3.185962755
78110108,78110-10-8,CC(=O)N(C(=O)CN1CCCC1)c1c(C)cccc1Cl,3.214228456
78110119,78110-11-9,O=P1(N(CCCl)CCCl)NCCN1,3.391072788
78110120,78110-12-0,S=P1(N(CCCl)CCCl)NCCN1,3.242451976
78110233,78110-23-3,Cc1cc(C)c(OCC(C)NC(C)C)c(C)c1,3.371752952
78110244,78110-24-4,O=P1(N(CCCl)CCCl)OCCO1,3.093502232
78110255,78110-25-5,O=P1(N(CCCl)CCCl)OCCCCCCO1,3.005972278
78110266,78110-26-6,O=P1(N(CCCl)CCCl)OCCCCO1,2.662915156
78110288,78110-28-8,O=P1(N(CCCl)CCCl)OCCCCCO1,2.985466893
78110302,78110-30-2,S=P1(N(CCCl)CCCl)OCCO1,3.467548913
78110313,78110-31-3,S=P1(N(CCCl)CCCl)OCCCO1,3.143235016
78110324,78110-32-4,CC1OP(=O)(N(CCCl)CCCl)OC(C)C1C,2.881033541
78110380,78110-38-0,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,2.025971436
78149798,78149-79-8,CC1OP(=O)(N(CCCl)CCCl)NCC1(C)C,2.703534973
78149801,78149-80-1,CC(Cl)CN(CC(C)Cl)P1(=O)NCCCO1,2.983991428
78149812,78149-81-2,CCC(Cl)CN(CCCl)P1(=O)NCCCO1,2.983991428
78149823,78149-82-3,CC(Cl)C(C)N(CCCl)P1(=O)NCCCO1,2.983991428
78149834,78149-83-4,CC(Cl)CN(CCCl)P1(=O)NCCCO1,3.059304607
78149845,78149-84-5,O=P1(N(CCCl)CCCCl)NCCCO1,2.962394594
78149856,78149-85-6,CC(Cl)CN(CCCCl)P1(=O)NCCCO1,3.063172674
78149878,78149-87-8,CC1CC(C)(C)N(C)P(=O)(N(CCCl)CCCl)O1,3.200299076
78164008,78164-00-8,CC1OC(OC2CCC(OC3C(O)CC(c4ccc5c(c4O)C(=O)C4=C(C5=O)C5(O)C(=O)CC(C)(OC6CCC(OC7=CCC(=O)C(C)O7)C(C)O6)CC5(O)C=C4)OC3C)OC2C)=CCC1=O,3.970804644
78182931,78182-93-1,CCN(CC)CCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,3.02571784
78186375,78186-37-5,Cc1cccc(C)c1NC(=O)C1CCN(C)CC1,2.960195854
78218367,78218-36-7,CCCCNCCC(=O)Nc1c(C)cccc1Cl,3.603335073
78218378,78218-37-8,Cc1cccc(Cl)c1NC(=O)CCN(C)C,3.324632581
78218389,78218-38-9,CNCCC(=O)Nc1c(C)cccc1Cl,2.793172066
78218390,78218-39-0,CCN(CC)C(C)C(=O)Nc1c(C)cccc1Cl,3.332499863
78218403,78218-40-3,Cc1cccc(Cl)c1NC(=O)CCN1CCCCC1,3.684967563
78218425,78218-42-5,Cc1cccc(Cl)c1NC(=O)CCN1CCCCC1C,3.878501173
78218436,78218-43-6,CCCCNC(C)C(=O)N(CCCC)c1c(C)cccc1C,3.651047006
78218470,78218-47-0,ClCCCNCCCl,2.716159216
78218481,78218-48-1,CC(Cl)CNCCCCl,2.628600916
78218685,78218-68-5,O=P(OCCCl)(OCCCCCl)N(CCCl)CCCl,2.795949499
78218696,78218-69-6,O=P(OCCO)(OCCCCCl)N(CCCl)CCCl,2.774047138
78218709,78218-70-9,CCN(CC)CC(CCCl)OP(=O)(O)N(CCCl)CCCl,2.805822439
78218710,78218-71-0,O=P(OCCO)(OCCCl)N(CCCl)CCCl,2.738463439
78218721,78218-72-1,O=P(OCCCl)(Oc1ccccc1)N(CCCl)CCCl,3.380940485
78218743,78218-74-3,CN(C)P(=O)(N(C)C)N(CCCl)CCCl,3.265050643
78218754,78218-75-4,CC(O)CCNP(=O)(NCCCl)N(CCCl)CCCl,3.306757017
78218765,78218-76-5,O=P(NCCCl)(NCCCO)N(CCCl)CCCl,3.055147615
78218776,78218-77-6,O=P(NCCCl)(NCCCl)N(CCCl)CCCl,3.838896923
78218787,78218-78-7,NCCNP(=O)(OCCCl)N(CCCl)CCCl,2.735854292
78218798,78218-79-8,O=P(NCCCl)(OCCCl)N(CCCl)CCCl,3.238073716
78218801,78218-80-1,CC(O)CCNP(=O)(OCCCl)N(CCCl)CCCl,3.249968394
78218812,78218-81-2,O=P(NCCCCO)(OCCCl)N(CCCl)CCCl,2.948938398
78218823,78218-82-3,CCOP(=O)(NCCCCO)N(CCCl)CCCl,2.728604004
78218834,78218-83-4,O=P(NCCO)(OCCCl)N(CCCl)CCCl,2.612222088
78218845,78218-84-5,CCCCCCCCOP(=O)(NCCO)N(CCCl)CCCl,2.798527497
78218856,78218-85-6,CCCOP(=O)(NCCO)N(CCCl)CCCl,2.709210581
78218867,78218-86-7,O=P(NCCCO)(OCCBr)N(CCCl)CCCl,3.109526802
78218878,78218-87-8,CC(O)CNP(=O)(OCCCl)N(CCCl)CCCl,2.755370426
78218889,78218-88-9,O=P(NCCCO)(OCCCCl)N(CCCl)CCCl,3.073877135
78218890,78218-89-0,CC(=O)OCCCNP(=O)(OCCCl)N(CCCl)CCCl,2.680833895
78218903,78218-90-3,O=C(OCCCNP(=O)(OCCCl)N(CCCl)CCCl)c1ccccc1,2.870902102
78218914,78218-91-4,O=C(CCCBr)OCCCNP(=O)(OCCCl)N(CCCl)CCCl,2.787628704
78218925,78218-92-5,O=C(OCCCNP(=O)(OCCCl)N(CCCl)CCCl)C(Cl)c1ccccc1,2.915736551
78218936,78218-93-6,CCOP(=O)(NCCCO)N(CCCl)CCCl,2.853893376
78218947,78218-94-7,CCOP(=O)(NCCCOC(C)=O)N(CCCl)CCCl,2.941008025
78218958,78218-95-8,CCCCCCCCOP(=O)(NCCCO)N(CCCl)CCCl,3.185991864
78218969,78218-96-9,CCCOP(=O)(NCCCO)N(CCCl)CCCl,2.893971398
78218970,78218-97-0,COCCCNP(=O)(OCCCl)N(CCCl)CCCl,3.073877135
78218981,78218-98-1,CCCNP(=O)(OCCCl)N(CCCl)CCCl,3.308569749
78219804,78219-80-4,S=P1(N(CCCl)CCCl)NCCCCO1,3.288076249
78219815,78219-81-5,CC1NP(=O)(N(CCCl)CCCl)OC1C,2.661364598
78219826,78219-82-6,CCN1CCOP1(=O)N(CCCl)CCCl,2.962394594
78219837,78219-83-7,CCC1COP(=O)(N(CCCl)CCCl)N1,2.837455857
78219848,78219-84-8,CCC1COP(S)(N(CCCl)CCCl)=N1,3.288076249
78219859,78219-85-9,CN1CCOP1(=O)N(CCCl)CCCl,2.93966732
78219860,78219-86-0,CCCC1(C)CNP(=O)(N(CCCl)CCCl)O1,2.879626232
78219871,78219-87-1,CN1CCOP1(=S)N(CCCl)CCCl,3.044785843
78219882,78219-88-2,CC1CNP(=S)(N(CCCl)CCCl)O1,3.044785843
78219893,78219-89-3,O=P1(N(CCCl)CCCl)OCCN1C1CC2CCC1C2,2.930973215
78219906,78219-90-6,ClCCN(CCCl)P1NCCCCCCO1,2.458140581
78219917,78219-91-7,O=P1(N(CCCCCl)CCCCCl)NCCCO1,3.024207816
78219928,78219-92-8,CC1CCN(Cc2ccccc2)P(=O)(N(CCCl)CCCl)O1,3.261549528
78219939,78219-93-9,O=P1(N(CCCl)CCCl)OCCCN1Cc1ccccc1,3.068450565
78219940,78219-94-0,CCCCN1CCC(C)OP1(=O)N(CCCl)CCCl,3.122181789
78219951,78219-95-1,CCCCCCC1OP(=O)(N(CCCl)CCCl)NC(C)C1C,2.793912556
78219962,78219-96-2,CC1CNP(=O)(N(CCCl)CCCl)OC1C,2.983991428
78219973,78219-97-3,CCCC1OP(=O)(N(CCCl)CCCl)NC(C)C1C,3.219091802
78219984,78219-98-4,CCC1OP(=O)(N(CCCl)CCCl)NCC1C,2.703534973
78219995,78219-99-5,CCCCCCCN1CCC(C)OP1(=O)N(CCCl)CCCl,2.970003816
78220005,78220-00-5,CCCCCCC1CC(C)NP(=O)(N(CCCl)CCCl)O1,2.953370633
78220016,78220-01-6,CC1CC(C(C)C)OP(=O)(N(CCCl)CCCl)N1,2.89926908
78220027,78220-02-7,CCCC1CC(C)NP(=O)(N(CCCl)CCCl)O1,3.024207816
78220038,78220-03-8,CCCN1CCC(C)OP1(=O)N(CCCl)CCCl,3.103389063
78220049,78220-04-9,CC1CCNP(=S)(N(CCCl)CCCl)O1,2.987046253
78220050,78220-05-0,O=P1(N(CCCl)CCCl)OCCCN1C1CC2CCC1C2,2.772377946
78232130,78232-13-0,CC1CC(C)(C)OP(=O)(N(CCCl)CCCl)N1,3.004564969
78265891,78265-89-1,CCCCNC(CCCC)C(=O)Nc1c(C)cccc1Cl,3.974063476
78265904,78265-90-4,CCCCC(NCC)C(=O)Nc1c(C)cccc1Cl,4.053562431
78265915,78265-91-5,CCCCC(C(=O)Nc1c(C)cccc1Cl)N1CCCC1,3.861362894
78266065,78266-06-5,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,2.903123635
78280292,78280-29-2,CCN(CC)CCNc1c(C)cccc1C,3.263951518
78280327,78280-32-7,CN(C)CCOC(=O)c1ccc(N)cc1O,2.88835382
78280372,78280-37-2,NC(=O)NN(CCCl)CCCl,2.727148534
78280418,78280-41-8,CCN(CC)c1nc(Nc2ccccc2)nc(Nc2ccc(C=Cc3ccc(Nc4nc(Nc5ccccc5)nc(Nc5ccccc5)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1,3.338951268
78280463,78280-46-3,S=P1(N(CCCl)CCCl)NCCS1,3.57085104
78329870,78329-87-0,CCCCNCC(=O)N(CCCC)c1ccc(C(=O)OCCCC)cc1,3.144351435
78329881,78329-88-1,CCCCOC(=O)c1ccc(N(CCCC)C(=O)CN2CCCCC2)cc1,2.892239575
78371809,78371-80-9,CCN(CC)CCN(Cc1ccccc1)C(=O)Nc1c(C)cccc1Cl,3.848512117
78371832,78371-83-2,Cc1cccc(Cl)c1NC(=O)N(CCN1CCCC1)Cc1ccccc1,4.093318937
78371843,78371-84-3,CCN(CC)CCN(C(=O)Nc1c(C)cccc1Cl)c1c(C)cccc1Cl,3.798143664
78371854,78371-85-4,Cc1cccc(Cl)c1NC(=O)N(CCN1CCCC1)c1c(C)cccc1Cl,3.980518815
78371865,78371-86-5,Cc1cccc(Cl)c1NC(=O)N(CCCN1CCCC1)c1c(C)cccc1Cl,4.038185449
78371876,78371-87-6,CCN(CC)CCN(C(=O)Nc1c(C)cccc1C)c1c(C)cccc1C,3.720203026
78371898,78371-89-8,CCN(CC)CCN(C(=O)Nc1ccccc1Cl)c1ccccc1,3.538917917
78371901,78371-90-1,CCN(CC)CCN(C(=O)Nc1c(C)cccc1Cl)C1CCCCC1,3.945372468
78371912,78371-91-2,CCCCN(CCCC)CCCNC(=O)Nc1c(C)cccc1Cl,3.841357016
78371923,78371-92-3,CCN(CC)CCNC(=O)Nc1c(C)cccc1Cl,3.126681121
78371934,78371-93-4,CCN(CC)CCN(C)C(=O)Nc1c(C)cccc1Cl,3.440544686
78371945,78371-94-5,CCN(CC)CCN(C(=O)Nc1c(C)cccc1C)c1c(C)cccc1Cl,3.796389664
78371956,78371-95-6,CCN(CC)CCN(C(=O)Nc1c(C)cccc1Cl)c1c(C)cccc1C,3.664502067
78371967,78371-96-7,CCN(CC)CCCNC(=O)Nc1c(C)cccc1Cl,3.034635748
78371978,78371-97-8,Cc1cccc(Cl)c1NC(=O)NCCN(C)C,2.849105374
78371989,78371-98-9,Cc1cccc(Cl)c1NC(=O)N(CCN(C)C)C(C)C,4.131545761
78371990,78371-99-0,Cc1cccc(Cl)c1NC(=O)NCCCN(C)C,2.953882056
78372006,78372-00-6,COc1ccc(CN(CCN2CCCCC2)C(=O)Nc2c(C)cccc2Cl)cc1,3.77395875
78372017,78372-01-7,Cc1ccc(CN(CCN2CCCC2)C(=O)Nc2ccc(Cl)cc2C)cc1,3.657099742
78372028,78372-02-8,Cc1cccc(Cl)c1NC(=O)NCCN1CCCC1,3.127701659
78372039,78372-03-9,CCN(CC)CCN(C)C(=O)Nc1c(C)cc(C)cc1C,3.260427685
78372040,78372-04-0,CCN(CC)CCNC(=O)Nc1c(C)cccc1C,3.00561769
78372051,78372-05-1,CCN(CCN(C)C)C(=O)Nc1c(C)cc(C)cc1C,3.353220132
78372062,78372-06-2,Cc1cccc(C)c1NC(=O)N(CCN(C)C)C(C)C,3.830341387
78372211,78372-21-1,CCCC(C(=O)Nc1c(C)cccc1Cl)N1CCCC1,3.73717202
