RTECS_ID,CAS_RN,SMILES,mouse_subcutaneous_LD50
107667607,107667-60-7,O=C(CCN[Zn+2])NC(Cc1cnc[nH]1)C(=O)O,2.583653304
107668791,107668-79-1,CCN1CC2(COC)CCC(OC)C34C5CC6(O)C(OC)CC(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14,5.844945606
108021632,108021-63-2,CC[N+](CC)(CCNC(=O)CCCCC(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,4.995404094
108040773,108040-77-3,CC[N+](CC)(CCCCNC(=O)C(=O)NCCCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,5.472525349
108132349,108132-34-9,CN(c1ccccc1)c1ccc2c(c1)CCCO2,3.024866926
108132350,108132-35-0,CN(Cc1ccccc1)c1ccc2c(c1)CCCO2,3.163163089
108273774,108273-77-4,CC[N+]1(CCO)CC1,4.324783635
108369320,108369-32-0,COc1cc(C(=O)OCCCN2CCCCC2)cc(OC)c1OC,3.227135677
108479294,108479-29-4,COc1cc(C(=O)OCCCN2CCOCC2)cc(OC)c1OC,2.354605224
108620720,108620-72-0,CCCCCN(C)CC(O)c1ccc(N)cc1,2.863027134
108621858,108621-85-8,CCCCCN(C)CC(O)c1cccc(N)c1,3.019463705
108631192,108631-19-2,COCCCNCC(=O)Nc1cccc(Cl)c1,2.493027747
108651838,108651-83-8,O=C(NCC[N+]1(Cc2ccccc2Cl)CCCC1)C(=O)NCC[N+]1(Cc2ccccc2Cl)CCCC1,5.10392095
108828564,108828-56-4,COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1,2.470329212
108839710,108839-71-0,CC(CC(=O)Nc1cc(Cl)ccc1Cl)N1CCCCC1,3.299989742
108839721,108839-72-1,CC(CC(=O)Nc1c(Cl)cccc1Cl)N1CCCCC1,3.918863233
108873821,108873-82-1,Nc1ccc(P(=O)(O)c2ccccc2)cc1,2.367741582
108873832,108873-83-2,Nc1cccc(P(=O)(O)c2ccccc2)c1,2.367741582
108876728,108876-72-8,C[N+](C)(C)CCOCCOCC[N+](C)(C)C,3.415685452
108971386,108971-38-6,CC(CC(=O)Nc1ccc(Cl)cc1)N1CCCCC1,3.215399446
108971397,108971-39-7,CC(CC(=O)Nc1cccc(Cl)c1)N1CCCCC1,3.122059696
108974283,108974-28-3,CC(C)(CC(=O)Nc1ccccc1)N1CCCCC1,3.318699278
108974294,108974-29-4,CC1CCCCN1C(C)CC(=O)Nc1ccccc1,3.063426772
108975275,108975-27-5,CC(CC(=O)Nc1ccccc1Cl)N1CCCCC1,3.0718186
108978036,108978-03-6,CCN(CC)CCOC(=O)Nc1ccccc1OCCOC,3.450520632
108982429,108982-42-9,CCN(CC)CCOC(=O)Nc1cccc(OCCOC)c1,3.093973309
109043427,109043-42-7,C[N+]1(CCSCC[N+]2(C)CCOCC2)CCOCC1,4.588044507
109157860,109157-86-0,CCC(=O)N(c1cccc(O)c1)C(C)CN1CCCCC1,2.804995684
109219003,109219-00-3,O=C(CN1C(=O)c2ccccc2C1=S)OCC1CS1,2.990292966
109366656,109366-65-6,CCN(CC)CC(=S)Nc1c(C)cccc1C,2.48483955
109438053,109438-05-3,C[N+]1(C)CCN(CCN2CC[N+](C)(C)CC2)CC1,2.931861126
109472302,109472-30-2,CCN(CC)CCNC(=O)c1cc(OCCOC)nc2ccccc12,3.091218365
109507075,109507-07-5,CCN(CC)CCC(=O)Nc1cccc(Cl)c1,2.627981695
109509253,109509-25-3,Cc1c(Cl)cccc1NC(=O)CCNCC(C)C,2.253318617
109513191,109513-19-1,CCN(CC)CCOc1c(C)cc(C)cc1C,2.708995121
109555535,109555-53-5,CCN(CC)CC(=O)Nc1ccccc1-c1ccccc1,2.336901347
109556287,109556-28-7,O=C(CN1CCCCC1)N1c2ccccc2Sc2ccc(Cl)cc21,3.063604504
109561946,109561-94-6,COCCCNCC(=O)Nc1cc(Cl)ccc1C,2.44357989
109565028,109565-02-8,CCOC(=O)N1CCN(CC(=O)Nc2c(C)cc(C)cc2C)CC1,2.67481816
109629314,109629-31-4,CCOCCN1CCC(=O)C(C)C1,2.080277348
109641045,109641-04-5,CCc1c2cc(N)ccc2c2ccc(N)cc2[n+]1CC,3.027542041
109651743,109651-74-3,Cc1ccc(NC(=O)CNCC(C)C)cc1Cl,3.053950427
109651754,109651-75-4,CCCNCCC(=O)Nc1ccc(C)c(Cl)c1,2.832101677
109654775,109654-77-5,Cc1c(Cl)cccc1NC(=O)CNCC(C)C,2.752920431
109732232,109732-23-2,CN(Cc1ccccc1)C(=O)CCN1CCCCC1,2.390303425
109806635,109806-63-5,CCOc1ccccc1N(C(=O)OCCN(C)C)c1ccccc1,3.10144567
109808506,109808-50-6,CCOc1cccc(N(C(=O)OCCN(C)C)c2ccccc2)c1,3.312299035
109817405,109817-40-5,O=P(O)(c1ccccc1)c1ccccc1Br,2.47288511
109817438,109817-43-8,O=P(O)(c1ccccc1Br)c1ccccc1Br,2.575169364
109817449,109817-44-9,O=P(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,2.575169364
109817450,109817-45-0,O=P(O)(c1ccccc1Cl)c1ccccc1Cl,2.458005963
109817472,109817-47-2,O=P(O)(c1cc(Cl)ccc1Cl)c1cc(Cl)ccc1Cl,2.551415839
109963135,109963-13-5,O=C(SCC1CS1)c1ccc(Cl)cc1,3.087724644
110052341,110052-34-1,O=C1C=C(NCCCN2CCOCC2)C(=O)C=C1NCCCN1CCOCC1,2.417748402
110060565,110060-56-5,Cc1c(Cl)cccc1NC(=O)CN1CCCCC1,2.596836472
110061604,110061-60-4,C[N+](C)(C)CCOC(=O)N1c2ccccc2Sc2ccccc21,2.777420231
110080461,110080-46-1,CCN(CC)CCOC(=O)N(c1ccccc1)c1ccccc1OC,3.145417136
110080847,110080-84-7,CCN(CC)CCOC(=O)N(c1ccccc1)c1cccc(OC)c1,3.267411492
110155754,110155-75-4,CCN(CC)CCC(=O)Nc1ccc(Cl)cc1C,2.855378608
110155765,110155-76-5,CCN(CC)CCC(=O)Nc1cccc(Cl)c1C,2.253318617
110249495,110249-49-5,CCCOC(=O)C(c1ccccc1)N(CCN(C)C)c1ccccc1,2.791712335
110332984,110332-98-4,CCNCC(=O)Nc1cccc(Cl)c1,2.549575401
110335289,110335-28-9,CCNCC(=O)Nc1cccc(Cl)c1C,2.878343675
110345578,110345-57-8,C#CC1(OC(=O)c2ccccc2)CC(C)N(C)C2CCCCC21,2.804218254
110345603,110345-60-3,C=CC1(OC(=O)c2ccccc2)CC(C)N(C)C2CCCCC21,2.995096542
110370473,110370-47-3,C#CC1(OC(=O)c2ccccc2)CC(C)N(CCCCC)C2CCCCC21,2.866326335
110393323,110393-32-3,Nc1ccc(NC(=O)CCN2CCCCC2)cc1,3.332600028
110529812,110529-81-2,CCOc1ccccc1N(C(=O)OCCN(CC)CC)c1ccccc1,3.250988117
110530079,110530-07-9,CCOc1cccc(N(C(=O)OCCN(CC)CC)c2ccccc2)c1,3.34789813
110532508,110532-50-8,CC[n+]1c(-c2cccs2)c2cc(N)ccc2c2ccc(N)cc21,3.505748078
110747245,110747-24-5,CCCCN(CCCC)CCC(=O)c1ccc(OCCC)cc1,2.936254186
110871868,110871-86-8,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,2.292705644
111038610,111038-61-0,CN(C)CCC(=O)c1ccc2c(c1)CCO2,3.147882346
111337872,111337-87-2,CC=CC=CC(=O)NCC(O)CC(N)CC(=O)NCCC(=N)N,2.813464894
111413220,111413-22-0,CCN(CC)CC(=O)Nc1cc([N+](=O)[O-])c(C)cc1C,2.81672353
111474147,111474-14-7,CCCOc1ccc(C(C)NC(=O)CCN2CCCCC2)cc1,2.971577337
111474501,111474-50-1,CCC1(c2ccccc2)C(=O)NC(=O)N(CC(=O)CCN(C)C)C1=O,2.915071785
111562233,111562-23-3,CC[N+]1(CCOCCOCC[N+]2(CC)CCCCC2)CCCCC1,4.493354107
111688825,111688-82-5,N=C(N)/C=C/NC(=O)c1cc(NC(=O)C2CC(O)C(=N)N2)c[nH]1,3.805262917
111753732,111753-73-2,COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,2.604350937
112248267,112248-26-7,CCOCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,3.4987578
112665437,112665-43-7,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1.850580075
112881580,112881-58-0,CN(C)C(=O)c1cc(C(=O)N(C)C)c2c(n1)C(=O)C(=O)c1cc(C(=O)N(C)C)[nH]c1-2,2.43819203
113524246,113524-24-6,CC1=Nc2cccnc2N(CCN(C)C)C(=O)C1,3.150939849
113524257,113524-25-7,CC1=Nc2cccnc2N(CCCN(C)C)C(=O)C1,3.37021959
113524268,113524-26-8,CC1=Nc2cccnc2N(CCCN2CCN(C)CC2)C(=O)C1,2.544648095
113524279,113524-27-9,CN(C)CCN1C(=O)CC(c2ccccc2)=Nc2cccnc21,3.12736541
113524280,113524-28-0,CN(C)CCCN1C(=O)CC(c2ccccc2)=Nc2cccnc21,2.909620691
113524291,113524-29-1,O=C1CC(c2ccccc2)=Nc2cccnc2N1CCN1CCOCC1,2.883725886
113524304,113524-30-4,CN1CCN(CCCN2C(=O)CC(c3ccccc3)=Nc3cccnc32)CC1,3.123589412
113538333,113538-33-3,CC1=Nc2cccnc2N(CCN2CCOCC2)C(=O)C1,2.505678952
113687357,113687-35-7,CCCN(CCC)CCCNC1=CC(=O)C(NCCCN(CCC)CCC)=CC1=O,2.995523704
113873282,113873-28-2,CCCCOc1ccccc1NC(=O)OC(CN1CCCCC1)CN1CCCCC1,3.62075425
113873293,113873-29-3,CCCCCOc1ccccc1NC(=O)OC(CN1CCCCC1)CN1CCCCC1,3.334072571
113873306,113873-30-6,CCCCCCOc1ccccc1NC(=O)OC(CN1CCCCC1)CN1CCCCC1,2.950021957
113873317,113873-31-7,CCCCCCCOc1ccccc1NC(=O)OC(CN1CCCCC1)CN1CCCCC1,2.96348088
113873328,113873-32-8,CCCCCCCCOc1ccccc1NC(=O)OC(CN1CCCCC1)CN1CCCCC1,2.976535214
113873339,113873-33-9,CCCCCOc1cccc(NC(=O)OC(CN2CCCCC2)CN2CCCCC2)c1,3.936132562
113873340,113873-34-0,CCCCCCOc1cccc(NC(=O)OC(CN2CCCCC2)CN2CCCCC2)c1,3.950021957
113873351,113873-35-1,CCCCCCCOc1cccc(NC(=O)OC(CN2CCCCC2)CN2CCCCC2)c1,3.060390893
113873704,113873-70-4,CCCOc1ccccc1NC(=O)OC1(CN(C)C)CCCCC1,2.922284194
113873726,113873-72-6,CCCCCOc1ccccc1NC(=O)OC1(CN(C)C)CCCCC1,2.860354779
113873737,113873-73-7,CCCCCCOc1ccccc1NC(=O)OC1(CN(C)C)CCCCC1,2.876842267
113873748,113873-74-8,CCCCCCCOc1ccccc1NC(=O)OC1(CN(C)C)CCCCC1,2.813545407
113904259,113904-25-9,CCCCOc1cccc(NC(=O)OC(CN2CCCCC2)CN2CCCCC2)c1,3.921784246
114617742,114617-74-2,COc1ccccc1P(=O)(O)c1ccccc1OC,2.444425808
114792244,114792-24-4,O=[N+]([O-])c1ccc(P(=O)(O)O)c(Cl)c1,2.375727611
115583181,115583-18-1,CC(=O)c1ccc2nc(Cc3ccc(Cl)cc3)[nH]c2c1,2.544901603
116569541,116569-54-1,CCC[N+](CC)(CC)CCN1CCN(CC[N+](CC)(CC)CCC)CC1,3.723889398
117052229,117052-22-9,COc1cc(Br)cc(C(=O)CCN(C)C)c1OC,3.043588965
117052230,117052-23-0,COc1cc(Cl)cc(C(=O)CCN(C)C)c1OC,2.87305858
117467284,117467-28-4,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,2.093936229
117774386,117774-38-6,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,1.79023413
117928833,117928-83-3,CN(C)CCCn1c(=O)c(Cc2ccccc2)nc2ccccc21,3.083832427
117928844,117928-84-4,CC(=O)c1ccc2c(c1)nc(Cc1ccccc1)c(=O)n2CCCN(C)C,2.911122958
117928855,117928-85-5,COc1ccc2c(c1)nc(Cc1ccccc1)c(=O)n2CCCN(C)C,2.988356346
117928866,117928-86-6,CN(C)CCCn1c(=O)c(Cc2ccccc2)nc2cc(C(F)(F)F)ccc21,2.590419368
117928877,117928-87-7,CN(C)CCCn1c(=O)c(Cc2ccccc2)nc2cc(Cl)ccc21,2.551290158
117928888,117928-88-8,CN(C)CCn1c(=O)c(Cc2ccccc2)nc2cnccc21,3.763181613
117928899,117928-89-9,O=c1c(Cc2ccccc2)nc2cnccc2n1CCN1CCOCC1,3.299078696
117928902,117928-90-2,CN(C)CCn1c(=O)c(Cc2ccccc2)nc2cccnc21,3.50008863
118947572,118947-57-2,CC1(C)CC(NP(=O)(NC(=O)c2ccccc2)N(CCCl)CCCl)CC(C)(C)N1O,3.368934203
119212258,119212-25-8,CCN1CC2(COC)C(OC(C)=O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14,5.916489647
119347249,119347-24-9,CCN1CC2(COC(=O)c3ccccc3N3C(=O)CC(C)C3=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6O)C(O)(C(OC)C23)C14,4.320135896
119438527,119438-52-7,CCCCC[N+](CC)(CC)CCN1CCN(CC[N+](CC)(CC)CCCCC)CC1,4.153080769
119610638,119610-63-8,CCNCC(SS(=O)(=O)O)c1cccc(O)c1,2.439594257
119610649,119610-64-9,NCC(S)c1ccccc1,2.688406975
119610650,119610-65-0,CCNCC(SP(=O)(O)O)c1cccc(O)c1,2.488679168
119610707,119610-70-7,NCC(OC(=O)c1ccccc1)c1cccc(O)c1,3.206301236
119610763,119610-76-3,CNCC(OC(C)=O)c1cccc(O)c1,2.019625093
119615633,119615-63-3,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1,1.807551341
120889147,120889-14-7,CCCCCCCCCCCCCCCCCC1(C)OCC(COC(=O)CCCCC[n+]2ccccc2)O1,3.249467414
120908943,120908-94-3,CCCCCCCCCCCCCCCCCC1(C)OCC(COC(=O)CCCCC[n+]2cccc3ccccc32)O1,3.28846535
121426071,121426-07-1,CC[N+](CC)(CCN1CCN(CC[N+](CC)(CC)Cc2ccc(Cl)cc2)CC1)Cc1ccc(Cl)cc1,4.631969475
121707413,121707-41-3,COCC12CN(C)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(=O)C4C1C2OC(=O)c1ccccc1,4.280021868
121785715,121785-71-5,CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,2.132383512
121923737,121923-73-7,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14,3.801907693
123497994,123497-99-4,CCN1CC2(COC(=O)c3ccccc3N3C(=O)CC(C)C3=O)CCC(OC)C34C5CC6C(=O)C5C(O)(CC6OC)C(O)(C(OC)C23)C14,3.5809367
123842966,123842-96-6,COCC12CCC(OC)C34C5CC6(O)C(OC)C(=O)C(C5C6OC(=O)c5ccccc5)C(C(OC)C13)C4N(C)C2,3.744815387
124391919,124391-91-9,CCOC(=O)c1ccc(NC(=O)CC)cc1NC(=O)c1ccc(C(=O)O)cc1,2.487859808
124675894,124675-89-4,O=C(OCC1CCC2CCCN21)c1ccccc1,2.389736497
124675918,124675-91-8,O=C(OCC1CCC2CCCN21)C(c1ccccc1)c1ccccc1,2.603074892
124675930,124675-93-0,CC1CCC2CCC(COC(=O)C(c3ccccc3)c3ccccc3)N12,2.543414871
125080833,125080-83-3,CCOCCN1CCC(N(C(C)=O)c2ccccc2)C(C)C1,3.134095028
125080902,125080-90-2,Cn1c2c(c(=N)c3c1CCC3)CCCC2,3.430936766
125080924,125080-92-4,CNc1c2c(nc3c1CCC3)CCCC2,4.075549108
125080935,125080-93-5,CC(=O)Nc1c2c(nc3c1CCC3)CCCC2,2.584163431
126266908,126266-90-8,NC(CCc1ccccc1)c1ccc2c(c1)COCO2,3.409118006
126356272,126356-27-2,C#CC1(O)CC(C)N(CCc2ccc(OC)c(OC)c2)C2CCCCC21,3.208170717
126520998,126520-99-8,NCC(Cc1ccc2c(c1)OCO2)c1ccccc1,3.335197725
126568023,126568-02-3,CN(C)CCCN1C(=O)CC(c2ccccc2)=Nc2ccccc21,2.507078301
126568045,126568-04-5,CN(C)CCN1C(=O)CC(c2ccccc2)=Nc2cc(Cl)ccc21,3.480746977
126568056,126568-05-6,CN(C)CCCN1C(=O)CC(c2ccccc2)=Nc2cc(Cl)ccc21,2.706192118
126568067,126568-06-7,CN1CCN(CCCN2C(=O)CC(c3ccccc3)=Nc3cc(Cl)ccc32)CC1,2.894456641
126810206,126810-20-6,CCOCCN1CC(C)C(N)C(c2ccccc2)C1,2.696312481
127119339,127119-33-9,COc1ccc(C(=O)CC[N+](C)(C)C)cc1OC,3.17666649
127380614,127380-61-4,CC1(C(=O)O)C2CCC(O2)C1C(=O)O,4.426381116
127785642,127785-64-2,CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)N(C)C(=O)C(C(C)CC)OC(=O)C(C(C)(C)O)N(C)C(=O)C(CC(C)C)NC(=O)C(C(C)C)N(C)C1=O,3.041961239
128864813,128864-81-3,CCC(=O)OC1(c2ccccc2)CCN(CC=CCOc2ccccc2)CC1,2.57921178
128864824,128864-82-4,CCC(=O)OC1(c2ccccc2)CCN(CCCCOc2ccccc2)CC1,3.123630859
128887423,128887-42-3,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CN,2.923780595
130397012,130397-01-2,CNC(Cc1ccccc1)c1ccc2c(c1)OCCO2,3.179887303
130397023,130397-02-3,CN(C)C(Cc1ccccc1)c1ccc2c(c1)OCCO2,3.410962718
130397034,130397-03-4,CN(C)C(CCc1ccccc1)c1ccc2c(c1)OCCO2,3.194584443
130431195,130431-19-5,CNC(CCc1ccccc1)c1ccc2c(c1)OCCO2,3.011446321
130693822,130693-82-2,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,2.210116444
130773023,130773-02-3,CCCCCOc1ccccc1C(=CSC)n1ccnc1,2.531253531
132171143,132171-14-3,C=CCOC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,3.188053392
132203704,132203-70-4,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,1.993460921
132391594,132391-59-4,CN(C)CCC(=O)c1ccc2c(c1)OCCCCCO2,2.825001995
132412841,132412-84-1,CNCCC(=O)c1ccc2c(c1)OCO2,2.736666935
132412852,132412-85-2,CCN(CC)CCC(=O)c1ccc2c(c1)OCCCCO2,2.828992387
132412863,132412-86-3,O=C(CCN1CCCCC1)c1ccc2c(c1)OCCCCO2,3.041109357
132829299,132829-29-9,CC(=O)C=C(C)NNC(=S)c1ccccc1,3.930484078
132829302,132829-30-2,O=C(C=CNNC(=S)c1ccccc1)c1ccccc1,3.655630888
132829313,132829-31-3,CC(=CC(=O)c1ccccc1)NNC(=S)c1ccccc1,4.051915125
134249824,134249-82-4,CCN1CC2(COC)C(OC(=O)c3ccc(OC)cc3)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14,6.09552126
134260494,134260-49-4,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14,3.790802912
134267495,134267-49-5,CCCCCC=CCC=CCCCCCCCC(=O)OC12C(O)C(OC)C3(O)CC(C1C3OC(=O)c1ccc(OC)cc1)C13C(OC)CC(O)C4(COC)CN(CC)C1C2C(OC)C43,3.952391371
134826269,134826-26-9,COc1ccc(CCN2CCC(OC(C)=O)CC2)cc1OC,2.859300805
134826270,134826-27-0,CCC(=O)OC1CCN(CCc2ccc(OC)c(OC)c2)CC1,2.933037575
134826281,134826-28-1,COc1ccc(CCN2CCC(OC(=O)c3ccccc3)CC2)cc1OC,2.868598597
141312201,141312-20-1,CCCCCCCOc1ccccc1NC(=O)OCCN1CCN(CC)CC1,3.893823879
141312212,141312-21-2,CCCCCCCOc1ccccc1NC(=O)OCCN1CCN(CCC)CC1,3.130958489
141312223,141312-22-3,CCCCCCCOc1ccccc1NC(=O)OCCN1CCN(CCCC)CC1,2.923875825
141312234,141312-23-4,CCCCCCCOc1ccccc1NC(=O)OCCN1CCN(CCCCC)CC1,2.938156327
141312245,141312-24-5,CCCCCCCOc1ccccc1NC(=O)OCCN1CCN(C(C)C)CC1,3.909109739
141312256,141312-25-6,C=CCN1CCN(CCOC(=O)Nc2ccccc2OCCCCCCC)CC1,2.906945642
141312267,141312-26-7,CCCCCCCOc1ccccc1NC(=O)OCCN1CCN(CC(C)C)CC1,2.923875825
141312278,141312-27-8,CCCCCCCOc1ccccc1NC(=O)OCCN1CCN(Cc2ccccc2)CC1,2.957728892
142682448,142682-44-8,CCCCCCOc1ccccc1NC(=O)OC(C)(C)CN(C)C,2.924894101
143337762,143337-76-2,CCOc1ccc(C(=O)CCNC)cc1,2.736759137
145278906,145278-90-6,Cc1ccc(OP(=O)(NN=C2CC(C)(C)N(O)C(C)(C)C2)N(CCCl)CCCl)cc1,6.580317519
145278917,145278-91-7,CC1(C)CC(=NNP(=O)(Oc2ccccc2)N(CCCl)CCCl)CC(C)(C)[N+]1=O,6.268909182
147960767,147960-76-7,CC1=C(CC(N)c2ccccc2)CCC1(C)C,2.680195421
148129844,148129-84-4,CNC(CC1=C(C)C(C)(C)CC1)c1ccccc1,2.861265061
148129855,148129-85-5,CC1=C(CC(c2ccccc2)N(C)C)CCC1(C)C,2.89609622
148129866,148129-86-6,C=CCNC(CC1=C(C)C(C)(C)CC1)c1ccccc1,2.393022677
148129877,148129-87-7,CC(C)=CCNC(CC1=C(C)C(C)(C)CC1)c1ccccc1,2.837982785
161199935,161199-93-5,COc1cc(Br)c(C(=O)CCN(C)C)cc1OC,2.844816563
161199946,161199-94-6,COc1cc(Cl)c(C(=O)CCN(C)C)cc1OC,2.836464778
161199957,161199-95-7,COc1cc(F)c(C(=O)CCN(C)C)cc1OC,2.760628376
161199968,161199-96-8,CCOc1ccc(C(=O)CCN(C)C)cc1OCC,2.739876871
161199979,161199-97-9,CCCOc1ccc(C(=O)CCN(C)C)cc1OCCC,2.907563846
161967813,161967-81-3,Cc1c(F)c(N2CCNC(C)C2)cc2c1C(=O)C(C(=O)O)CN2C1CC1,2.256978581
172800009,172800-00-9,CCCOc1ccccc1NC(=O)OC1CCCCCC1CN1CCCCC1,3.589449149
172800021,172800-02-1,CCCCOc1ccccc1NC(=O)OC1CCCCCC1CN1CCCCC1,3.303821121
172800043,172800-04-3,CCCCCCCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,3.305990516
180386907,180386-90-7,NC(CCc1ccccc1)c1ccc2c(c1)OCCCO2,2.607257363
1190734,1190-73-4,CC(=O)NCCS,2.50920981
1190745,1190-74-5,N=C(N)NCCS,2.678310742
1197188,1197-18-8,NCC1CCC(C(=O)O)CC1,1.471393934
1197600,1197-60-0,Cc1ccc(C[N+](C)(C)C)o1,3.669663366
1211285,1211-28-5,CCCC(Cc1ccccc1)N1CCCC1,3.544779944
1214397,1214-39-7,c1ccc(CNc2ncnc3nc[nH]c23)cc1,1.990946604
1215163,1215-16-3,CC(=O)Nc1ccc(N(CCCl)CCCl)cc1,3.626701931
1215232,1215-23-2,CCN(CC)Cc1cc(-c2ccccc2)on1,2.663344677
1215243,1215-24-3,c1ccc(-c2cc(CN3CCCC3)on2)cc1,2.756436409
1215254,1215-25-4,c1ccc(-c2cc(CN3CCCC3)no2)cc1,3.032160539
1215345,1215-34-5,CCN(CCCl)Cc1ccc2ccccc2c1,3.615895718
1215834,1215-83-4,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,2.989580573
1219165,1219-16-5,c1ccc(-c2cc(CN3CCCCC3)on2)cc1,2.606241594
1219201,1219-20-1,CCN(CC)CCc1nc(-c2ccccc2)no1,2.642332465
1219212,1219-21-2,c1ccc(-c2cc(CCN3CCCC3)no2)cc1,2.68542284
1219381,1219-38-1,CCCCCCCCOC(=O)c1ccc(O)cc1,1.745314264
1221143,1221-14-3,CCN(CCI)C1c2ccccc2-c2ccccc21,2.362364365
1223365,1223-36-5,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,2.445919989
1224642,1224-64-2,CCCCP(=O)(CCCC)Oc1ccc([N+](=O)[O-])cc1,4.618784378
1225554,1225-55-4,CNCCCC1c2ccccc2C=Cc2ccccc21,3.13728816
1227981,1227-98-1,OC(CCN1CCCCC1)(c1ccccc1)c1cccs1,3.083023144
1229294,1229-29-4,CN(C)CCC=C1c2ccccc2COc2ccccc21,3.242079994
1229692,1229-69-2,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,3.317467473
1239298,1239-29-8,CC12Cc3nonc3CC1CCC1C2CCC2(C)C1CCC2(C)O,1.917074677
1245790,1245-79-0,CCN(CC)CCCNC1=CC(=O)C(NCCCN(CC)CC)=CC1=O,3.862768037
1250846,1250-84-6,CCCCC(=O)OC12C=CC(=O)C3Oc4c(OC)ccc5c4C31CCN(C)C2C5,2.904700249
1250960,1250-96-0,CC12CCC(OC=O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,4.384691244
1253209,1253-20-9,CCCCCC(=O)OC12C=CC(=O)C3Oc4c(OC)ccc5c4C31CCN(C)C2C5,2.952555043
1253287,1253-28-7,CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,1.617614632
1256015,1256-01-5,OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2.672442308
1256242,1256-24-2,CC12CCC(OC=O)CC1CCC1C2CC(OC=O)C2(C)C(C3=CC(=O)OC3)CCC12O,4.361611142
1256582,1256-58-2,CC12CCC(OC=O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(OC=O)CC12O,4.143490651
1258840,1258-84-0,COC(=O)C1(C)CCC2(C)CCC3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)C4(C)CCC3(C)C2C1,3.065062211
1263894,1263-89-4,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,3.431199857
1264728,1264-72-8,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O,4.33963976
1317255,1317-25-5,NC(=O)NC1NC(=O)NC1=O,1.295888579
1328901,1328-90-1,COC1CC=C2CCN3CCC4=C(CC(=O)OC4)C23C1,4.471398978
1328956,1328-95-6,COC1C=CC2CCN3CCC4COC(=O)CC4C23C1,4.465326487
1356521,1356-52-1,CCN1CC2CCC(OC)C34C2CC(C13)C1(O)CC(OC)C2(O)CC4C1C2OC(=O)c1ccccc1,3.671602434
