RTECS_ID,CAS_RN,SMILES,mammal (species unspecified)_unreported_LD50
110576164,110576-16-4,COc1ccc(C=C2c3ccccc3-c3cccnc32)cc1OC,2.498823132
110576175,110576-17-5,Cc1ccc(S(=O)(=O)N/N=C2\c3ccccc3-c3cccnc32)cc1,2.662527953
110576186,110576-18-6,NC(=O)N/N=C1\c2ccccc2-c2cnccc21,2.832964865
110576197,110576-19-7,NC(=O)N/N=C1\c2ccccc2-c2ncccc21,2.774972918
110954159,110954-15-9,O=C(NC[Ge]12OCCN(CCO1)CCO2)c1ccc(Cl)cc1,2.276382213
111514115,111514-11-5,O=C(NC[Ge]12OCCN(CCO1)CCO2)c1ccccc1,2.437103788
112517483,112517-48-3,O=c1oc2ccccc2cc1N=C(N=Nc1ccc(Cl)cc1Cl)c1ccccc1O,2.340711748
112753807,112753-80-7,C=CCC(=O)OCCOCCCCOC=C,2.235285008
112753818,112753-81-8,C=COCCOCCOC(C)OC(=O)C=C,2.393268819
113287153,113287-15-3,O=C(O)C1(C(=O)O)CCC1,2.624716228
114829300,114829-30-0,O=C1c2ccccc2C(=O)N1C[Si]12OCCN(CCO1)CCO2,1.873963941
114847404,114847-40-4,CN1C(=O)N(C[Ge]23OCCN(CCO2)CCO3)C(=O)C(C)(C2=CCCCC2)C1=O,1.670307095
116509514,116509-51-4,CC(=O)OC1COC(Sc2nnc(C)[nH]2)C(OC(C)=O)C1OC(C)=O,3.191947952
116509525,116509-52-5,CC(=O)OC1COC(Sc2nnc(-c3ccccc3)n2-c2ccccc2)C(OC(C)=O)C1OC(C)=O,3.293919835
116509536,116509-53-6,CC(=O)OC1COC(Sc2nnc(-c3ccncc3)n2-c2ccccc2)C(OC(C)=O)C1OC(C)=O,3.129947557
116509592,116509-59-2,CC(=O)OCC1OC(Sc2nnc(C)[nH]2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,2.398378961
116509605,116509-60-5,CC(=O)OCC1OC(Sc2nnc(-c3ccccc3)n2-c2ccccc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,2.9940954
116509616,116509-61-6,CC(=O)OCC1OC(Sc2nnc(-c3ccncc3)n2-c2ccccc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,3.465834016
116943512,116943-51-2,O=C(NS(=O)(=O)Nc1cccc([N+](=O)[O-])c1)OCCCl,3.209131487
116943523,116943-52-3,N#Cc1ccccc1NS(=O)(=O)NC(=O)OCCCl,3.181453405
116943534,116943-53-4,O=C(NS(=O)(=O)Nc1ccc(-c2ccccc2)cc1)OCCCl,3.248971976
116943545,116943-54-5,CC(NS(=O)(=O)NC(=O)OCCCl)c1ccccc1,3.185784306
116943556,116943-55-6,O=C(NS(=O)(=O)NCc1ccccn1)OCCCl,3.166921267
116943567,116943-56-7,O=C(NS(=O)(=O)NC12CC3CC(CC(C3)C1)C2)OCCCl,3.226394952
116943578,116943-57-8,CCCCCNS(=O)(=O)NC(=O)OCCCl,3.134741133
116943589,116943-58-9,O=C(NS(=O)(=O)N(c1ccccc1)c1ccccc1)OCCCl,3.248971976
116943590,116943-59-0,CN(c1ccccc1)S(=O)(=O)NC(=O)OCCCl,3.165458007
116943603,116943-60-3,O=C(NS(=O)(=O)N(CCCl)CCCl)OCCBr,3.269592324
116943614,116943-61-4,O=C1OCCN1S(=O)(=O)Nc1cccc([N+](=O)[O-])c1,3.157234577
116943625,116943-62-5,O=C1OCCN1S(=O)(=O)NCc1ccccc1,3.107689803
116943636,116943-63-6,CC(NS(=O)(=O)N1CCOC1=O)c1ccccc1,3.130832117
116943647,116943-64-7,O=C1OCCN1S(=O)(=O)NCc1ccco1,3.090335662
116943658,116943-65-8,O=C1OCCN1S(=O)(=O)NC1CCCCC1,3.09395372
116943669,116943-66-9,O=C1OCCN1S(=O)(=O)NC12CC3CC(CC(C3)C1)C2,3.176641017
116943670,116943-67-0,O=C1OCCN1S(=O)(=O)N(c1ccccc1)c1ccccc1,3.201880315
116943681,116943-68-1,CN(c1ccccc1)S(=O)(=O)N1CCOC1=O,3.107689803
116943692,116943-69-2,O=C1OCCN1S(=O)(=O)NCCCl,3.058154506
116943705,116943-70-5,CN(C(=O)OCCCl)S(=O)(=O)N(C)c1cccc([N+](=O)[O-])c1,3.245226334
116943716,116943-71-6,CN(C(=O)OCCCl)S(=O)(=O)N(C)c1ccccc1C#N,3.219821516
116943727,116943-72-7,CN(Cc1ccccc1)S(=O)(=O)N(C)C(=O)OCCCl,3.205201656
116943738,116943-73-8,CC(NS(=O)(=O)N(C)C(=O)OCCCl)c1ccccc1,3.205201656
116943749,116943-74-9,CN(C(=O)OCCCl)S(=O)(=O)NCc1ccco1,3.171334388
116943750,116943-75-0,CN(C(=O)OCCCl)S(=O)(=O)NC1CCCCC1,3.17433897
116943761,116943-76-1,O=C(NCS(=O)(=O)NC12CC3CC(CC(C3)C1)C2)OCCCl,3.244113766
116943772,116943-77-2,CN(C(=O)OCCCl)S(=O)(=O)N(C)c1ccccc1,3.185784306
116962346,116962-34-6,O=C(NS(=O)(=O)NCc1ccco1)OCCCl,3.150303494
117259208,117259-20-8,O=C(Cn1ccnc1[N+](=O)[O-])NO,2.052325433
118024309,118024-30-9,O=C(C=CC=Cc1ccccc1)c1ccc(Br)c(Br)c1,2.940173252
118024321,118024-32-1,O=C(C=CC=Cc1ccccc1)c1cc(Br)c(O)cc1O,3.282788217
118024332,118024-33-2,CC(=O)c1cc(C(=O)C=CC=Cc2ccccc2)c(O)cc1O,2.676106652
120239114,120239-11-4,N#Cc1c2n(c(=O)n(-c3ccc(F)cc3)c1=N)CCC2,2.188754972
120398892,120398-89-2,O=[N+]([O-])c1nccn1COC(CO)CO,1.703353373
121077110,121077-11-0,O=C(NCCO)C(F)(F)Cn1ccnc1[N+](=O)[O-],2.060185251
122413767,122413-76-7,Cc1cc(C[N+](C)(C)C)c(C)cc1C[N+](C)(C)C,2.651274546
125219843,125219-84-3,CC1=C2C(CCS2(=O)=O)C2=C(C1)C(=O)C=CC2=O,2.529449416
125219990,125219-99-0,CC1=C2C(CCS2(=O)=O)c2c(O)c(SCCO)cc(O)c2C1,2.954798355
125220000,125220-00-0,CC(=O)OCCSc1cc(OC(C)=O)c2c(c1OC(C)=O)C1CCS(=O)(=O)C1=C(C)C2,3.126686971
125220088,125220-08-8,CC1=C2C(CCS2(=O)=O)C2(S(=O)Cc3ccccc3)C(=O)c3ccccc3C(=O)C2C1,1.812501775
125220102,125220-10-2,CC1=C2C(CCS2(=O)=O)C2(S(=O)C(C)C)C(=O)c3ccccc3C(=O)C2C1,1.763989218
125424228,125424-22-8,CCC1NN(C)C(C(C)=O)=NN1c1ccc(Cl)cc1,2.181161958
125791404,125791-40-4,NC1=NN(C=CC(=O)c2cccs2)C(c2cccs2)S1,2.728964882
125791415,125791-41-5,O=C(C=CN1N=C(Nc2ccccc2)SC1c1ccccc1)c1ccccc1,2.807864119
125810868,125810-86-8,NC1=NN(C=CC(=O)c2ccccc2)C(c2cccs2)S1,3.118682116
125810879,125810-87-9,O=C(C=CN1N=C(Nc2ccccc2)SC12CCCCC2)c1ccccc1,2.798780661
125810880,125810-88-0,O=C(C=CN1N=C(Nc2ccccc2)SC12CCCCC2)c1cccs1,2.805661678
125810891,125810-89-1,NC1=NN(C=CC(=O)c2cccs2)C2(CCCCC2)S1,2.709614771
125810904,125810-90-4,NC1=NN(C=CC(=O)c2ccccc2)C2(CCCCC2)S1,2.701013611
125811758,125811-75-8,Cc1ccc(-c2nc3ccccc3c3c2C(=O)c2ccccc2-3)cc1,2.507017495
125811769,125811-76-9,Cc1ccc(-c2nc3ccc(C)cc3c3c2C(=O)c2ccccc2-3)cc1,2.525570827
125811770,125811-77-0,Cc1ccc(-c2nc3cc(C)ccc3c3c2C(=O)c2ccccc2-3)cc1,2.525570827
125811781,125811-78-1,Cc1ccc(-c2nc3c(C)cccc3c3c2C(=O)c2ccccc2-3)cc1,2.525570827
125811792,125811-79-2,Cc1ccc(-c2nc3cc([N+](=O)[O-])ccc3c3c2C(=O)c2ccccc2-3)cc1,2.563927017
126145800,126145-80-0,Cc1ccc(N)c(C2(c3ccccc3)NC(=S)N2c2ccccc2)c1,2.584169088
126145811,126145-81-1,Nc1ccc(Cl)cc1C1(c2ccccc2)NC(=S)N1c1ccccc1,2.609106844
126164781,126164-78-1,Nc1ccc(Br)cc1C1(c2ccccc2)NC(=S)N1c1ccccc1,2.658901345
126164792,126164-79-2,Nc1ccc([N+](=O)[O-])cc1C1(c2ccccc2)NC(=S)N1c1ccccc1,2.621454409
126335022,126335-02-2,CCCCC(=CC(=O)c1ccccc1)Sc1nncn1N,3.128403577
126335033,126335-03-3,Nn1cnnc1SC=CC(=O)c1ccccc1,4.029727759
126335044,126335-04-4,COC(=O)C=CSc1nnc(-c2ccccc2)n1N,2.701051202
126335055,126335-05-5,COC(=O)C=CSc1nncn1N,3.352123958
126342641,126342-64-1,O=C(O)c1cc(-c2cc(=O)c3ccccc3o2)ccc1O,2.486847662
126342652,126342-65-2,O=C(O)c1cc(-c2cc(=O)c3cc(O)ccc3o2)ccc1O,2.510792625
126412031,126412-03-1,COc1ccccc1-c1cc(=O)c2cc(C(C)=O)c(O)cc2o1,2.652939683
126743860,126743-86-0,CN(C)Cc1nc(=O)c2c([nH]1)N(c1ccc(F)cc1)C(=O)N1CCCC21,2.521732717
126947679,126947-67-9,c1cncc(NC2C3CC4CC(C3)CC2C4)c1,1.908330986
126947691,126947-69-1,O=C(OC12CC3CC(CC(C3)C1)C2)c1cncc(Br)c1,2.049513914
126947715,126947-71-5,O=C(NC1C2CC3CC(C2)CC1C3)c1cncc(Br)c1,2.048241055
126947726,126947-72-6,CN(C(=O)c1cncc(Br)c1)C12CC3CC(CC(C3)C1)C2,2.066042516
126947737,126947-73-7,CCOC(=O)c1cncc(NC(=O)C23CC4CC(CC(C4)C2)C3)c1,2.877929761
126947759,126947-75-9,CCc1[nH]c(C)cc(=NOC23CC4CC(CC(C4)C2)C3)c1OC12CC3CC(CC(C3)C1)C2,2.163002264
126999379,126999-37-9,CN(CCOC(=O)c1cncc(Br)c1)C12CC3CC(CC(C3)C1)C2,3.144502443
126999380,126999-38-0,O=C(NC12CC3CC(CC(C3)C1)C2)c1cncc(Br)c1,2.048241055
127526390,127526-39-0,O=c1c(-c2ccccc2F)coc2cc(O)ccc12,2.007232826
128404762,128404-76-2,O=C1C(=C(Nc2ccccc2)c2cccs2)C(=O)c2ccccc21,2.520347262
128404773,128404-77-3,COc1ccc(NC(=C2C(=O)c3ccccc3C2=O)c2cccs2)cc1,2.558014585
128404784,128404-78-4,COc1cccc(NC(=C2C(=O)c3ccccc3C2=O)c2cccs2)c1,2.558014585
128404795,128404-79-5,COc1ccccc1NC(=C1C(=O)c2ccccc2C1=O)c1cccs1,2.558014585
128404808,128404-80-8,O=C1c2ccccc2-c2c1c(-c1cccs1)nc1ccccc21,2.496072662
128404819,128404-81-9,COc1ccc2nc(-c3cccs3)c3c(c2c1)-c1ccccc1C3=O,2.535809144
128404820,128404-82-0,COc1ccc2c3c(c(-c4cccs4)nc2c1)C(=O)c1ccccc1-3,2.535809144
128404831,128404-83-1,COc1cccc2c3c(c(-c4cccs4)nc12)C(=O)c1ccccc1-3,2.535809144
128404842,128404-84-2,c1csc(-c2nc3ccccc3c3c2Cc2ccccc2-3)c1,2.476248895
128404853,128404-85-3,COc1ccc2nc(-c3cccs3)c3c(c2c1)-c1ccccc1C3,2.517755236
128404864,128404-86-4,COc1ccc2c3c(c(-c4cccs4)nc2c1)Cc1ccccc1-3,2.517755236
128404875,128404-87-5,COc1cccc2c3c(c(-c4cccs4)nc12)Cc1ccccc1-3,2.517755236
128811881,128811-88-1,Cc1cc(C[N+]2=C3SCCN3CC2c2ccccc2)cc(C)c1N=C=Nc1c(C)cc(C[N+]2=C3SCCN3CC2c2ccccc2)cc1C,5.659585998
129166252,129166-25-2,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Br)ccc21,2.676283122
129178923,129178-92-3,CC1N=C(c2ccccc2Cl)c2cc(Br)ccc2N(C)C1=O,2.674021351
130598004,130598-00-4,CCOC(=O)C1C2C(=O)C3CC(C)=C4C(CCS4(=O)=O)C3C(=O)C12,2.291773254
130598015,130598-01-5,O=C1C=C2C(=O)C=CC(=O)C2C(c2ccco2)C1,1.904220986
130598026,130598-02-6,O=C1CC2C(=O)c3ccccc3C(=O)C2C(c2ccco2)C1,1.991677861
130598037,130598-03-7,O=C1CC2C(=O)C3=C(C(=O)c4ccccc4C3=O)C(=O)C2C(c2ccco2)C1,2.427147482
130598048,130598-04-8,CC1=C2C(CCS2(=O)=O)C2=C(C1)C(=O)C1CC(=O)CC(c3ccco3)C1C2=O,2.125429212
130598059,130598-05-9,CC1(C)OC(=O)C2(CCC(=O)CC2c2ccco2)C(=O)O1,2.032840209
130598060,130598-06-0,O=C1CC(C(=O)O)C(C(=O)O)C(c2ccco2)C1,1.906932943
130598071,130598-07-1,CC1=CC(c2ccco2)C2(CC13C(=O)OC(C)(C)OC3=O)C(=O)OC(C)(C)OC2=O,2.17288328
130639746,130639-74-6,CC(=O)Nc1cc(O)c2c(c1O)C1CCS(=O)(=O)C1=C(C)C2,2.254427222
131338482,131338-48-2,O=C1c2ccccc2C(=O)N1Cc1nc2c(Br)cc(Br)cc2c(=O)n1-c1ccc(O)cc1,2.744435377
131338517,131338-51-7,O=C1c2ccccc2C(=O)N1Cc1nc2ccc(Br)cc2c(=O)n1-c1ccc(O)cc1,2.677867816
131338528,131338-52-8,O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2c(=O)n1-c1ccc(O)cc1,2.599216934
131357874,131357-87-4,O=C1c2ccccc2C(=O)N1Cc1nc2ccc(I)cc2c(=O)n1-c1ccc(O)cc1,2.718739116
132334157,132334-15-7,CNc1nnc(CC(=O)c2ccccc2)s1,2.54183249
132334179,132334-17-9,O=C(C=CN1N=C(c2ccccc2)SC1CC(=O)c1cccs1)c1cccs1,2.285528669
132334180,132334-18-0,O=C(Cc1nnc(Nc2ccccc2)s1)c1ccccc1,2.470361972
132364068,132364-06-8,O=C(C=CN1N=C(Nc2ccccc2)SC1CC(=O)c1ccccc1)c1ccccc1,2.288542898
134700304,134700-30-4,O=C1c2ccccc2C(=O)N1Cc1nc2ccc(Br)cc2c(=O)o1,2.585655836
134700315,134700-31-5,O=C1c2ccccc2C(=O)N1Cc1nc2ccc(I)cc2c(=O)o1,2.635657631
134700326,134700-32-6,CCN(CC)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccccc3c2=O)ccc1O,2.68353332
134700337,134700-33-7,O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2c(=O)n1-c1ccc(O)c(CN2CCCCC2)c1,2.694211084
134700348,134700-34-8,O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2c(=O)n1-c1ccc(O)c(CN2CCOCC2)c1,2.695939371
134700359,134700-35-9,CN(C)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3c(Br)cc(Br)cc3c2=O)ccc1O,2.786948655
134700360,134700-36-0,CCN(CC)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3c(Br)cc(Br)cc3c2=O)ccc1O,2.806405206
134700371,134700-37-1,O=C1c2ccccc2C(=O)N1Cc1nc2c(Br)cc(Br)cc2c(=O)n1-c1ccc(O)c(CN2CCCCC2)c1,3.397835499
134700382,134700-38-2,O=C1c2ccccc2C(=O)N1Cc1nc2c(Br)cc(Br)cc2c(=O)n1-c1ccc(O)c(CN2CCOCC2)c1,2.815786876
134700393,134700-39-3,CN(C)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccc(Br)cc3c2=O)ccc1O,2.727038355
134700406,134700-40-6,CCN(CC)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccc(Br)cc3c2=O)ccc1O,2.749300257
134700417,134700-41-7,O=C1c2ccccc2C(=O)N1Cc1nc2ccc(Br)cc2c(=O)n1-c1ccc(O)c(CN2CCCCC2)c1,2.758493285
134700428,134700-42-8,O=C1c2ccccc2C(=O)N1Cc1nc2ccc(Br)cc2c(=O)n1-c1ccc(O)c(CN2CCOCC2)c1,2.759984198
134700439,134700-43-9,CCN(CC)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccc(I)cc3c2=O)ccc1O,2.784214903
134700440,134700-44-0,O=C1c2ccccc2C(=O)N1Cc1nc2ccc(I)cc2c(=O)n1-c1ccc(O)c(CN2CCCCC2)c1,2.792704689
134700451,134700-45-1,O=C1c2ccccc2C(=O)N1Cc1nc2ccc(I)cc2c(=O)n1-c1ccc(O)c(CN2CCOCC2)c1,2.794082841
134716088,134716-08-8,O=C1c2ccccc2C(=O)N1Cc1nc2c(Br)cc(Br)cc2c(=O)o1,2.666582558
134716099,134716-09-9,CN(C)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccccc3c2=O)ccc1O,2.65752051
134871082,134871-08-2,CN(C)CCOC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.245096776
134871093,134871-09-3,CN(C)CCCOC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.57628513
134871106,134871-10-6,CCN(CC)CCOC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.333752595
134871128,134871-12-8,O=C(OCCCN1CCCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.59964469
134871139,134871-13-9,O=C(OCCN1CCCCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.453516655
134871140,134871-14-0,O=C(OCCCN1CCCCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.611726706
134871151,134871-15-1,O=C(OCCN1CCOCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.376054412
134871162,134871-16-2,O=C(OCCCN1CCOCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.388089355
134871173,134871-17-3,O=C(OCCN1CCCCCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.611726706
134871184,134871-18-4,O=C(OCCCN1CCCCCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.60644834
135264630,135264-63-0,Cc1ccccc1NCN1c2ccccc2N=C2CCCC2C12CCCC2,2.555719431
135264674,135264-67-4,COc1ccc(NCN2c3ccccc3N=C3CCCC3C23CCCC3)cc1,2.574628446
135264685,135264-68-5,COc1ccccc1NCN1c2ccccc2N=C2CCCC2C12CCCC2,2.574628446
135264696,135264-69-6,CC(Cc1ccccc1)NCN1c2ccccc2N=C2CCCC2C12CCCC2,2.588351274
135264709,135264-70-9,c1ccc(N2CCN(CN3c4ccccc4N=C4CCCC4C34CCCC4)CC2)cc1,2.617626155
138274187,138274-18-7,CC1CCC2C(=O)N(CCCCN3CCN(c4ncccn4)CC3)C(=O)C2C1,3.205826659
139356711,139356-71-1,O=C1C(CNc2ccc(Cl)cc2)C(=O)N(c2nc(-c3ccccc3)cs2)C(=S)N1c1ccccc1,2.715210032
139356722,139356-72-2,O=C1C(CNc2ccccc2)C(=O)N(c2nc(-c3ccccc3)cs2)C(=S)N1c1ccccc1,2.685388787
139356733,139356-73-3,O=C1C(CNc2ccc([N+](=O)[O-])cc2Cl)C(=O)N(c2nc(-c3ccccc3)cs2)C(=S)N1c1ccccc1,2.751316064
139356744,139356-74-4,O=C1C(CNc2cc(Cl)ccc2Cl)C(=O)N(c2nc(-c3ccccc3)cs2)C(=S)N1c1ccccc1,2.743114487
139356755,139356-75-5,COc1ccc(NCC2C(=O)N(c3ccccc3)C(=S)N(c3nc(-c4ccccc4)cs3)C2=O)cc1,2.711496787
139356766,139356-76-6,Cc1ccccc1N1C(=O)C(CNc2cccc(Cl)c2)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.72679076
139356777,139356-77-7,Cc1ccccc1N1C(=O)C(CNc2ccc(Cl)cc2)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.72679076
139356788,139356-78-8,Cc1ccccc1N1C(=O)C(CNc2ccccc2)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.697781017
139356799,139356-79-9,Cc1ccccc1N1C(=O)C(CNc2ccc([N+](=O)[O-])cc2Cl)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.761984188
139356802,139356-80-2,Cc1ccccc1N1C(=O)C(CNc2cc(Cl)ccc2Cl)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.753983467
139356813,139356-81-3,COc1ccc(NCC2C(=O)N(c3nc(-c4ccccc4)cs3)C(=S)N(c3ccccc3C)C2=O)cc1,2.72317563
139356824,139356-82-4,COc1ccc(C=C2C(=O)N(c3ccccc3)C(=S)N(c3nc(-c4ccccc4)cs3)C2=O)cc1OC,2.722327011
139356835,139356-83-5,COc1cc(C=C2C(=O)N(c3ccccc3)C(=S)N(c3nc(-c4ccccc4)cs3)C2=O)ccc1O,2.710625015
139356846,139356-84-6,O=C1C(=Cc2ccccc2O)C(=O)N(c2nc(-c3ccccc3)cs2)C(=S)N1c1ccccc1,2.684462942
139356857,139356-85-7,COc1ccc(C=C2C(=O)N(c3nc(-c4ccccc4)cs3)C(=S)N(c3ccccc3C)C2=O)cc1OC,2.733721955
139356868,139356-86-8,COc1cc(C=C2C(=O)N(c3nc(-c4ccccc4)cs3)C(=S)N(c3ccccc3C)C2=O)ccc1O,2.722327011
139356879,139356-87-9,Cc1ccccc1N1C(=O)C(=Cc2ccccc2O)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.696881244
158501383,158501-38-3,CCOc1ccc2cc(C(O)C3CCCCC3)ccc2c1,2.152898069
158501394,158501-39-4,CCCCCOc1ccc2cc(C(O)C3CCCCC3)ccc2c1,2.212826586
159831717,159831-71-7,N#CC(=NNc1ccc(F)c(Cl)c1)C(N)=O,2.080310751
159831728,159831-72-8,NC(=O)c1nnc2cc(Cl)c(F)cc2c1N,2.080310751
159831740,159831-74-0,NC(=O)c1nnc2cc(Cl)c(F)cc2c1N=Cc1ccccc1,2.215814629
159831751,159831-75-1,NC(=O)c1nnc2cc(Cl)c(F)cc2c1N=CC=Cc1ccccc1,2.248919341
159831762,159831-76-2,NC(=O)c1nnc2cc(Cl)c(F)cc2c1N=Cc1ccc(O)cc1,2.236452863
159831773,159831-77-3,O=C(O)c1nnc2cc(Cl)c(F)cc2c1N=Cc1ccccc1,2.217112661
159831784,159831-78-4,O=C(O)c1nnc2cc(Cl)c(F)cc2c1N=CC=Cc1ccccc1,2.250122238
159831795,159831-79-5,O=C(O)c1nnc2cc(Cl)c(F)cc2c1N=Cc1ccc(O)cc1,2.23769074
160776863,160776-86-3,O=C(NC(=O)C(F)(F)F)NC(c1ccccc1)c1cc(Cl)ccc1O,2.270364354
160776874,160776-87-4,NC(=O)NC(c1ccccc1)c1cc(Cl)ccc1O,2.141015262
167309333,167309-33-3,Cc1cc2ncnn2nc1OCC1(CS(N)(=O)=O)CCCCC1,2.229708713
168127295,168127-29-5,CCOC(=O)COc1ccc(-c2csc(N)n2)cc1,2.631651344
168127308,168127-30-8,CCOC(=O)COc1ccc(-c2csc(Nc3ccccc3)n2)cc1,2.736618343
168127319,168127-31-9,CCOC(=O)COc1ccc(-c2csc(Nc3ccc(OC)cc3)n2)cc1,2.771934416
168127320,168127-32-0,CCOC(=O)COc1ccc(-c2csc(Nc3ccc(C)cc3)n2)cc1,2.753474634
168127331,168127-33-1,CCOC(=O)COc1ccc(-c2csc(Nc3ccc(Cl)cc3)n2)cc1,2.776897784
168127342,168127-34-2,Nc1nc(-c2ccc(OCC(=O)O)cc2)cs1,2.585511054
168127353,168127-35-3,O=C(O)COc1ccc(-c2csc(Nc3ccccc3)n2)cc1,2.70080619
168127364,168127-36-4,COc1ccc(Nc2nc(-c3ccc(OCC(=O)O)cc3)cs2)cc1,2.739027994
168127375,168127-37-5,Cc1ccc(Nc2nc(-c3ccc(OCC(=O)O)cc3)cs2)cc1,2.719081298
168127386,168127-38-6,O=C(O)COc1ccc(-c2csc(Nc3ccc(Cl)cc3)n2)cc1,2.744379653
168779520,168779-52-0,O=C(NC(=O)c1ccco1)NC(c1ccccc1)c1ccccc1,2.204592021
168779531,168779-53-1,O=C(NC(=O)c1ccncc1)NC(c1ccccc1)c1ccccc1,2.219289745
168779542,168779-54-2,O=C(NC(=O)c1cccnc1)NC(c1ccccc1)c1ccccc1,2.219289745
171258701,171258-70-1,O=C(NC(=O)c1ccccn1)NC(c1ccccc1)c1ccccc1,2.219289745
171258712,171258-71-2,O=C(NC(=O)c1cc(-c2ccccc2)nc2ccccc12)NC(c1ccccc1)c1ccccc1,2.359392428
171258723,171258-72-3,O=C(NC(=O)c1cc(=O)[nH]c2ccccc12)NC(c1ccccc1)c1ccccc1,2.298235022
173485808,173485-80-8,COc1ccc(COC(=O)C(N)C(C)(C)O)c2nc3cccc(C(=O)O)c3nc12,4.39729134
175215299,175215-29-9,Cc1cc2ncnn2nc1OCC1(CCS(N)(=O)=O)CCCCC1,2.247295533
175215313,175215-31-3,Cc1nc2cc(C)c(OCC3(CCS(N)(=O)=O)CCCCC3)nn2n1,2.264197803
176692629,176692-62-9,Cc1c(-c2ccccc2)[nH]n(C2=NCCN2)c1=O,3.057985289
1194656,1194-65-6,N#Cc1c(Cl)cccc1Cl,2.235563795
1198976,1198-97-6,O=C1CC(c2ccccc2)CN1,2.66083315
1214477,1214-47-7,O=C(C=Cc1ccccc1)c1ccccc1O,2.558358192
1218242,1218-24-2,O=C(C=Cc1ccccc1)c1cc(Cl)ccc1O,2.75959063
1422077,1422-07-7,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3.377674803
2303164,2303-16-4,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,2.83512843
2364752,2364-75-2,CCc1nc(C)ccc1O,2.344905441
2370130,2370-13-0,CCCCC(C)(C)CO,1.828932102
2401856,2401-85-6,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1Cl,3.004515688
2425254,2425-25-4,CCOC(=O)CSP(=O)(OCC)OCC,2.931559567
2439012,01-02-39,Cc1ccc2nc3sc(=O)sc3nc2c1,1.971841548
2452940,2452-94-0,CCO[Si](C)(CNc1ccccc1)OCC,1.901986564
3275954,3275-95-4,COc1ccc(OC)c(CN)c1,2.71675202
3305326,3305-32-6,CC(CN1C(=O)CCc2ccccc21)N1CCCCC1,2.948055973
3308029,2002/9/8,Oc1cccnc1-c1ccccc1,2.756379969
3626662,3626-66-2,c1ccc(C(OCCC2CCCCN2)c2ccccc2)cc1,3.470448714
7700176,7700-17-6,COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,3.40039844
23615603,23615-60-3,Cc1cc(C)n(-c2nc3ccccc3s2)n1,2.360419206
25635681,25635-68-1,COc1cnc(NC(=O)NP(=O)(N2CC2)N2CC2)nc1,3.298479
32221811,32221-81-1,NC(CCC(=O)O)C(=O)O,1.514488721
32700939,32700-93-9,Cc1cc2nc3[nH]c4ccccc4c(=O)n3c2cc1C,3.721480855
32700962,32700-96-2,Cc1cc(C)c(C(=O)n2c3ccccc3n3c(=O)c4ccccc4nc23)c(C)c1,2.280390545
32700973,32700-97-3,CCn1c2ccccc2n2c(=O)c3ccccc3nc12,3.721480855
32701023,32701-02-3,CN(C)CCCn1c2ccccc2n2c(=O)c3ccccc3nc12,3.806717081
32701169,32701-16-9,Cc1ccc2c(=O)n3c(nc4ccccc43)[nH]c2c1,3.697705236
32701170,32701-17-0,O=c1c2cc(I)ccc2[nH]c2nc3ccccc3n12,3.858707994
