RTECS_ID,CAS_RN,SMILES,mouse_oral_LD50
82692442,82692-44-2,Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,1.458707331
82735282,82735-28-2,COc1ccc2c(c1)C(=O)OC2C(Cl)(Cl)Cl,2.750542335
82746836,82746-83-6,CC(C)CSc1nc2ccc(NCn3nnnc3-c3ccccc3)cc2s1,2.422201219
82746870,82746-87-0,C=CCSc1nc2ccc(NCn3nnnc3-c3ccccc3)cc2s1,2.279326948
82746892,82746-89-2,CCSc1nc2ccc(NCn3nnnc3-c3ccc([N+](=O)[O-])cc3)cc2s1,2.218522902
82746905,82746-90-5,CCSc1nc2ccc(NCn3nnnc3-c3ccc(Cl)c(Cl)c3)cc2s1,2.464768654
82822148,82822-14-8,O=C1NCCCN1CN1CCOCC1,1.193216151
82834160,82834-16-0,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,2.16846684
82842191,82842-19-1,Cc1[nH]c2cccc3c2c1CC1C3CC(CC(C#N)C(N)=O)CN1C,3.225876338
82842215,82842-21-5,N#CC(CC1CC2c3cccc4[nH]cc(c34)CC2N(CC2CC2)C1)C(N)=O,2.656190468
82875636,82875-63-6,NCCc1c2c(cc3c1CCC3)CCC2,2.52572057
82875705,82875-70-5,CN(C)C(C)(C)Cc1c2c(cc3c1CCC3)CCC2,2.53558271
82875716,82875-71-6,CC(C)(N)Cc1c2c(cc3c1CCC3)CCC2,2.360530934
82989251,82989-25-1,CCCCOC(=O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,1.859280936
83004164,83004-16-4,O=C(O)Cc1nnc2ccccc2n1,1.975831451
83055996,83055-99-6,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,1.572415757
83056591,83056-59-1,COCc1c[n+](O)c(C)cn1,1.685677373
83056604,83056-60-4,CCOCc1c[n+](O)c(C)cn1,2.325320639
83089536,83089-53-6,CCOC(=O)C(=O)Nc1nc(-c2cccs2)cs1,2.575720376
83089547,83089-54-7,O=C(O)C(=O)Nc1nc(-c2cccs2)cs1,2.530271434
83089570,83089-57-0,CCOC(=O)C(=O)Nc1nc(-c2ccsc2)cs1,2.575720376
83089581,83089-58-1,CCOC(=O)C(=O)Nc1nc(-c2ccco2)cs1,2.550274023
83089592,83089-59-2,O=C(O)C(=O)Nc1nc(-c2ccco2)cs1,2.501924249
83121180,83121-18-0,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,1.882082619
83123540,83123-54-0,O=C(OCc1ccc(OCCCc2ccc(Cl)cc2)cc1)c1cccnc1,1.97984304
83123562,83123-56-2,O=C(OCc1ccc(OCCCCc2ccc(Cl)cc2)cc1)c1cccnc1,1.995510152
83123620,83123-62-0,O=C(OCCCc1ccc(OCc2ccc(Cl)cc2)cc1)c1cccnc1,1.97984304
83123664,83123-66-4,O=C(OCCCCCCc1ccc(OCc2ccc(Cl)cc2)cc1)c1cccnc1,2.025244404
83123722,83123-72-2,O=C(OCc1ccc(OCCCCCCc2ccc(Cl)cc2)cc1)c1cccnc1,2.025244404
83144110,83144-11-0,CC(=O)C1CC(=O)OC1c1ccc(Cl)cc1,2.201706574
83144143,83144-14-3,CC(=O)C1CC(=O)OC1c1cccc(Cl)c1,2.201706574
83144154,83144-15-4,CC(=O)C1CC(=O)OC1c1ccccc1Cl,2.201706574
83144165,83144-16-5,CC(=O)C1CC(=O)OC1c1c(Cl)cccc1Cl,2.260254294
83158069,83158-06-9,COc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,2.225819536
83164334,83164-33-4,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,2.595825676
83275552,83275-55-2,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1CC2,3.848857728
83279667,83279-66-7,CCOC(=O)c1cnn(-c2ccc(Cl)cc2Cl)c1N,2.778361109
83282091,83282-09-1,Cc1cccc(C(=O)Nc2nn[nH]n2)n1,2.406950863
83294295,83294-29-5,CC(=O)C1CC(=O)OC1c1cccc([N+](=O)[O-])c1,2.220495118
83337444,83337-44-4,Cc1cccc(SCC(O)(Cn2ccnc2)c2ccc(Cl)cc2Cl)c1,2.895797005
83337455,83337-45-5,COc1ccc(SCC(O)(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.913112059
83337466,83337-46-6,OC(CSc1ccc(F)cc1)(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.900150747
83337513,83337-51-3,OC(CSCc1ccccc1)(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.895797005
83337524,83337-52-4,CCCCSCC(O)(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.856513804
83337557,83337-55-7,CC(C)SCC(O)(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.839220285
83337626,83337-62-6,CCCCCCSCC(O)(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.889162706
83337648,83337-64-8,CCCCCCCCSCC(O)(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.919527851
83337751,83337-75-1,CCCCOCC(O)(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.836645603
83338367,83338-36-7,CCCCCCNCC(O)(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.869611854
83338436,83338-43-6,OC(CNCCN1CCOCC1)(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.902353233
83338481,83338-48-1,OC(CNCC1CCCO1)(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.869560251
83338630,83338-63-0,CCCCCSCC(O)(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.873144988
83350941,83350-94-1,O=C(O)c1ccc2nc3sc4ccccc4n3c(=O)c2c1,1.994620657
83358332,83358-33-2,N#CC1Oc2ccccc2-c2ccccc21,2.714396827
83358490,83358-49-0,CC1(C#N)Oc2ccccc2-c2ccccc21,2.441810958
83358683,83358-68-3,c1ccc2c(c1)OC(N1CCNCC1)c1ccccc1-2,2.823382926
83359313,83359-31-3,CCOC(=O)C1Oc2ccccc2-c2ccccc21,2.502230755
83359437,83359-43-7,CC1(C(=O)O)Oc2ccc(Cl)cc2-c2ccccc21,2.836803411
83359448,83359-44-8,N#CC1(CO)Oc2ccccc2-c2ccccc21,2.472130878
83359482,83359-48-2,CC1(C(=O)O)Oc2ccccc2-c2ccccc21,2.778617866
83359493,83359-49-3,O=C(O)C1(CO)Oc2ccccc2-c2ccccc21,2.505585751
83359868,83359-86-8,CN(C)CCOC(=O)C1Oc2ccccc2-c2ccccc21,2.871213794
83360014,83360-01-4,CCN(CC)CCOC(=O)C1Oc2ccccc2-c2ccccc21,2.910368234
83360401,83360-40-1,O=C(O)CC1Oc2ccccc2-c2ccccc21,2.778617866
83360412,83360-41-2,NCC1Oc2ccccc2-c2ccccc21,2.722765507
83376856,83376-85-6,CC(=O)N1N=C2C(=Cc3ccccc3C(F)(F)F)CS(=O)(=O)CC2C1c1cccc(C(F)(F)F)c1,1.855706717
83395431,83395-43-1,CC(=O)N1OCC(=O)NC1c1ccccc1,2.268056094
83402975,83402-97-5,Cc1nc(N)nc(N)c1OCCCOc1ccc(-c2ccc(Cl)cc2)cc1,2.585310675
83435670,83435-67-0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,2.161512935
83449110,83449-11-0,OC(CNCC1COc2ccccc2O1)COc1ccc2c(c1)OCO2,2.843744258
83449132,83449-13-2,O=C(CNCC1COc2ccccc2O1)c1ccc2c(c1)OCO2,2.384660003
83480299,83480-29-9,OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,1.259645878
83483118,83483-11-8,C=C(C)C(C)(O)C[N+](C)(C)NC(=O)c1ccccc1,2.420551463
83483129,83483-12-9,C=C(C)C(=O)N[N+](C)(C)CC(C)(O)C(=C)C,2.356652931
83483130,83483-13-0,C=CC(C)(O)C[N+](C)(C)NC(=O)c1ccccc1,2.396781504
83483141,83483-14-1,C=C(C)C(C)(O)C[N+](C)(C)NC(=O)CC,2.33307832
83483152,83483-15-2,C=CC(C)(O)C[N+](C)(C)NC(=O)C(=C)C,2.328992892
83492835,83492-83-5,CC(C)(COCc1ccc(F)c(Oc2ccc(Br)cc2)c1)c1ccc(Cl)cc1,2.967336393
83492868,83492-86-8,CC(C)(COCc1ccc(F)c(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.886353083
83492880,83492-88-0,CC(C)(COCc1cc(Oc2ccccc2)ccc1Cl)c1ccc(Cl)cc1,2.904534867
83492915,83492-91-5,CC(C)(CSCc1ccc(F)c(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.904115881
83492926,83492-92-6,CC(C)(COCc1ccc(F)c(Oc2ccc(F)cc2)c1)c1ccc(Cl)cc1,2.906192768
83492937,83492-93-7,CC(C)(COCc1ccc(F)c(Oc2ccccc2)c1)c1ccccc1,2.845634992
83492948,83492-94-8,CC(C)(COCc1ccc(Cl)c(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.904534867
83492959,83492-95-9,COc1ccc(C(C)(C)COCc2ccc(F)c(Oc3ccc(F)cc3)c2)cc1,2.901402737
83492960,83492-96-0,CCC(COCc1ccc(F)c(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.886353083
83492971,83492-97-1,CC(C)C(COCc1ccc(F)c(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.901899476
83492982,83492-98-2,CC(C)(COCc1ccc(F)c(Oc2cccc(Cl)c2)c1)c1ccc(Cl)cc1,2.92357868
83493009,83493-00-9,CC(C)(COCc1ccc(F)c(Oc2ccccc2)c1)c1ccc2ccccc2c1,2.903624925
83493010,83493-01-0,COc1ccc(Oc2cc(COCC(C)(C)c3ccc(Cl)cc3)ccc2F)cc1,2.918977617
83493054,83493-05-4,CC(C)(COCc1ccc(F)c(Oc2ccccc2)c1)c1ccc(Br)cc1,2.933820221
83493065,83493-06-5,CCC(C)(COCc1ccc(F)c(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.901899476
83493112,83493-11-2,CC(C)(COCc1cc(Oc2ccccc2)ccc1Br)c1ccc(Cl)cc1,2.950154472
83493134,83493-13-4,CC(C)(COCc1ccc(F)c(Oc2ccccc2)c1)c1ccc(F)cc1,2.86737673
83493156,83493-15-6,Cc1ccc(C(C)(C)COCc2cc(Oc3ccccc3)ccc2Cl)cc1,2.881858071
83493167,83493-16-7,CC(C)(COCc1cc(Oc2ccccc2)ccc1F)c1ccc(Cl)cc1,2.886353083
83493190,83493-19-0,CCC(CC)(COCc1ccc(F)c(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.916908535
83493214,83493-21-4,Cc1ccc(C(C)(C)COCc2cc(Cl)cc(Oc3ccccc3)c2)cc1,2.881858071
83493236,83493-23-6,CCOCCOc1ccc(C(C)(C)COCc2ccc(F)c(Oc3ccccc3)c2)cc1,2.943038218
83493247,83493-24-7,CC(=O)c1ccc(C(C)(C)COCc2ccc(F)c(Oc3ccccc3)c2)cc1,2.894836461
83493327,83493-32-7,CC(C)(COCc1ccc(F)c(Oc2ccccc2)c1)c1cc(Cl)cc(Cl)c1,2.92357868
83493350,83493-35-0,CCOc1ccc(C(C)(C)CSCc2ccc(F)c(Oc3ccccc3)c2)cc1Cl,2.949389031
83493383,83493-38-3,CC(C)Sc1ccc(C(C)(C)COCc2ccc(F)c(Oc3ccccc3)c2)cc1,2.928990551
83493407,83493-40-7,COc1ccc(C(C)(C)COCc2ccc(F)c(Oc3ccccc3)c2)cc1OC,2.914327287
83493418,83493-41-8,CCOc1cccc(C(C)(C)COCc2ccc(F)c(Oc3ccccc3)c2)c1,2.897061591
83493430,83493-43-0,CCOc1ccc(C(C)(C)COCc2ccc(F)c(Oc3ccccc3)c2)cc1Cl,2.933417431
83493452,83493-45-2,CC(C)(COCc1ccc(F)c(Oc2ccccc2)c1)c1ccc(-c2ccccc2)cc1,2.930980597
83493521,83493-52-1,CCOc1ccc(C(C)(C)COCc2ccc(F)c(Oc3ccc(Br)cc3)c2)cc1,2.976241736
83519044,83519-04-4,CCCCCCCCCCCCCCCCSCC(COC)COP(=O)(O)OCC[N+](C)(C)C,2.932758284
83528385,83528-38-5,CC(C(=O)O)c1ccc(Nc2ccccn2)c(Cl)c1,2.579317729
83540130,83540-13-0,Nc1cc(N2CCC(O)(c3ccccc3)CC2)nc(N)[n+]1[O-],2.008073026
83540141,83540-14-1,Nc1cc(N2CCC(C3CCN(c4cc(N)[n+](O)c(N)n4)CC3)CC2)nc(N)[n+]1O,2.621701689
83540152,83540-15-2,Nc1cc(N2CCC(N3CCCCC3)CC2)nc(N)[n+]1O,2.768482704
83540174,83540-17-4,NC(=O)C1CCN(c2cc(N)[n+]([O-])c(N)n2)CC1,1.924758125
83540185,83540-18-5,Nc1cc(N2CCC(NC(=O)c3ccccc3)CC2)nc(N)[n+]1[O-],2.039250154
83540196,83540-19-6,Nc1cc(N2CCC3(CC2)NC(=O)NC3=O)nc(N)[n+]1[O-],1.990171559
83540210,83540-21-0,Nc1cc(N2CCC3(CC2)CNC(=O)O3)nc(N)[n+]1[O-],1.97048325
83540221,83540-22-1,Nc1cc(N2CCC3(CCCCC3)CC2)nc(N)[n+]1O,2.122418736
83540232,83540-23-2,Nc1cc(N2CCC3(CC2)OCCCO3)nc(N)[n+]1O,2.070536557
83540254,83540-25-4,Nc1cc(N2CCC3(CC2)OCCO3)nc(N)[n+]1O,2.173343311
83540265,83540-26-5,CC1COC2(CCN(c3cc(N)[n+](O)c(N)n3)CC2)O1,1.973626544
83540276,83540-27-6,Nc1cc(N2CCC3(CC2)OCC(CO)O3)nc(N)[n+]1[O-],1.996095566
83540287,83540-28-7,C=CCOCC1COC2(CCN(c3cc(N)[n+](O)c(N)n3)CC2)O1,2.582962689
83540312,83540-31-2,Nc1cc(N2CCNCC2)nc(N)[n+]1[O-],1.845596159
83540323,83540-32-3,CN1CCN(c2cc(N)[n+](O)c(N)n2)CC1,1.875593671
83540334,83540-33-4,Nc1cc(N2CCN(c3cc(N)[n+](O)c(N)n3)CC2)nc(N)[n+]1O,2.271531839
83540367,83540-36-7,Nc1cc(N2CCN(c3cccc(Cl)c3)CC2)nc(N)[n+]1O,2.030453988
83540389,83540-38-9,Nc1cc(N2CCN(c3ccccn3)CC2)nc(N)[n+]1O,3.62738845
83546467,83546-46-7,CC1(CO)COC2(CCN(c3cc(N)[n+]([O-])c(N)n3)CC2)OC1,2.035254918
83546478,83546-47-8,Nc1cc(N2CCC3(CC2)SCCS3)nc(N)[n+]1O,2.00062638
83621061,83621-06-1,CC(=C(OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,1.95498828
83621083,83621-08-3,CCCCOCCOC(=Cn1ccnc1)c1ccc(Cl)cc1Cl,2.878454566
83626942,83626-94-2,CN(C(=O)c1ccc(Cl)cc1)c1ccccc1CCCC(=O)O,2.408940796
83647976,83647-97-6,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2,2.271027994
83677172,83677-17-2,CC(C)(C)c1cc(C=C(CCO)C(=O)O)cc(C(C)(C)C)c1O,2.505731814
83677183,83677-18-3,CC(=O)C(C)=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.460041936
83677194,83677-19-4,CC(C)(C)c1cc(C=C(C#N)C(N)=O)cc(C(C)(C)C)c1O,2.47770282
83677207,83677-20-7,COC(=O)C(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)CCO,2.524338991
83677218,83677-21-8,CCC(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(=O)O,2.483487448
83677229,83677-22-9,CC(C)(C)c1cc(C=CC(=O)c2ccccc2)cc(C(C)(C)C)c1O,2.526952802
83677230,83677-23-0,CC(C)(C)c1cc(C=C(C#N)S(C)(=O)=O)cc(C(C)(C)C)c1O,3.127712385
83766976,83766-97-6,CN(C)c1cc(=O)c2cc(-c3ccccc3)ccc2o1,2.645605643
83766987,83766-98-7,CCN(CC)c1cc(=O)c2cc(-c3ccccc3)ccc2o1,2.689258529
83766998,83766-99-8,CCN(C)c1cc(=O)c2cc(-c3ccccc3)ccc2o1,2.667980324
83767004,83767-00-4,CN(C)c1cc(=O)c2ccc(-c3ccccc3)cc2o1,2.520666906
83767015,83767-01-5,CCN(CC)c1cc(=O)c2ccc(-c3ccccc3)cc2o1,2.564319792
83767026,83767-02-6,CCN(C)c1cc(=O)c2ccc(-c3ccccc3)cc2o1,2.543041587
83767037,83767-03-7,CN(C)c1cc(=O)c2cccc(-c3ccccc3)c2o1,3.122726898
83767048,83767-04-8,CCN(CC)c1cc(=O)c2cccc(-c3ccccc3)c2o1,2.990288525
83767059,83767-05-9,CCN(C)c1cc(=O)c2cccc(-c3ccccc3)c2o1,3.270040315
83767060,83767-06-0,CN(C)c1cc(=O)c2cc(Cc3ccccc3)ccc2o1,2.543041587
83767071,83767-07-1,CCN(CC)c1cc(=O)c2cc(Cc3ccccc3)ccc2o1,2.885633982
83767082,83767-08-2,CN(C)c1cc(=O)c2cccc(Cc3ccccc3)c2o1,2.667980324
83767093,83767-09-3,CCN(CC)c1cc(=O)c2cccc(Cc3ccccc3)c2o1,2.709542723
83805112,83805-11-2,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC(O)CC1O,6.979454007
83806331,83806-33-1,OC(c1ccc(Cl)cc1)c1cc2cc(Cl)ccc2o1,2.166058421
83806579,83806-57-9,OC(c1ccc(Cl)cc1)c1cc2cc(Cl)cc(Cl)c2o1,2.214305943
83806717,83806-71-7,OC(c1ccc(Cl)cc1)c1cc2cc(Br)cc(Br)c2o1,2.267428317
83843394,83843-39-4,Cc1cccc(C)c1NCC(C)N(C)C,2.723504086
83852599,83852-59-9,CCC(C(=O)C(C)C(O)C(C)C1OC(O)(C(C)C(=O)O)C(C)CC1C)C1OC(C)(C2(O)OC(CC)(C(C)O)CC2C)CC1C,4.099572917
83874208,83874-20-8,CC1CCC2(CCC(C)C(C(C)C(=O)c3ccc[nH]3)O2)OC1Cc1nc2c(C(=O)O)c(O)ccc2o1,2.695971732
83905015,83905-01-5,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,2.397358244
83913046,83913-04-6,Cn1c(=O)n(CC2CNCCO2)c2ccccc21,2.863020906
83920836,83920-83-6,CCCCCC(C=CC=O)OO,3.346791969
83937217,83937-21-7,CCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,2.131641574
83938061,83938-06-1,CCOC(=O)c1ccc(-c2ccccc2Cl)cc1,2.416174347
83938072,83938-07-2,CC(C)OC(=O)c1ccc(-c2ccccc2Cl)cc1,2.438932959
83938130,83938-13-0,CN(C)CCOC(=O)c1ccc(-c2ccccc2Cl)cc1,2.482572044
83939224,83939-22-4,CCN1CCOC2c3ccccc3CCCC21,2.66527885
83939279,83939-27-9,COc1ccc2c(c1)C1OCCNC1CCC2,2.668965211
83940414,83940-41-4,COc1ccc(O)c(C(C)(C)C)c1C(O)c1ncc([N+](=O)[O-])n1C,1.740181426
83940425,83940-42-5,COc1ccc(O)c(C(C)(C)C)c1C(c1c(OC)ccc(O)c1C(C)(C)C)c1ncc([N+](=O)[O-])n1C,1.833550529
83979297,83979-29-7,CNCCCc1ccccc1OC,2.461098971
83997164,83997-16-4,N=C(N)NCCCC(C=O)N1CCCC1C(=O)NC(=O)C(N)Cc1ccccc1,2.507854793
84044246,84044-24-6,O=C(NNC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O)c1ccccc1,2.704211666
84044257,84044-25-7,CC(=O)NNC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,2.689925036
84044268,84044-26-8,Cn1c(=O)c(=NNC(O)c2ccccc2)nc(-c2ccccc2)c2cc(Cl)ccc21,2.719003785
84044279,84044-27-9,CC(O)NN=c1nc(-c2ccccc2)c2cc(Cl)ccc2n(C)c1=O,2.707342629
84044280,84044-28-0,COc1cccc(OC)c1C(=O)NNC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,2.667367954
84044291,84044-29-1,COc1cc(C(=O)NNC2N=C(c3ccccc3)c3cc(Cl)ccc3NC2=O)cc(OC)c1OC,2.694548167
84044304,84044-30-4,CC(C)(C)C(=O)NNC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,2.585310675
84057841,84057-84-1,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,3.019236711
84060242,84060-24-2,O=C1Nc2ccccc2C2(CCN(CC(O)c3ccccc3)CC2)O1,3.052318083
84087014,84087-01-4,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,1.684954819
84209336,84209-33-6,CN1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3CCF)CC1,2.276051543
84209347,84209-34-7,O=C(O)c1cn(CCF)c2nc(N3CCNCC3)c(F)cc2c1=O,2.228289974
84210628,84210-62-8,O=C(O)c1ccccc1C(=O)N1CCSC1,1.676291129
84245045,84245-04-5,CCN(CC)CCOC(=O)C1(Sc2ccccc2)CC1,2.467507474
84245089,84245-08-9,CN(C)CCCOC(=O)C1(Sc2ccccc2)CCCCC1,2.853949551
84245818,84245-81-8,CCC(=O)Nc1nc(C(=NOC)C(=O)OC)cs1,2.433446592
84245841,84245-84-1,CON=C(C(=O)OC)c1csc(NC(=O)Nc2nc(C(=NOC)C(=O)OC)cs2)n1,2.659404629
84264711,84264-71-1,COc1ccc(C(=O)N2CCC(O)C2=O)cc1O,1.725342826
84338998,84338-99-8,O=C(O)c1c(=O)c2cc(F)c(N3CCNCC3)cc2n2ccsc12,2.239763563
84339004,84339-00-4,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2sccn23)CC1,2.256955749
84339015,84339-01-5,C=CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2sccn23)CC1,2.287169977
84339082,84339-08-2,Cc1csc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n12,2.256955749
84339106,84339-10-6,Cc1csc2c(C(=O)O)c(=O)c3cc(F)c(N4CCN(C)CC4)cc3n12,2.273493194
84384861,84384-86-1,CSC(C)=NOC(=O)N(C)S(=O)OCc1ccccn1,3.57217705
84384872,84384-87-2,Cc1cccc(OC(=O)N(C)S(=O)OCCc2ccccn2)c1,2.58474312
84384883,84384-88-3,CSC(C)=NOC(=O)N(C)S(=O)OCc1cccnc1,3.519324743
84384894,84384-89-4,CSC(C)=NOC(=O)N(C)S(=O)OCCc1ccccn1,3.154889418
84384907,84384-90-7,CSC(C)=NOC(=O)N(C)S(=O)OCCCc1cccnc1,3.091222137
84384918,84384-91-8,Cc1cccc(OC(=O)N(C)S(=O)OCc2ccccn2)c1,2.630590578
84384941,84384-94-1,CC(C)c1cccc(OC(=O)N(C)S(=O)OCc2ccccn2)c1,3.520918763
84384952,84384-95-2,CC(C)c1cccc(OC(=O)N(C)S(=O)OCCc2ccccn2)c1,3.44530595
84384963,84384-96-3,CC(C)c1cccc(OC(=O)N(C)S(=O)OCCCc2cccnc2)c1,3.575739603
84386083,84386-08-3,COc1cc(OC)c(C(=O)CC(O)C(=O)O)cc1OC,2.453721863
84386094,84386-09-4,COc1cc(C(=O)CC(O)C(=O)O)cc(OC)c1OC,2.453721863
84386107,84386-10-7,COc1cc(OC)c(C(=O)C=CC(=O)O)cc1OC,2.647136735
84386118,84386-11-8,COc1cc(C(=O)C=CC(=O)O)cc(OC)c1OC,2.735182364
84386141,84386-14-1,COc1cc(OC)c(C(=O)C=CC(=O)O)c(OC)c1,3.12425799
84423870,84423-87-0,COc1ccc(-c2nc(=O)n(CCN3CCOCC3)nc2-c2ccc(OC)cc2)cc1,2.625811294
84423881,84423-88-1,COc1ccc(-c2nc(=O)n(C(C)CN(C)C)nc2-c2ccc(OC)cc2)cc1,2.720958221
84423892,84423-89-2,C=COCCn1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)nc1=O,2.579115641
84423905,84423-90-5,COc1ccc(-c2nc(=O)n(CCO)nc2-c2ccc(OC)cc2)cc1,2.548239508
84423916,84423-91-6,CN(C)c1ccc(-c2nc(=O)n(CC(N)=O)nc2-c2ccc(N(C)C)cc2)cc1,2.593798719
84423927,84423-92-7,CN(C)c1ccc(-c2nc(=O)n(CCO)nc2-c2ccc(N(C)C)cc2)cc1,2.57917058
84423938,84423-93-8,CCOC(=O)C(C(=O)OCC)n1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)nc1=O,2.669761177
84423961,84423-96-1,COc1ccc(-c2nc(=O)n(CCCN3CCN(C)CC3)nc2-c2ccc(OC)cc2)cc1,2.652782832
84423972,84423-97-2,CN(C)c1ccc(-c2nc(=O)n(CCCCl)nc2-c2ccc(N(C)C)cc2)cc1,2.614830802
84423983,84423-98-3,CN(C)c1ccc(-c2nc(=O)n(CCOC(=O)c3cccnc3)nc2-c2ccc(N(C)C)cc2)cc1,2.685347561
84423994,84423-99-4,CN(C)c1ccc(-c2nc(=O)n(CC(O)CO)nc2-c2ccc(N(C)C)cc2)cc1,2.6122433
84424000,84424-00-0,COc1ccc(-c2nc(=O)n(CCCCl)nc2-c2ccc(OC)cc2)cc1,2.58641963
84424099,84424-09-9,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)nc21,2.201817558
84424135,84424-13-5,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(NC)C3)nc21,2.220546086
84424248,84424-24-8,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3CCF)C1,2.228289974
84424259,84424-25-9,CNC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3CCF)C1,2.245933187
84435096,84435-09-6,Cc1ccccc1C(O)(c1ccccc1C)C1C[N+](O)=CCC1C,2.335048488
84446117,84446-11-7,O=C1Nc2ccc[n+](O)c2N(C(=O)Cn2ccnc2)c2ccccc21,2.637465196
84446208,84446-20-8,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3ccc[n+](O)c32)CC1,3.041294855
84459892,84459-89-2,NCC1CN(c2ccc(CCc3cccc(F)c3)cc2)C(=O)O1,2.196397284
84459916,84459-91-6,NCC1CN(c2ccc(CCc3cccc(Cl)c3)cc2)C(=O)O1,2.218555198
84459938,84459-93-8,NCC1CN(c2ccc(CCc3ccc(F)c(Cl)c3)cc2)C(=O)O1,2.241552706
84459950,84459-95-0,NCC1CN(c2ccc(CCc3cccc(C(F)(F)F)c3)cc2)C(=O)O1,2.260509041
84459972,84459-97-2,CNCC1CN(c2ccc(C=Cc3cccc(Cl)c3)cc2)C(=O)O1,2.234043756
84460004,84460-00-4,CCCNCC1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,2.272848373
84460037,84460-03-7,C#CCNCC1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,2.268151892
84462000,84462-00-0,COc1cc(C(=O)Nc2c(Br)cc(Br)cc2CN(C)C2CCCCC2)ccc1O,1.642026543
84487036,84487-03-6,Nc1ccc([N+](=O)[O-])c(Cl)n1,2.530177178
84496560,84496-56-0,Cc1c(Cl)ccc(OC(C)C(=O)Nc2ccccc2)c1Cl,1.811852383
84529306,84529-30-6,CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,3.01154507
